Year,County,Sex,Occupation_String,Occode,HISCO_x,Count,HISCO_y,Occode_Desc,HISCO_Desc,complexity,standardized,category,confidence,needs_llm_check,confidence_reason,invalid_words,is_multiple_occupation,final_result,standardized_llm
1901,YORKSHIRE WEST RIDING,Female,assistant manchester warehouse,643,41010,1,97145,MANCHESTER GOODS WAREHOUSEMEN,Warehouse Porter,,assistant manchester warehouse,other,0.9,False,acceptable_quality,[],False,assistant manchester warehouse,
1901,YORKSHIRE WEST RIDING,Male,office boy in foundry,171,37040,1,37040,"MESSENGER, PORTER, WATCHMAN (NOT RAILWAY OR GOVERNMENT)",Messenger,,boy office in foundry,other,0.8834311432652064,False,acceptable_quality,[],False,boy office in foundry,
1901,YORKSHIRE WEST RIDING,Male,teacher of languages technical school,52,13200,1,13020,SCHOOLMASTERS AND TEACHERS (DEFAULT),"Teacher, Level and Subject Unknown, Not University and Higher Education Level",complex,teacher of languages technical school,professional_clerical,0.9,False,acceptable_quality,[],False,teacher of languages technical school,
1901,YORKSHIRE WEST RIDING,Male,booking clerk at cooks,125,24100,1,22230,"RAILWAY OFFICIAL - INSPECTORS, SUPERVISORS, CLERK",Railway Service Supervisor,complex,booking clerk at cook,domestic_service,0.8083307256640133,False,acceptable_quality,[],False,booking clerk at cook,
1901,YORKSHIRE WEST RIDING,Male,fitter at machine  tool works,289,83830,1,83220,TOOLMAKERS (AGRICULTURAL MACHINE AND IMPLEMENT MAKING),Tool and Die Maker,complex,fitter at machine tool works,other,0.8907204363995042,False,acceptable_quality,[],False,fitter at machine tool works,
1901,YORKSHIRE WEST RIDING,Male,carter for coal agents,170,97190,1,97190,"COALHEAVER; COAL--PORTER, LABOURER",Other Dockers and Freight Handlers,,carter for coal agents,transport_communication,0.9,False,acceptable_quality,[],False,carter for coal agents,
1901,YORKSHIRE WEST RIDING,Male,husbandman on farm,181,62110,1,62120,"AGRICULTURAL LABOURER, FARM SERVANT--NOT OTHERWISE DISTINGUISHED",Farm Servant,,husbandman on farm,other,0.9,False,acceptable_quality,[],False,husbandman on farm,
1901,YORKSHIRE WEST RIDING,Male,furniture  wood machine hand,279,84190,1,84190,DOMESTIC MACHINERY MAKERS,Other Machinery Fitters and Machine Assemblers,,hand furniture wood machine,other,0.8755061464456911,False,acceptable_quality,[],False,hand furniture wood machine,
1901,YORKSHIRE WEST RIDING,Male,piece singer,620,75600,1,75622,COTTON & CALICO DYERS,"Yarn, Fabric or Garment Dyer",,piece singer,other,0.9,False,acceptable_quality,[],False,piece singer,
1901,YORKSHIRE WEST RIDING,Female,apron  pinfore maker,509,80390,1,80390,"PARCHMENT, VELLUM - MAKER",Other Leather Goods Makers,,apron pinfore maker,other,0.6893862058066779,True,modification_poor_result,['pinfore'],False,apron pinfore maker,apron pinfore maker
1901,YORKSHIRE WEST RIDING,Male,bread baker  confectioner,691,41010,7,41025,BAKERS (DEALERS),Working Proprietor (Wholesale or Retail Trade),,bread baker confectioner,food_drink,0.8891818977568478,False,acceptable_quality,[],False,bread baker confectioner,
1901,YORKSHIRE WEST RIDING,Male,workman house painter,421,93120,1,93120,"PAINTERS, DISTEMPERERS & DECORATORS",Building Painter,,workman house painter,building_construction,0.9,False,acceptable_quality,[],False,workman house painter,
1901,YORKSHIRE WEST RIDING,Female,housekeeper farm,181,62110,1,62120,"AGRICULTURAL LABOURER, FARM SERVANT--NOT OTHERWISE DISTINGUISHED",Farm Servant,,housekeeper,domestic_service,0.6528831703588276,False,acceptable_quality,[],False,housekeeper,
1901,YORKSHIRE WEST RIDING,Male,apprentice currier,507,76140,1,76150,CURRIERS,Leather Currier,,apprentice currier,crafts_trades,0.9,False,acceptable_quality,[],False,apprentice currier,
1901,YORKSHIRE WEST RIDING,Male,corn merchant carrier,687,41010,1,41020,CORN FLOUR AND SEED MERCHANTS DEALERS,Working Proprietor (Wholesale Trade),,corn merchant carrier,transport_communication,0.9,False,acceptable_quality,[],False,corn merchant carrier,
1901,YORKSHIRE WEST RIDING,Male,retired staymaker,658,79190,1,79190,STAY AND CORSET MAKERS,Other Tailors and Dressmakers,,retired staymaker,unemployed_seeking,0.9,False,acceptable_quality,[],False,retired staymaker,
1901,YORKSHIRE WEST RIDING,Male,power lome dealer  mill furnisher,751,41010,1,41025,DEALERS IN SUNDRY MATERIALS,Working Proprietor (Wholesale or Retail Trade),,power lome dealer miller furnisher,food_drink,0.8392449054137021,False,acceptable_quality,[],False,power lome dealer miller furnisher,
1901,YORKSHIRE WEST RIDING,Male,splaying mill ironworks,608,75000,1,99930,FACTORY HANDS (TEXTILE) UNDEFINED (VARIOUS),Factory Worker,,splaying miller ironworks,food_drink,0.7863975313734735,False,acceptable_quality,[],False,splaying miller ironworks,
1901,YORKSHIRE WEST RIDING,Male,mechanic fitter  turner,263,84130,2,84105,"FITTERS, TURNERS (ENGINE AND MACHINE)","Machinery Fitter, General",,mechanic fitter turner,metalwork_engineering,0.8882040123900088,False,acceptable_quality,[],False,mechanic fitter turner,
1901,YORKSHIRE WEST RIDING,Male,gardener labourer,185,62710,1,62740,OTHER GARDENER (NOT DOMESTIC),Gardener,,general labourer,general_labour,0.735612193223048,False,acceptable_quality,[],False,general labourer,
1901,YORKSHIRE WEST RIDING,Male,luster rug warehouse man,168,97190,1,97145,WAREHOUSEMEN (NOT MANCHESTER GOODS),Warehouse Porter,complex,luster rug warehouse man,general_labour,0.9,False,acceptable_quality,[],False,luster rug warehouse man,
1901,YORKSHIRE WEST RIDING,Male,retired editor indian daily news,8,20200,1,20210,SENIOR OFFIALS AND OTHERS IN EAST INDIA SERVICE,Government Administrator,,retired editor indian daily news,unemployed_seeking,0.9,False,acceptable_quality,[],False,retired editor indian daily news,
1901,YORKSHIRE WEST RIDING,Male,slater and plasterer,416,95320,10,95320,SLATERS & TILERS,Slate and Tile Roofer,,slater and plasterer,building_construction,0.81,False,multiple_occupation_excluded_from_llm_check,[],True,slater and plasterer,
1901,YORKSHIRE WEST RIDING,Male,colly yard labourer,459,63120,2,63110,TIMBER WOOD WORKERS,Logger (General),,dockyard labourer,public_service,0.6514875815710709,False,acceptable_quality,[],False,dockyard labourer,
1901,YORKSHIRE WEST RIDING,Male,dye horse labourer,765,99130,2,99910,GENERAL LABOURERS,Labourer,,dyer horse labourer,crafts_trades,0.8064848676965441,False,acceptable_quality,[],False,dyer horse labourer,
1901,YORKSHIRE WEST RIDING,Male,bootmiller,300,83890,1,83220,"DIE, SEAL, COIN, MEDAL û MAKER",Tool and Die Maker,simple,miller,food_drink,0.7890304487292084,False,acceptable_quality,[],False,miller,
1901,YORKSHIRE WEST RIDING,Male,electric jointer,725,85500,1,96190,OTHER ELECTRICITY SUPPLY,Other Power-Generating Machinery Operators,,electric jointer,other,0.9,False,acceptable_quality,[],False,electric jointer,
1901,YORKSHIRE WEST RIDING,Female,hotel servant laundry maid,721,59990,1,54090,OTHER HOTEL SERVANTS,Other Maids and Related Housekeeping Service Workers,,hotel servant laundry maid,domestic_service,0.9,False,acceptable_quality,[],False,hotel servant laundry maid,
1901,YORKSHIRE WEST RIDING,Male,fettlers filer of castings,91,58500,1,58930,PRISON OFFICERS (REFORMATORY SCHOOL),Prison Guard,,fettlers filer of castings,other,0.9,False,acceptable_quality,[],False,fettlers filer of castings,
1901,YORKSHIRE WEST RIDING,Male,worsted factory roving stockroom,572,75000,1,75000,WORSTED AND STUFF MANUFACTURE UNDEFINED,"Spinners, Weavers, Knitters, Dyers and Related Workers, Specialisation Unknown",,worsted factory roving stockroom,professional_clerical,0.9,False,acceptable_quality,[],False,worsted factory roving stockroom,
1901,YORKSHIRE WEST RIDING,Female,cloth weaver woollen,561,75200,2,75432,WOOL WINDERS WOOL WARPERS WOOL WEAVERS,Cloth Weaver (Hand or Machine),,cloth weaver woollen,textile_manufacture,0.9,False,acceptable_quality,[],False,cloth weaver woollen,
1901,YORKSHIRE WEST RIDING,Male,steam crane fitter apprentice,263,84130,1,84105,"FITTERS, TURNERS (ENGINE AND MACHINE)","Machinery Fitter, General",,apprentice steam crane fitter,other,0.864131658687975,False,acceptable_quality,[],False,apprentice steam crane fitter,
1901,YORKSHIRE WEST RIDING,Male,colliery boy driver,201,2700,1,2710,MINE SERVICE ENGINEERS,"Mining Engineer, General",,boy colliery driver,other,0.8815364596877401,False,acceptable_quality,[],False,boy colliery driver,
1901,YORKSHIRE WEST RIDING,Male,student of engineering,785,99999,1,99999,OTHER STUDENTS,Unspecified worktitle or several titles,,student of engineering,other,0.9,False,acceptable_quality,[],False,student of engineering,
1901,YORKSHIRE WEST RIDING,Male,retired cloth tuller,772,99999,1,99999,RETIRED (NOT ARMY OR NAVY),Unspecified worktitle or several titles,,retired cloth tuller,unemployed_seeking,0.54,True,unchanged_with_some_invalid_words,['tuller'],False,retired cloth tuller,retired cloth tuller
1901,YORKSHIRE WEST RIDING,Male,engine brass core maker,325,83890,1,83990,BRASS BRONZE IMPLEMENT MAKERS,"Other Blacksmiths, Toolmakers and MachineTool Operators Not Elsewhere Classified",,engine brass core maker,other,0.9,False,acceptable_quality,[],False,engine brass core maker,
1901,YORKSHIRE WEST RIDING,Male,bird cage maker wire,313,83860,1,72725,WIRE MAKERS WORKERS WEAVERS,Wire Drawer (Hand or Machine),,bird cage maker wire,other,0.9,False,acceptable_quality,[],False,bird cage maker wire,
1901,YORKSHIRE WEST RIDING,Male,retired col civil service pensiones,8,20200,1,20210,SENIOR OFFIALS AND OTHERS IN EAST INDIA SERVICE,Government Administrator,,retired col civil service pensiones,unemployed_seeking,0.9,False,acceptable_quality,[],False,retired col civil service pensiones,
1901,YORKSHIRE WEST RIDING,Female,florist  fruiter,667,79940,1,79990,ARTIFICIAL FLOWER MAKERS,"Other Tailors, Dressmakers, Sewers, Upholsterers and Related Workers",,florist fruiter,other,0.8827447512739507,False,acceptable_quality,[],False,florist fruiter,
1901,YORKSHIRE WEST RIDING,Male,foreman pecker maker,509,80390,1,80390,"PARCHMENT, VELLUM - MAKER",Other Leather Goods Makers,,foreman pecker maker,other,0.9,False,acceptable_quality,[],False,foreman pecker maker,
1901,YORKSHIRE WEST RIDING,Male,beerhouse mfr  yeast dealer,703,41010,1,41025,OTHERS DEALING IN FOOD,Working Proprietor (Wholesale or Retail Trade),,beerhouse mfr yeast dealer,other,0.8900100584126297,False,acceptable_quality,[],False,beerhouse mfr yeast dealer,
1901,WARWICKSHIRE,Female,dairy farmer,173,61110,5,61110,"FARMER, GRAZIER",General Farmer,,dairy farmer,agricultural,0.9,False,acceptable_quality,[],False,dairy farmer,
1901,WARWICKSHIRE,Male,apprentice to watch marker,769,99150,1,99999,APPRENTICES,Unspecified worktitle or several titles,,apprentice watch maker,metalwork_engineering,0.7281370788070693,False,acceptable_quality,[],False,apprentice watch maker,
1901,WARWICKSHIRE,Male,shoe rivet machine minder,306,83890,1,83990,BOLT NUT RIVET AND SCREW MANUFACTURE,"Other Blacksmiths, Toolmakers and MachineTool Operators Not Elsewhere Classified",,shoe rivet machine minder,other,0.9,False,acceptable_quality,[],False,shoe rivet machine minder,
1901,WARWICKSHIRE,Male,builders shop foreman,407,95910,1,99910,BUILDER'S LABOURER,Labourer,,builders shop foreman,building_construction,0.9,False,acceptable_quality,[],False,builders shop foreman,
1901,WARWICKSHIRE,Male,labourer  iron works,259,72400,1,72420,"IRONFOUNDER -- MOULDERS, CORE MAKERS, FETTER, CUPOLA, OVERN-MAN, FOUNDRY LABOURER, OTHER & UNDEFINED",Metal Pourer,,labourer iron works,general_labour,0.8863536931800144,False,acceptable_quality,[],False,labourer iron works,
1901,WARWICKSHIRE,Male,farm labourer waggoner,180,62460,2,62460,"AGRICULTURAL LABOURER, FARM SERVANT--DISTINGUISHED AS IN CHARGE OF HORSES",Horse Worker,,agricultural labourer,agricultural,0.505988202121905,False,acceptable_quality,[],False,agricultural labourer,
1901,WARWICKSHIRE,Unknown,iron turner cycle works,362,84300,1,84190,"BICYCLE MAKERS, BICYCLE REPAIRERS",Other Machinery Fitters and Machine Assemblers,complex,iron turner cycle works,other,0.9,False,acceptable_quality,[],False,iron turner cycle works,
1901,WARWICKSHIRE,Female,paper carter in paper mill,519,73300,1,73400,PAPER MANUFACTURE,"Paper Maker, Specialisation Unknown",,paper carter in paper miller,food_drink,0.8238277684640737,False,acceptable_quality,[],False,paper carter in paper miller,
1901,WARWICKSHIRE,Male,ashphelter,435,95150,4,95160,PAVIORS,Paviour,simple,ashphelter,other,0.27,True,unchanged_with_many_invalid_words,['ashphelter'],False,ashphelter,ashphelter
1901,WARWICKSHIRE,Male,gun barrel improver,301,83600,1,83920,GUNSMITHS,Gunsmith,,gunsmith barrel improver,metalwork_engineering,0.7308624941684038,False,acceptable_quality,[],False,gunsmith barrel improver,
1901,WARWICKSHIRE,Male,iron pin annealer,296,83890,1,83990,PIN MAKERS,"Other Blacksmiths, Toolmakers and MachineTool Operators Not Elsewhere Classified",,iron pin annealer,other,0.9,False,acceptable_quality,[],False,iron pin annealer,
1901,WARWICKSHIRE,Female,machine hand cycle trade,362,84300,1,84975,"BICYCLE MAKERS, BICYCLE REPAIRERS",Pedal-Cycle Repairer,,hand machine cycle trade,other,0.8817452764851115,False,acceptable_quality,[],False,hand machine cycle trade,
1901,WARWICKSHIRE,Male,bag maker leather,509,80390,1,80390,"PARCHMENT, VELLUM - MAKER",Other Leather Goods Makers,,bag maker leather,other,0.9,False,acceptable_quality,[],False,bag maker leather,
1901,WARWICKSHIRE,Male,railway foreman loco dept,429,21290,1,21240,RAILWAY CONTRACTORS,Contractor,,railway foreman loco dept,other,0.54,True,unchanged_with_some_invalid_words,['dept'],False,railway foreman loco dept,railway foreman loco dept
1901,WARWICKSHIRE,Female,cycle chain examiner,307,83160,1,83990,ANCHOR & CHAIN MANUFACTURE,"Other Blacksmiths, Toolmakers and MachineTool Operators Not Elsewhere Classified",moderate,cycle chain examiner,mining_quarrying,0.9,False,acceptable_quality,[],False,cycle chain examiner,
1901,WARWICKSHIRE,Male,journalist,56,15100,82,15945,AUTHORS EDITORS JOURNALISTS AND CREATIVE ADVERTISING WORKERS,Book Editor,simple,journalist,other,0.9,False,acceptable_quality,[],False,journalist,
1901,WARWICKSHIRE,Male,brass bracket maker,325,83890,1,83990,BRASS BRONZE IMPLEMENT MAKERS,"Other Blacksmiths, Toolmakers and MachineTool Operators Not Elsewhere Classified",,brass bracket maker,other,0.9,False,acceptable_quality,[],False,brass bracket maker,
1901,WARWICKSHIRE,Male,brass and glass packer,379,41015,1,41020,LEAD DEALERS,Working Proprietor (Wholesale Trade),,brass and glass packer,other,0.81,False,multiple_occupation_excluded_from_llm_check,[],True,brass and glass packer,
1901,WARWICKSHIRE,Male,black smith die forger,344,83890,1,83110,SHACKLE MAKERS,"Blacksmith, General",,black smith die forger,other,0.9,False,acceptable_quality,[],False,black smith die forger,
1901,WARWICKSHIRE,Male,general iron turner,265,84130,4,84190,RAILWAY - SIGNAL SWITCH TURNTABLE FITTERS,Other Machinery Fitters and Machine Assemblers,,general iron turner,other,0.9,False,acceptable_quality,[],False,general iron turner,
1901,WARWICKSHIRE,Male,machinist nut  bolt trade,306,83890,2,83990,BOLT NUT RIVET AND SCREW MANUFACTURE,"Other Blacksmiths, Toolmakers and MachineTool Operators Not Elsewhere Classified",,machinist nut bolt trade,metalwork_engineering,0.8891818977568478,False,acceptable_quality,[],False,machinist nut bolt trade,
1901,WARWICKSHIRE,Male,gas stokers laborer,205,74390,2,99930,FACTORY LABOURERS (UNDEFINED) COKE AND GAS,Factory Worker,,gas stokers laborer,transport_communication,0.9,False,acceptable_quality,[],False,gas stokers laborer,
1901,WARWICKSHIRE,Female,eyelet worker,334,72000,1,83000,IRON WORKERS (UNDEFINED),"Blacksmith, Toolmaker or Machine-Tool Operator, Specialisation Unknown",,worker eyelet,other,0.8446194073626947,False,acceptable_quality,[],False,worker eyelet,
1901,WARWICKSHIRE,Female,carwoman,104,55200,4,55220,CHARWOMEN,Charworker,simple,charwoman,domestic_service,0.8304601769069966,False,acceptable_quality,[],False,charwoman,
1901,WARWICKSHIRE,Female,machine minder munition wks,533,92110,5,92250,PRINTING MACHINE MINDERS,Direct Lithographic Pressman,,machine minder munition wks,other,0.54,True,unchanged_with_some_invalid_words,['wks'],False,machine minder munition works,machine minder munition wks
1901,WARWICKSHIRE,Male,general farm laborer,181,62110,12,62120,"AGRICULTURAL LABOURER, FARM SERVANT--NOT OTHERWISE DISTINGUISHED",Farm Servant,,general labourer,general_labour,0.6175357352470192,False,acceptable_quality,[],False,general labourer,
1901,WARWICKSHIRE,Female,bodkin clipper,593,75400,1,75452,LACE MANUFACTURE,Lace Weaver (Hand or Machine),,bodkin clipper,other,0.9,False,acceptable_quality,[],False,bodkin clipper,
1901,WARWICKSHIRE,Male,hosiers shop assistant,662,75500,1,41025,HOSIERS HABERDASHERS,Working Proprietor (Wholesale or Retail Trade),,assistant hosiers shop,other,0.8553577379923121,False,acceptable_quality,[],False,assistant hosiers shop,
1901,WARWICKSHIRE,Female,warehouse woman gilt jewellers,168,97190,1,97145,WAREHOUSEMEN (NOT MANCHESTER GOODS),Warehouse Porter,,warehouse woman gilt jewellers,general_labour,0.9,False,acceptable_quality,[],False,warehouse woman gilt jewellers,
1901,WARWICKSHIRE,Male,new inns public house,428,21220,1,21240,CONTRACTORS: PUBLIC WORKS: SEWER DRAINAGE DOCK HARBOUR CANAL,Contractor,complex,new inns public house,other,0.9,False,acceptable_quality,[],False,new inns public house,
1901,WARWICKSHIRE,Female,shopkeeper sweet  paper,520,73300,1,73490,PAPER STAINER,Other Paper Makers,,shopkeeper sweet paper,retail_trade,0.8882040123900088,False,acceptable_quality,[],False,shopkeeper sweet paper,
1901,WARWICKSHIRE,Female,horskeeper,139,62460,1,62460,"HORSEKEEPER, GROOM, STABLEMAN (NOT DOMESTIC)",Horse Worker,simple,horsekeeper,personal_service,1.0,False,acceptable_quality,[],False,horsekeeper,
1901,WARWICKSHIRE,Male,iron fitter steam engine,263,84130,1,84105,"FITTERS, TURNERS (ENGINE AND MACHINE)","Machinery Fitter, General",,iron fitter steam engine,other,0.9,False,acceptable_quality,[],False,iron fitter steam engine,
1901,WARWICKSHIRE,Female,burnisher studs,337,83520,1,83520,METAL BURNISHERS (UNDEFINED),Buffing and PolishingMachine Operator,,burnisher studs,other,0.9,False,acceptable_quality,[],False,burnisher studs,
1901,WARWICKSHIRE,Male,road man county council,436,97490,1,99910,ROAD LABOURERS,Labourer,complex,road man county council,other,0.9,False,acceptable_quality,[],False,road man county council,
1901,WARWICKSHIRE,Male,blacksmithe,262,83120,1,83110,BLACKSMITHS,"Blacksmith, General",simple,blacksmith,metalwork_engineering,1.0,False,acceptable_quality,[],False,blacksmith,
1901,WARWICKSHIRE,Male,butler retired,84,54020,1,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,,retired butler,unemployed_seeking,0.8496787601654118,False,acceptable_quality,[],False,retired butler,
1901,WARWICKSHIRE,Male,wholesale haberdasher,662,75500,1,41025,HOSIERS HABERDASHERS,Working Proprietor (Wholesale or Retail Trade),,wholesale haberdasher,other,0.9,False,acceptable_quality,[],False,wholesale haberdasher,
1901,GLOUCESTERSHIRE,Male,letterpress printer apprentice,533,92110,1,92230,PRINTING MACHINE MINDERS,Rotary Pressman,,apprentice letterpress printer,crafts_trades,0.8655374289342,False,acceptable_quality,[],False,apprentice letterpress printer,
1901,GLOUCESTERSHIRE,Male,errand boy hatters,171,37040,2,58940,"MESSENGER, PORTER, WATCHMAN (NOT RAILWAY OR GOVERNMENT)",Watchman,,boy errand hatters,clothing_footwear,0.8804160539138617,False,acceptable_quality,[],False,boy errand hatters,
1901,GLOUCESTERSHIRE,Male,coal miner hewer,196,71120,618,71105,"COAL MINERS - HEWERS, WORKERS AT THE COAL FACE","Miner, General",,coal miner,mining_quarrying,0.6826145071054359,False,acceptable_quality,[],False,coal miner,
1901,GLOUCESTERSHIRE,Male,railway ganger foreman,429,21290,1,21240,RAILWAY CONTRACTORS,Contractor,moderate,railway ganger foreman,other,0.9,False,acceptable_quality,[],False,railway ganger foreman,
1901,GLOUCESTERSHIRE,Male,clerk rates office,2,37020,1,37020,OTHER POST OFFICE OFFICERS AND CLERKS,Mail Sorting Clerk,,clerk rates office,professional_clerical,0.9,False,acceptable_quality,[],False,clerk rates office,
1901,GLOUCESTERSHIRE,Female,waiter in boot machine room,719,53220,1,53210,HOTEL WAITERS,"Waiter, General",complex,waiter in boot machine room,other,0.9,False,acceptable_quality,[],False,waiter in boot machine room,
1901,GLOUCESTERSHIRE,Male,clerk in hauliers  storage merchants office,119,39310,1,30000,COMMERCIAL OR BUSINESS CLERKS,"Clerical or Related Worker, Specialisation Unknown",,clerk in hauliers storage merchants office,professional_clerical,0.8938043768230849,False,acceptable_quality,[],False,clerk in hauliers storage merchants office,
1901,GLOUCESTERSHIRE,Male,genl farm laborer,181,62110,1,62105,"AGRICULTURAL LABOURER, FARM SERVANT--NOT OTHERWISE DISTINGUISHED","Farm-Worker, General",,farm laborer,agricultural,0.8698205430404286,False,acceptable_quality,[],False,farm laborer,
1901,GLOUCESTERSHIRE,Male,box makers apprentice,456,81710,1,81990,"WOODEN BOX, PACKING CASE--MAKER",Other Cabinetmakers and Related Woodworkers,,apprentice box maker,manufacturing_other,0.7615334659737938,False,acceptable_quality,[],False,apprentice box maker,
1901,GLOUCESTERSHIRE,Male,sch,787,99999,1,99999,SCHOLARS ETC,Unspecified worktitle or several titles,simple,sch,professional_clerical,0.27,True,unchanged_with_many_invalid_words,['sch'],False,sch,sch
1901,GLOUCESTERSHIRE,Male,baker makers,691,41010,2,41025,BAKERS (DEALERS),Working Proprietor (Wholesale or Retail Trade),,boiler maker,metalwork_engineering,0.7407909717490623,False,acceptable_quality,[],False,boiler maker,
1901,GLOUCESTERSHIRE,Female,government pensioner,775,99999,2,99999,"PENSIONERS, SUPERANNUATED",Unspecified worktitle or several titles,,pensioner government,unemployed_seeking,0.8496787601654118,False,acceptable_quality,[],False,pensioner government,
1901,GLOUCESTERSHIRE,Female,retired mantle maker,653,79120,1,79100,TAILORS (NOT MERCHANTS) - DEFAULT,"Tailor, Specialisation Unknown",moderate,retired machine maker,unemployed_seeking,0.743889081875773,False,acceptable_quality,[],False,retired machine maker,
1901,GLOUCESTERSHIRE,Male,wheel wrights apprentice,366,81400,1,81925,WHEELWRIGHT,Cartwright,,apprentice wheelwright wrights,crafts_trades,0.6952472748688597,False,acceptable_quality,[],False,apprentice wheelwright wrights,
1901,GLOUCESTERSHIRE,Male,reservist general labourer,765,99130,1,99910,GENERAL LABOURERS,Labourer,,general labourer,general_labour,0.656086391293936,False,acceptable_quality,[],False,general labourer,
1901,GLOUCESTERSHIRE,Unknown,none,797,99999,22,99999,"NO SPECIFIED OCCUPATION - VAGRANTS, UNEMPLOYED",Unspecified worktitle or several titles,simple,none,other,0.9,False,acceptable_quality,[],False,none,
1901,GLOUCESTERSHIRE,Male,haulier j c,142,98590,1,98630,HAULIERS (MINE),Animal‑Drawn Vehicle Driver (Mine and Quarry),,haulier j c,other,0.27,True,unchanged_with_many_invalid_words,"['j', 'c']",False,haulier j c,haulier j c
1901,GLOUCESTERSHIRE,Female,wife of baptist minister,788,99999,1,99999,WIVES AND OTHERS ENGAGED IN (OWN) HOUSEHOLD DUTIES,Unspecified worktitle or several titles,,of baptist minister wife,family_dependent,0.8817452764851115,False,acceptable_quality,[],False,of baptist minister wife,
1901,GLOUCESTERSHIRE,Male,fitters apprentice engineer,363,84400,1,87370,MOTOR CAR CHASSIS MAKER: MOTOR CAR MECHANIC,Vehicle Sheet-Metal Worker,moderate,apprentice fitters engineer,other,0.8730413056168989,False,acceptable_quality,[],False,apprentice fitters engineer,
1901,GLOUCESTERSHIRE,Male,tailors cutter apprentice,654,79190,3,79190,OTHERS CLOTHING MANUFACTURERS,Other Tailors and Dressmakers,,apprentice tailor cutter,clothing_footwear,0.6905809715470558,False,acceptable_quality,[],False,apprentice tailor cutter,
1901,GLOUCESTERSHIRE,Male,canvasser rates office,499,41010,1,41025,SOAP DEALERS,Working Proprietor (Wholesale or Retail Trade),,canvasser rates office,other,0.9,False,acceptable_quality,[],False,canvasser rates office,
1901,GLOUCESTERSHIRE,Female,f daughter,791,99999,1,99999,CHILDREN RELATIVES VISITORS AT HOME,Unspecified worktitle or several titles,,f daughter,family_dependent,0.54,True,unchanged_with_some_invalid_words,['f'],False,daughter,f daughter
1901,GLOUCESTERSHIRE,Unknown,student,785,99999,9,99999,OTHER STUDENTS,Unspecified worktitle or several titles,simple,student,other,0.9,False,acceptable_quality,[],False,student,
1901,GLOUCESTERSHIRE,Male,servt st royal scots guards,20,58430,1,58330,SOLDIERS AND NON-COMMISSIONED OFFICERS,Non-Commissioned Officer,complex,domestic servant st royal scots guards,domestic_service,0.7745305814483009,False,acceptable_quality,[],False,domestic servant st royal scots guards,
1901,GLOUCESTERSHIRE,Male,apprentice iron moulder,259,72400,1,72500,"IRONFOUNDER -- MOULDERS, CORE MAKERS, FETTER, CUPOLA, OVERN-MAN, FOUNDRY LABOURER, OTHER & UNDEFINED","Metal Moulder or Coremaker, Specialisation Unknown",,apprentice iron moulder,metalwork_engineering,0.9,False,acceptable_quality,[],False,apprentice iron moulder,
1901,GLOUCESTERSHIRE,Female,private tutor,52,13200,1,13020,SCHOOLMASTERS AND TEACHERS (DEFAULT),"Teacher, Level and Subject Unknown, Not University and Higher Education Level",,private tutor,other,0.9,False,acceptable_quality,[],False,private tutor,
1901,GLOUCESTERSHIRE,Male,railway wagon examr,360,81300,1,81920,"RAILWAY--COACH, WAGON MAKER",CoachBody Builder,,railway wagon examr,other,0.54,True,unchanged_with_some_invalid_words,['examr'],False,railway wagon examr,railway wagon examr
1901,GLOUCESTERSHIRE,Male,cask maker cooper,457,81500,1,81930,"COOPER; HOOP--MAKER, BENDER",Cooper,,cask maker cooper,crafts_trades,0.9,False,acceptable_quality,[],False,cask maker cooper,
1901,CARNARVONSHIRE,Female,assisting on farm,181,62110,3,62105,"AGRICULTURAL LABOURER, FARM SERVANT--NOT OTHERWISE DISTINGUISHED","Farm-Worker, General",,assisting on farm,other,0.9,False,acceptable_quality,[],False,assisting on farm,
1901,CARNARVONSHIRE,Female,servant,84,54020,39,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,,servant,agricultural,0.9,False,acceptable_quality,[],False,servant,
1901,CARNARVONSHIRE,Female,artist landscape,70,16130,1,16130,PAINTERS (ARTISTS),"Painter, Artist",,artist landscape,other,0.9,False,acceptable_quality,[],False,artist landscape,
1901,CARNARVONSHIRE,Male,retired journalist,56,15100,1,15920,AUTHORS EDITORS JOURNALISTS AND CREATIVE ADVERTISING WORKERS,"Editor, Newspapers and Periodicals",,retired journalist,unemployed_seeking,0.9,False,acceptable_quality,[],False,retired journalist,
1901,CARNARVONSHIRE,Male,clerk mineral water manufact,143,97190,1,97190,WATER CARRIERS,Other Dockers and Freight Handlers,,clerk mineral water manufact,mining_quarrying,0.54,True,unchanged_with_some_invalid_words,['manufact'],False,clerk of mineral water manufacture,clerk mineral water manufact
1901,CARNARVONSHIRE,Male,retired farm labourer,181,62110,4,62105,"AGRICULTURAL LABOURER, FARM SERVANT--NOT OTHERWISE DISTINGUISHED","Farm-Worker, General",,retired agricultural labourer,unemployed_seeking,0.614981550737489,False,acceptable_quality,[],False,retired agricultural labourer,
1901,CARNARVONSHIRE,Male,farmer son carter,175,62113,2,62110,"FARMER'S, GRAZIER'S--SON, DAUGHTER, OR OTHER RELATIVE ASSISTING IN THE WORK OF THE FARM","FarmHelper, General",,farmer carter son,family_dependent,0.8791502084225742,False,acceptable_quality,[],False,farmer carter son,
