record_id,original_hisco,enhanced_input,original_occupation,sex,county,count
663,3010,Male apprentice civil enginner surveyors in Northumberland,apprentice civil enginner surveyors,Male,NORTHUMBERLAND,1
664,54020,Male boy general servant milk in Northumberland,boy general servant milk,Male,NORTHUMBERLAND,1
665,21192,Male secretary breweries new castle in Northumberland,secretary breweries new castle,Male,NORTHUMBERLAND,1
666,39310,Male assistant superintendent insurance co in Northumberland,assistant superintendent insurance co,Male,NORTHUMBERLAND,1
667,61400,Male retired farm manager in Northumberland,retired farm manager,Male,NORTHUMBERLAND,1
668,62110,Male general help on farm in Northumberland,general help on farm,Male,NORTHUMBERLAND,1
669,89300,Male brick drain pipes maker in Northumberland,brick drain pipes maker,Male,NORTHUMBERLAND,1
670,77200,Male sugar boiler and confectioner in Northumberland,sugar boiler and confectioner,Male,NORTHUMBERLAND,1
671,96900,Male fireman in works in Northumberland,fireman in works,Male,NORTHUMBERLAND,1
672,99999,Male gardener son in Northumberland,gardener son,Male,NORTHUMBERLAND,1
673,75500,Female seamer in Nottinghamshire,seamer,Female,NOTTINGHAMSHIRE,300
674,75400,Female jennier lace in Nottinghamshire,jennier lace,Female,NOTTINGHAMSHIRE,10
675,79130,Female retired dressmaker in Nottinghamshire,retired dressmaker,Female,NOTTINGHAMSHIRE,7
676,91090,Female paper collar maker in Nottinghamshire,paper collar maker,Female,NOTTINGHAMSHIRE,2
677,75600,Male retired teacher in Nottinghamshire,retired teacher,Male,NOTTINGHAMSHIRE,2
678,79320,Female hand bonnet maker in Nottinghamshire,hand bonnet maker,Female,NOTTINGHAMSHIRE,1
679,75500,Female weaver in hosiery in Nottinghamshire,weaver in hosiery,Female,NOTTINGHAMSHIRE,1
680,99999,Female painter wife in Nottinghamshire,painter wife,Female,NOTTINGHAMSHIRE,1
681,55100,Male parish clerk tax collector in Nottinghamshire,parish clerk tax collector,Male,NOTTINGHAMSHIRE,1
682,44120,Male painter insurance agent in Nottinghamshire,painter insurance agent,Male,NOTTINGHAMSHIRE,1
683,62113,Male butcher farmer son in Nottinghamshire,butcher farmer son,Male,NOTTINGHAMSHIRE,1
684,41010,Male retired general dealer in Nottinghamshire,retired general dealer,Male,NOTTINGHAMSHIRE,1
685,80100,Male master shoemaker in Nottinghamshire,master shoemaker,Male,NOTTINGHAMSHIRE,1
686,45220,Male tea and yeast hawker in Nottinghamshire,tea and yeast hawker,Male,NOTTINGHAMSHIRE,1
687,99150,Male apprentice lace draughting in Nottinghamshire,apprentice lace draughting,Male,NOTTINGHAMSHIRE,1
688,58410,Male pensioner rule maker army in Nottinghamshire,pensioner rule maker army,Male,NOTTINGHAMSHIRE,1
689,83230,Male assistant in Oxfordshire,assistant,Male,OXFORDSHIRE,58
690,99200,Male farm laborer in Oxfordshire,farm laborer,Male,OXFORDSHIRE,8
691,41010,Female milliners saleswoman in Oxfordshire,milliners saleswoman,Female,OXFORDSHIRE,2
692,41010,Male baker and publican in Oxfordshire,baker and publican,Male,OXFORDSHIRE,2
693,-1,Female scabbler in Oxfordshire,scabbler,Female,OXFORDSHIRE,1
694,58420,Male sergeant instructor in Oxfordshire,sergeant instructor,Male,OXFORDSHIRE,1
695,62420,Male agricultural labourer in Oxfordshire,agricultural labourer,Male,OXFORDSHIRE,1
696,62710,Male assistant common gardener in Oxfordshire,assistant common gardener,Male,OXFORDSHIRE,1
697,90100,Male waterproofer in Oxfordshire,waterproofer,Male,OXFORDSHIRE,1
698,77310,Male late butcher in Oxfordshire,late butcher,Male,OXFORDSHIRE,1
699,99999,Male inmate in winter an of neithrop work house summer sleeping in shed d in Oxfordshire,inmate in winter an of neithrop work house summer sleeping in shed d,Male,OXFORDSHIRE,1
700,95410,Male apprentice joiner in Pembrokeshire,apprentice joiner,Male,PEMBROKESHIRE,15
701,62110,Male labourer in Pembrokeshire,labourer,Male,PEMBROKESHIRE,9
702,59990,Male boiler maker in Pembrokeshire,boiler maker,Male,PEMBROKESHIRE,2
703,99999,Female labourer daughter in Radnorshire,labourer daughter,Female,RADNORSHIRE,1
704,54020,Unknown housekeeper in Rutland,housekeeper,Unknown,RUTLAND,1
705,62113,Female farmer daughter in Shropshire,farmer daughter,Female,SHROPSHIRE,571
706,89300,Male labourer brick yard in Shropshire,labourer brick yard,Male,SHROPSHIRE,10
707,54090,Female barmaid domestic in Shropshire,barmaid domestic,Female,SHROPSHIRE,2
708,62113,Female farmer england wife in Shropshire,farmer england wife,Female,SHROPSHIRE,1
709,14120,Male colourist methodist minister in Shropshire,colourist methodist minister,Male,SHROPSHIRE,1
710,54020,Male man servant domestic in Shropshire,man servant domestic,Male,SHROPSHIRE,1
711,62711,Male garden labourer domestic servant in Shropshire,garden labourer domestic servant,Male,SHROPSHIRE,1
712,98550,Male cab driver domestic servant in Shropshire,cab driver domestic servant,Male,SHROPSHIRE,1
713,98550,Male horse carter in Shropshire,horse carter,Male,SHROPSHIRE,1
714,75000,Male carter in Shropshire,carter,Male,SHROPSHIRE,1
715,61400,Male farm bailiff in Somerset,farm bailiff,Male,SOMERSET,246
716,22190,Male foreman in Somerset,foreman,Male,SOMERSET,15
717,62420,Male cowboy in Somerset,cowboy,Male,SOMERSET,6
718,72400,Male apprentice iron moulder in Somerset,apprentice iron moulder,Male,SOMERSET,2
719,7220,Female hospitral nurse of cottage hospital in Somerset,hospitral nurse of cottage hospital,Female,SOMERSET,1
720,54020,Female servant and monitress in Somerset,servant and monitress,Female,SOMERSET,1
721,61110,Female farmer in Somerset,farmer,Female,SOMERSET,1
722,61260,Female dairy daughter in Somerset,dairy daughter,Female,SOMERSET,1
723,41010,Female assistant in baking in Somerset,assistant in baking,Female,SOMERSET,1
724,20200,Male student indian civil service in Somerset,student indian civil service,Male,SOMERSET,1
725,58430,Male formerly a soldier private farm laborer in Somerset,formerly a soldier private farm laborer,Male,SOMERSET,1
726,58500,Male head of laundry in Somerset,head of laundry,Male,SOMERSET,1
727,98120,Male apprentice seas in Somerset,apprentice seas,Male,SOMERSET,1
728,71120,Male shaftman at coal pit in Somerset,shaftman at coal pit,Male,SOMERSET,1
729,75200,Male woollen weaver in Somerset,woollen weaver,Male,SOMERSET,1
730,77830,Male labourer in maltster house in Somerset,labourer in maltster house,Male,SOMERSET,1
731,79340,Female bonnet maker in Staffordshire,bonnet maker,Female,STAFFORDSHIRE,15
732,21194,Male librarian in Staffordshire,librarian,Male,STAFFORDSHIRE,14
733,77310,Male butcher in Staffordshire,butcher,Male,STAFFORDSHIRE,8
734,80320,Male harness maker in Staffordshire,harness maker,Male,STAFFORDSHIRE,7
735,41010,Male grocer and carter in Staffordshire,grocer and carter,Male,STAFFORDSHIRE,6
736,83400,Male machinist in Staffordshire,machinist,Male,STAFFORDSHIRE,4
737,81300,Male axletree maker in Staffordshire,axletree maker,Male,STAFFORDSHIRE,2
738,41015,Male tinman japan manufacturer in Staffordshire,tinman japan manufacturer,Male,STAFFORDSHIRE,2
739,84220,Male watch case springer in Staffordshire,watch case springer,Male,STAFFORDSHIRE,2
740,79120,Male coachmaker in Staffordshire,coachmaker,Male,STAFFORDSHIRE,2
741,17120,Female retired pianist in Staffordshire,retired pianist,Female,STAFFORDSHIRE,1
742,85100,Female mouldering in pots in Staffordshire,mouldering in pots,Female,STAFFORDSHIRE,1
743,81500,Female cooper domestic in Staffordshire,cooper domestic,Female,STAFFORDSHIRE,1
744,75990,Female box maker in Staffordshire,box maker,Female,STAFFORDSHIRE,1
745,79990,Female pinner at tape miller in Staffordshire,pinner at tape miller,Female,STAFFORDSHIRE,1
746,77650,Female manufacturer in Staffordshire,manufacturer,Female,STAFFORDSHIRE,1
747,41010,Female late grocer in Staffordshire,late grocer,Female,STAFFORDSHIRE,1
748,99150,Female apprentice china warehouse in Staffordshire,apprentice china warehouse,Female,STAFFORDSHIRE,1
749,99999,Female certificated school masters wife in Staffordshire,certificated school masters wife,Female,STAFFORDSHIRE,1
750,37020,Male civil servant postboy office clerk in Staffordshire,civil servant postboy office clerk,Male,STAFFORDSHIRE,1
751,37040,Male postboy office rural messenger in Staffordshire,postboy office rural messenger,Male,STAFFORDSHIRE,1
752,31090,Male assistant town clerk in Staffordshire,assistant town clerk,Male,STAFFORDSHIRE,1
753,39900,Male master school el board school in Staffordshire,master school el board school,Male,STAFFORDSHIRE,1
754,33130,Male laborer on a stones bank in Staffordshire,laborer on a stones bank,Male,STAFFORDSHIRE,1
755,98550,Male higgler carter in Staffordshire,higgler carter,Male,STAFFORDSHIRE,1
756,94990,Male glass maker grinder in Staffordshire,glass maker grinder,Male,STAFFORDSHIRE,1
757,83230,Male worker pattern maker in wood in Staffordshire,worker pattern maker in wood,Male,STAFFORDSHIRE,1
758,83890,Male score maker in brass foundry in Staffordshire,score maker in brass foundry,Male,STAFFORDSHIRE,1
759,81400,Male formerly wheelwright in Staffordshire,formerly wheelwright,Male,STAFFORDSHIRE,1
760,41010,Male carriers manager of pub ho in Staffordshire,carriers manager of pub ho,Male,STAFFORDSHIRE,1
761,95410,Male carpenter joiner publican in Staffordshire,carpenter joiner publican,Male,STAFFORDSHIRE,1
762,79620,Male coachmaker upholsterer in Staffordshire,coachmaker upholsterer,Male,STAFFORDSHIRE,1
763,89200,Male handle maker potters in Staffordshire,handle maker potters,Male,STAFFORDSHIRE,1
764,89200,Male potters presser aprentice in Staffordshire,potters presser aprentice,Male,STAFFORDSHIRE,1
765,74720,Male oil tallow refiner in Staffordshire,oil tallow refiner,Male,STAFFORDSHIRE,1
766,80390,Male harness maker in Staffordshire,harness maker,Male,STAFFORDSHIRE,1
767,80320,Male saddler in Staffordshire,saddler,Male,STAFFORDSHIRE,1
768,75000,Male manager at clothing factory in Staffordshire,manager at clothing factory,Male,STAFFORDSHIRE,1
769,80100,Male clogger shoe maker in Staffordshire,clogger shoe maker,Male,STAFFORDSHIRE,1
770,41010,Male employed in boot trade in Staffordshire,employed in boot trade,Male,STAFFORDSHIRE,1
771,77820,Male jobbing brewers in Staffordshire,jobbing brewers,Male,STAFFORDSHIRE,1
772,54020,Unknown house maid domestic servant in Staffordshire,house maid domestic servant,Unknown,STAFFORDSHIRE,1
773,31090,Male master of workhouse in Suffolk,master of workhouse,Male,SUFFOLK,5
774,54020,Male boy domestic servant in Suffolk,boy domestic servant,Male,SUFFOLK,2
775,17120,Female teacher of music piano in Suffolk,teacher of music piano,Female,SUFFOLK,1
776,54020,Female live at home in Suffolk,live at home,Female,SUFFOLK,1
777,80320,Male apprentice saddler in Suffolk,apprentice saddler,Male,SUFFOLK,1
778,80100,Male boot and shoe maker and letter carrier in Suffolk,boot and shoe maker and letter carrier,Male,SUFFOLK,1
779,99130,Male labourer saintary authority in Suffolk,labourer saintary authority,Male,SUFFOLK,1
780,54020,Female domestic servant in Surrey,domestic servant,Female,SURREY,5307
781,13990,Female assistant school in Surrey,assistant school,Female,SURREY,11
782,54020,Unknown kitchen maid domestic servant in Surrey,kitchen maid domestic servant,Unknown,SURREY,5
783,54020,Male farm servant domestic in Surrey,farm servant domestic,Male,SURREY,2
784,62430,Male agricultural labourer shepherd in Surrey,agricultural labourer shepherd,Male,SURREY,2
785,92120,Male painter and compositor in Surrey,painter and compositor,Male,SURREY,2
786,94990,Male porter in Surrey,porter,Male,SURREY,2
787,33130,Female clerk s bank in Surrey,clerk s bank,Female,SURREY,1
788,79340,Female straw hat maker in Surrey,straw hat maker,Female,SURREY,1
789,94990,Female sorter and packer in Surrey,sorter and packer,Female,SURREY,1
790,99999,Female agricultural labourer wife in Surrey,agricultural labourer wife,Female,SURREY,1
791,20200,Male retired h m inland revenue in Surrey,retired h m inland revenue,Male,SURREY,1
792,58430,Male hussars in Surrey,hussars,Male,SURREY,1
793,58430,Male retired captain of artillery in Surrey,retired captain of artillery,Male,SURREY,1
794,24100,Male chief railway clerk in Surrey,chief railway clerk,Male,SURREY,1
795,75500,Male shoe maker in Surrey,shoe maker,Male,SURREY,1
796,75600,Male trummer in Surrey,trummer,Male,SURREY,1
797,3100,Male draughtsman in Surrey,draughtsman,Male,SURREY,1
798,39310,Female secretary in Sussex,secretary,Female,SUSSEX,12
799,37040,Male warder in naval prison in Sussex,warder in naval prison,Male,SUSSEX,3
800,41010,Female confectioner in Sussex,confectioner,Female,SUSSEX,1
801,99999,Female art student drawing and painting in Sussex,art student drawing and painting,Female,SUSSEX,1
802,13200,Male master certificated in Sussex,master certificated,Male,SUSSEX,1
803,44110,Male retired commission agent sydney australia in Sussex,retired commission agent sydney australia,Male,SUSSEX,1
804,24100,Male retired railway stoker in Sussex,retired railway stoker,Male,SUSSEX,1
805,37040,Male boy errand at oil shop in Sussex,boy errand at oil shop,Male,SUSSEX,1
806,37040,Male boy labourer errand in Sussex,boy labourer errand,Male,SUSSEX,1
807,83120,Male smith inn keeper in Sussex,smith inn keeper,Male,SUSSEX,1
808,84130,Male resident engineer at warren farm schools in Sussex,resident engineer at warren farm schools,Male,SUSSEX,1
809,73200,Male sawyer in Warwickshire,sawyer,Male,WARWICKSHIRE,323
810,83230,Female assistant in Warwickshire,assistant,Female,WARWICKSHIRE,268
811,83890,Male wig maker in Warwickshire,wig maker,Male,WARWICKSHIRE,14
812,98490,Male carriage cleaner in Warwickshire,carriage cleaner,Male,WARWICKSHIRE,7
813,41010,Male assistant wine spirit in Warwickshire,assistant wine spirit,Male,WARWICKSHIRE,4
814,94290,Female shaving brush filler in Warwickshire,shaving brush filler,Female,WARWICKSHIRE,3
815,84300,Male apprentice cycle makers in Warwickshire,apprentice cycle makers,Male,WARWICKSHIRE,3
816,83890,Female warehouse woman in Warwickshire,warehouse woman,Female,WARWICKSHIRE,2
817,61260,Female assistant in milk shop in Warwickshire,assistant in milk shop,Female,WARWICKSHIRE,2
818,62110,Male farm laborer in Warwickshire,farm laborer,Male,WARWICKSHIRE,2
819,83890,Female pen trade cutter in Warwickshire,pen trade cutter,Female,WARWICKSHIRE,1
820,83860,Female harness maker in Warwickshire,harness maker,Female,WARWICKSHIRE,1
821,94940,Female fisherman rod maker in Warwickshire,fisherman rod maker,Female,WARWICKSHIRE,1
822,93190,Female black polisher in Warwickshire,black polisher,Female,WARWICKSHIRE,1
823,94290,Female machinist clock work in Warwickshire,machinist clock work,Female,WARWICKSHIRE,1
824,17120,Male music organist in Warwickshire,music organist,Male,WARWICKSHIRE,1
825,59990,Male boot makers clerk in Warwickshire,boot makers clerk,Male,WARWICKSHIRE,1
826,98120,Male boater in Warwickshire,boater,Male,WARWICKSHIRE,1
827,62113,Male farmers son in Warwickshire,farmers son,Male,WARWICKSHIRE,1
828,63110,Male assistant woodman in Warwickshire,assistant woodman,Male,WARWICKSHIRE,1
829,83890,Male polisher of brass in Warwickshire,polisher of brass,Male,WARWICKSHIRE,1
830,83890,Male ammunition brass case maker in Warwickshire,ammunition brass case maker,Male,WARWICKSHIRE,1
831,83890,Male worker metal shipwright rly in Warwickshire,worker metal shipwright rly,Male,WARWICKSHIRE,1
832,84300,Male bicycle maker turner fitter in Warwickshire,bicycle maker turner fitter,Male,WARWICKSHIRE,1
833,81230,Male machinist turner in Warwickshire,machinist turner,Male,WARWICKSHIRE,1
834,89120,Male stained glass works in Warwickshire,stained glass works,Male,WARWICKSHIRE,1
835,74200,Male fuse maker ammunition in Warwickshire,fuse maker ammunition,Male,WARWICKSHIRE,1
836,94990,Male button maker manager in Warwickshire,button maker manager,Male,WARWICKSHIRE,1
837,97490,Male sewerman in Warwickshire,sewerman,Male,WARWICKSHIRE,1
838,99120,Male coal labourer in Warwickshire,coal labourer,Male,WARWICKSHIRE,1
839,62110,Male agricultural labourer in Wiltshire,agricultural labourer,Male,WILTSHIRE,2320
840,95330,Male thatcher hurdle maker in Wiltshire,thatcher hurdle maker,Male,WILTSHIRE,3
841,99130,Male retired general labourer in Wiltshire,retired general labourer,Male,WILTSHIRE,3
842,58430,Unknown soldier in Wiltshire,soldier,Unknown,WILTSHIRE,3
843,97490,Male labourer roadman in Wiltshire,labourer roadman,Male,WILTSHIRE,2
844,38010,Male civil service postboy office sorted telegraphard in Wiltshire,civil service postboy office sorted telegraphard,Male,WILTSHIRE,1
845,58420,Male retired captain hws bawker bath and j p for wilts in Wiltshire,retired captain hws bawker bath and j p for wilts,Male,WILTSHIRE,1
846,58430,Male soldier sgt royal artillery in Wiltshire,soldier sgt royal artillery,Male,WILTSHIRE,1
847,59990,Male gymnast in Wiltshire,gymnast,Male,WILTSHIRE,1
848,56000,Male formerly gressman relief in Wiltshire,formerly gressman relief,Male,WILTSHIRE,1
849,84130,Male steam engine metal turners fitter in Wiltshire,steam engine metal turners fitter,Male,WILTSHIRE,1
850,41010,Male linendraper in Wiltshire,linendraper,Male,WILTSHIRE,1
851,54020,Unknown servant in Worcestershire,servant,Unknown,WORCESTERSHIRE,18
852,22190,Male retired manufacturer in Worcestershire,retired manufacturer,Male,WORCESTERSHIRE,7
853,89300,Female clay brick moulder in Worcestershire,clay brick moulder,Female,WORCESTERSHIRE,4
854,75920,Female bonnet maker in Worcestershire,bonnet maker,Female,WORCESTERSHIRE,3
855,87130,Male plumber painter glazier in Worcestershire,plumber painter glazier,Male,WORCESTERSHIRE,3
856,87340,Female tinman packer in Worcestershire,tinman packer,Female,WORCESTERSHIRE,2
857,54020,Female housekeeper mother in Worcestershire,housekeeper mother,Female,WORCESTERSHIRE,1
858,62110,Female labourer on farm in Worcestershire,labourer on farm,Female,WORCESTERSHIRE,1
859,75600,Female clay brick dresser in Worcestershire,clay brick dresser,Female,WORCESTERSHIRE,1
860,84110,Female passer in Worcestershire,passer,Female,WORCESTERSHIRE,1
861,37040,Male shipwright porter in Worcestershire,shipwright porter,Male,WORCESTERSHIRE,1
862,71130,Male stone raiser in quarry in Worcestershire,stone raiser in quarry,Male,WORCESTERSHIRE,1
863,72000,Male silver refiner in Worcestershire,silver refiner,Male,WORCESTERSHIRE,1
864,83230,Male apprentice purse makers in Worcestershire,apprentice purse makers,Male,WORCESTERSHIRE,1
865,83890,Male stock fitter at bedstead works in Worcestershire,stock fitter at bedstead works,Male,WORCESTERSHIRE,1
866,84460,Male railway carrier body maker in Worcestershire,railway carrier body maker,Male,WORCESTERSHIRE,1
867,41010,Male carpet scotch weaving department in Worcestershire,carpet scotch weaving department,Male,WORCESTERSHIRE,1
868,74100,Male tip works labourer boot in Worcestershire,tip works labourer boot,Male,WORCESTERSHIRE,1
869,41010,Male vegetable seller in Worcestershire,vegetable seller,Male,WORCESTERSHIRE,1
870,99999,Unknown gentleman in Worcestershire,gentleman,Unknown,WORCESTERSHIRE,1
871,79130,Female apprentice dressmaker in Yorkshire East Riding,apprentice dressmaker,Female,YORKSHIRE EAST RIDING,3
872,61400,Male farm servant in Yorkshire East Riding,farm servant,Male,YORKSHIRE EAST RIDING,3
873,80100,Male shoemaker postmaster in Yorkshire East Riding,shoemaker postmaster,Male,YORKSHIRE EAST RIDING,3
874,54020,Female domestic servant parlour maker in Yorkshire East Riding,domestic servant parlour maker,Female,YORKSHIRE EAST RIDING,2
875,61110,Female grocer and farmer in Yorkshire East Riding,grocer and farmer,Female,YORKSHIRE EAST RIDING,2
876,22190,Male manufacturer in Yorkshire East Riding,manufacturer,Male,YORKSHIRE EAST RIDING,2
877,16110,Female massager in Yorkshire East Riding,massager,Female,YORKSHIRE EAST RIDING,1
878,45220,Female retired hawker in Yorkshire East Riding,retired hawker,Female,YORKSHIRE EAST RIDING,1
879,99999,Female of george spencer steward on board steam shipwright wife in Yorkshire East Riding,of george spencer steward on board steam shipwright wife,Female,YORKSHIRE EAST RIDING,1
880,99999,Female shipwright carpenter wife in Yorkshire East Riding,shipwright carpenter wife,Female,YORKSHIRE EAST RIDING,1
881,55100,Male caretaker business premises in Yorkshire East Riding,caretaker business premises,Male,YORKSHIRE EAST RIDING,1
882,98200,Male worker engineer clerk of marine engine in Yorkshire East Riding,worker engineer clerk of marine engine,Male,YORKSHIRE EAST RIDING,1
883,52030,Male under steward in Yorkshire East Riding,under steward,Male,YORKSHIRE EAST RIDING,1
884,37040,Male boy errand to furniture broker in Yorkshire East Riding,boy errand to furniture broker,Male,YORKSHIRE EAST RIDING,1
885,84130,Male stean engine maker fitter in Yorkshire East Riding,stean engine maker fitter,Male,YORKSHIRE EAST RIDING,1
886,41010,Male watch maker in Yorkshire East Riding,watch maker,Male,YORKSHIRE EAST RIDING,1
887,81990,Male worker firewood in Yorkshire East Riding,worker firewood,Male,YORKSHIRE EAST RIDING,1
888,90100,Male waterproof cover maker in Yorkshire East Riding,waterproof cover maker,Male,YORKSHIRE EAST RIDING,1
889,41010,Male wine merchant in Yorkshire East Riding,wine merchant,Male,YORKSHIRE EAST RIDING,1
890,99999,Unknown of tradesman daughter in Yorkshire East Riding,of tradesman daughter,Unknown,YORKSHIRE EAST RIDING,1
891,99999,Unknown confectioner wife in Yorkshire East Riding,confectioner wife,Unknown,YORKSHIRE EAST RIDING,1
892,41010,Male apprentice stationer in Yorkshire North Riding,apprentice stationer,Male,YORKSHIRE NORTH RIDING,9
893,75400,Male weaver in Yorkshire North Riding,weaver,Male,YORKSHIRE NORTH RIDING,5
894,81190,Female carman in Yorkshire North Riding,carman,Female,YORKSHIRE NORTH RIDING,2
895,72100,Male tackleman blast furnace in Yorkshire North Riding,tackleman blast furnace,Male,YORKSHIRE NORTH RIDING,2
896,75000,Female spinner in linen factory in Yorkshire North Riding,spinner in linen factory,Female,YORKSHIRE NORTH RIDING,1
897,98430,Male railway servant in Yorkshire North Riding,railway servant,Male,YORKSHIRE NORTH RIDING,1
898,72100,Male steel engine oiler at steel works in Yorkshire North Riding,steel engine oiler at steel works,Male,YORKSHIRE NORTH RIDING,1
899,81190,Male cabinet maker in Yorkshire North Riding,cabinet maker,Male,YORKSHIRE NORTH RIDING,1
900,87130,Male manager gas tubes works in Yorkshire North Riding,manager gas tubes works,Male,YORKSHIRE NORTH RIDING,1
901,62430,Unknown shepherd in Yorkshire North Riding,shepherd,Unknown,YORKSHIRE NORTH RIDING,1
902,75200,Female woolen weaver in Yorkshire West Riding,woolen weaver,Female,YORKSHIRE WEST RIDING,946
903,75400,Male fancy weaver in Yorkshire West Riding,fancy weaver,Male,YORKSHIRE WEST RIDING,287
904,98550,Male teamster in Yorkshire West Riding,teamster,Male,YORKSHIRE WEST RIDING,244
905,41010,Male brick dealer in Yorkshire West Riding,brick dealer,Male,YORKSHIRE WEST RIDING,78
906,95110,Unknown mason labourer in Yorkshire West Riding,mason labourer,Unknown,YORKSHIRE WEST RIDING,12
907,31090,Male toll collector in Yorkshire West Riding,toll collector,Male,YORKSHIRE WEST RIDING,8
908,83890,Male range fitter in Yorkshire West Riding,range fitter,Male,YORKSHIRE WEST RIDING,8
909,62113,Male farmer daughter in Yorkshire West Riding,farmer daughter,Male,YORKSHIRE WEST RIDING,7
910,83400,Unknown machinist in Yorkshire West Riding,machinist,Unknown,YORKSHIRE WEST RIDING,7
911,71120,Male pit lad coal in Yorkshire West Riding,pit lad coal,Male,YORKSHIRE WEST RIDING,5
912,81300,Male apprentice coachmaker smiths in Yorkshire West Riding,apprentice coachmaker smiths,Male,YORKSHIRE WEST RIDING,3
913,84110,Male settler in Yorkshire West Riding,settler,Male,YORKSHIRE WEST RIDING,3
914,54020,Female general servant domestic out of employ in Yorkshire West Riding,general servant domestic out of employ,Female,YORKSHIRE WEST RIDING,2
915,17120,Male drummer in Yorkshire West Riding,drummer,Male,YORKSHIRE WEST RIDING,2
916,55100,Male hallkeeper in Yorkshire West Riding,hallkeeper,Male,YORKSHIRE WEST RIDING,2
917,97190,Male dyers townsman in Yorkshire West Riding,dyers townsman,Male,YORKSHIRE WEST RIDING,2
918,62110,Male domestic servant in Yorkshire West Riding,domestic servant,Male,YORKSHIRE WEST RIDING,2
919,84130,Male engine brick machine fitter in Yorkshire West Riding,engine brick machine fitter,Male,YORKSHIRE WEST RIDING,2
920,75400,Male sateen weaver in Yorkshire West Riding,sateen weaver,Male,YORKSHIRE WEST RIDING,2
921,75200,Male bobbin winder woollen miller in Yorkshire West Riding,bobbin winder woollen miller,Male,YORKSHIRE WEST RIDING,2
922,75000,Male loomer in worsted factory in Yorkshire West Riding,loomer in worsted factory,Male,YORKSHIRE WEST RIDING,2
923,75000,Male cloth cropper in Yorkshire West Riding,cloth cropper,Male,YORKSHIRE WEST RIDING,2
924,77820,Male brewer and publican in Yorkshire West Riding,brewer and publican,Male,YORKSHIRE WEST RIDING,2
925,53220,Male waiter in club in Yorkshire West Riding,waiter in club,Male,YORKSHIRE WEST RIDING,2
926,22190,Male carter in Yorkshire West Riding,carter,Male,YORKSHIRE WEST RIDING,2
927,22190,Male master plasterer in Yorkshire West Riding,master plasterer,Male,YORKSHIRE WEST RIDING,2
928,96900,Male stoker at paper miller in Yorkshire West Riding,stoker at paper miller,Male,YORKSHIRE WEST RIDING,2
929,99150,Male apprentice pen knife grinder in Yorkshire West Riding,apprentice pen knife grinder,Male,YORKSHIRE WEST RIDING,2
930,53290,Female keeps conservative club in Yorkshire West Riding,keeps conservative club,Female,YORKSHIRE WEST RIDING,1
931,62460,Female children superintendent on in Yorkshire West Riding,children superintendent on,Female,YORKSHIRE WEST RIDING,1
932,72400,Female apprentice brass founder in Yorkshire West Riding,apprentice brass founder,Female,YORKSHIRE WEST RIDING,1
933,41010,Female taleswoman optical instruments in Yorkshire West Riding,taleswoman optical instruments,Female,YORKSHIRE WEST RIDING,1
934,80390,Female milliners bodice maker in Yorkshire West Riding,milliners bodice maker,Female,YORKSHIRE WEST RIDING,1
935,81730,Female ward board box maker in Yorkshire West Riding,ward board box maker,Female,YORKSHIRE WEST RIDING,1
936,92110,Female woolen condenser minder in Yorkshire West Riding,woolen condenser minder,Female,YORKSHIRE WEST RIDING,1
937,75990,Female half timer in a cotton miller in Yorkshire West Riding,half timer in a cotton miller,Female,YORKSHIRE WEST RIDING,1
938,75200,Female woolen goods weaver in Yorkshire West Riding,woolen goods weaver,Female,YORKSHIRE WEST RIDING,1
939,75000,Female blanket winder in Yorkshire West Riding,blanket winder,Female,YORKSHIRE WEST RIDING,1
940,75200,Female gasser silk works in Yorkshire West Riding,gasser silk works,Female,YORKSHIRE WEST RIDING,1
941,75000,Female spinner in a hemp flax miller in Yorkshire West Riding,spinner in a hemp flax miller,Female,YORKSHIRE WEST RIDING,1
942,41010,Female makerup wool warehouse in Yorkshire West Riding,makerup wool warehouse,Female,YORKSHIRE WEST RIDING,1
943,41010,Female confectioner in Yorkshire West Riding,confectioner,Female,YORKSHIRE WEST RIDING,1
944,41010,Female grocer boatman factor in Yorkshire West Riding,grocer boatman factor,Female,YORKSHIRE WEST RIDING,1
945,51040,Female landlady of registered lodging house in Yorkshire West Riding,landlady of registered lodging house,Female,YORKSHIRE WEST RIDING,1
946,51020,Female licensed publican in Yorkshire West Riding,licensed publican,Female,YORKSHIRE WEST RIDING,1
947,15100,Male stringer in Yorkshire West Riding,stringer,Male,YORKSHIRE WEST RIDING,1
948,17120,Male tailor teacher of the science and art of producing garments by my in Yorkshire West Riding,tailor teacher of the science and art of producing garments by my,Male,YORKSHIRE WEST RIDING,1
949,43090,Male beerseller in Yorkshire West Riding,beerseller,Male,YORKSHIRE WEST RIDING,1
950,98590,Male boy train in coal mine in Yorkshire West Riding,boy train in coal mine,Male,YORKSHIRE WEST RIDING,1
951,37040,Male boy errand at wine stores in Yorkshire West Riding,boy errand at wine stores,Male,YORKSHIRE WEST RIDING,1
952,37040,Male boy errand farm in Yorkshire West Riding,boy errand farm,Male,YORKSHIRE WEST RIDING,1
953,62920,Male greyhound trainer in Yorkshire West Riding,greyhound trainer,Male,YORKSHIRE WEST RIDING,1
954,71120,Male pony driver miner in Yorkshire West Riding,pony driver miner,Male,YORKSHIRE WEST RIDING,1
