County,Sex,Occode,final_result,Count,Year,Occupation_String,HISCO_x,HISCO_y,Occode_Desc,HISCO_Desc,complexity,standardized,category,confidence,needs_llm_check,confidence_reason,invalid_words,is_multiple_occupation,standardized_llm
"London (Parts Of Middlesex, ",Female,84,monthly,1,1881,monthly,54020,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,simple,monthly,other,0.9,False,acceptable_quality,[],False,
"London (Parts Of Middlesex, ",Female,84,servant dom uneployed,1,1881,servant dom uneployed,54020,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,,servant dom uneployed,domestic_service,0.54,True,unchanged_with_some_invalid_words,['uneployed'],False,servant dom uneployed
"London (Parts Of Middlesex, ",Female,98,cook,1,1881,cook d ser,53102,53130,COOKS (NOT DOMESTIC),"Cook, except Private Service",moderate,cook d ser,domestic_service,0.54,True,unchanged_with_some_invalid_words,['d'],False,cook d ser
"London (Parts Of Middlesex, ",Female,101,cook dom boarder,1,1881,cook dom boarder,53101,53140,COOKS (DOMESTIC: NON-RESIDENT),"Cook, Private Service",,cook dom boarder,domestic_service,0.9,False,acceptable_quality,[],False,
"London (Parts Of Middlesex, ",Female,339,grazier,1,1881,brazier,83890,83990,OTHER METAL WORKERS,"Other Blacksmiths, Toolmakers and MachineTool Operators Not Elsewhere Classified",simple,grazier,agricultural,0.8006650570736058,False,acceptable_quality,[],False,
"London (Parts Of Middlesex, ",Female,512,wire bristle brush maker,1,1881,wire  bristle brush maker,94290,94240,BRUSH AND BROOM MAKERS,Broom Maker (Hand),,wire bristle brush maker,manufacturing_other,0.8891818977568478,False,acceptable_quality,[],False,
"London (Parts Of Middlesex, ",Female,529,stationer fancy dealer,1,1881,stationer  fancy dealer,41010,41030,STATIONERS (ALL ASSUMED RETAIL/LAW STATIONERS),Working Proprietor (Retail Trade),,stationer fancy dealer,retail_trade,0.8882040123900088,False,acceptable_quality,[],False,
"London (Parts Of Middlesex, ",Female,628,leather bag maker draper,1,1881,leather bag maker draper,41010,41025,DRAPERS LINEN DRAPERS MERCERS,Working Proprietor (Wholesale or Retail Trade),,leather bag maker draper,retail_trade,0.9,False,acceptable_quality,[],False,
"London (Parts Of Middlesex, ",Female,646,late bonnet maker,1,1881,late straw bonnet maker,79340,79310,STRAW HAT MANUFACTURE,"Hat Maker, General",,late bonnet maker,unemployed_seeking,0.74030257087654,False,acceptable_quality,[],False,
"London (Parts Of Middlesex, ",Female,648,army cap maker accoutrement,1,1881,army cap maker accoutrement,79330,79310,CLOTH HAT CAP MANUFACTURE,"Hat Maker, General",,army cap maker accoutrement,public_service,0.9,False,acceptable_quality,[],False,
"London (Parts Of Middlesex, ",Female,712,surgeons boarding housekeeper widow,1,1881,surgeons widow boarding housekeeper,51040,51040,LODGING AND BOARDING-HOUSE KEEPERS,Working Proprietor (Guest House),,surgeons boarding housekeeper widow,family_dependent,0.8852016460398319,False,acceptable_quality,[],False,
"London (Parts Of Middlesex, ",Female,772,income derived from freehold property,1,1881,income derived from freehold property,99999,99999,RETIRED (NOT ARMY OR NAVY),Unspecified worktitle or several titles,,income derived from freehold property,other,0.9,False,acceptable_quality,[],False,
"London (Parts Of Middlesex, ",Female,788,missionarys wife,1,1881,missionerys wife,99999,99999,WIVES AND OTHERS ENGAGED IN (OWN) HOUSEHOLD DUTIES,Unspecified worktitle or several titles,,missionerys wife,family_dependent,0.54,True,unchanged_with_some_invalid_words,['missionerys'],False,missionerys wife
"London (Parts Of Middlesex, ",Female,789,fruiterer wife,1,1881,fruiterors wife,99999,99999,WIVES ASSISTING GENERALLY IN THEIR HUSBANDS OCCUPATIONS (WIFE OF à),Unspecified worktitle or several titles,,fruiterer wife,family_dependent,0.8760232731425781,False,acceptable_quality,[],False,
"London (Parts Of Middlesex, ",Female,789,ironmongers packer wife,1,1881,ironmongers packer wife,99999,99999,WIVES ASSISTING GENERALLY IN THEIR HUSBANDS OCCUPATIONS (WIFE OF à),Unspecified worktitle or several titles,,ironmongers packer wife,family_dependent,0.9,False,acceptable_quality,[],False,
"London (Parts Of Middlesex, ",Female,789,of admiral wife,1,1881,wife of admiral retired,99999,99999,WIVES ASSISTING GENERALLY IN THEIR HUSBANDS OCCUPATIONS (WIFE OF à),Unspecified worktitle or several titles,,of admiral wife,family_dependent,0.7094706252641485,False,acceptable_quality,[],False,
"London (Parts Of Middlesex, ",Female,789,stationer employing men and women wife,1,1881,stationer employing  men and  women wife,99999,99999,WIVES ASSISTING GENERALLY IN THEIR HUSBANDS OCCUPATIONS (WIFE OF à),Unspecified worktitle or several titles,,stationer employing men and women wife,family_dependent,0.797718323862013,False,multiple_occupation_excluded_from_llm_check,[],True,
"London (Parts Of Middlesex, ",Female,789,tobacconist wife,1,1881,tobocanist wife,99999,99999,WIVES ASSISTING GENERALLY IN THEIR HUSBANDS OCCUPATIONS (WIFE OF à),Unspecified worktitle or several titles,,tobocanist wife,family_dependent,0.54,True,unchanged_with_some_invalid_words,['tobocanist'],False,tobocanist wife
"London (Parts Of Middlesex, ",Female,791,agricultural labourer,1,1881,husband a farm labourer,99999,99999,CHILDREN RELATIVES VISITORS AT HOME,Unspecified worktitle or several titles,,agricultural labourer,agricultural,0.5052533545049774,False,acceptable_quality,[],False,
"London (Parts Of Middlesex, ",Male,1,courier sorter gpo civil,1,1881,courier sorter g p o civil,38010,38000,"POST OFFICE - TELEGRAPHISTS, TELEPHONE OPERATORS","Telephone or Telegraph Operator, Specialisation Unknown",,courier sorter g p o civil,other,0.54,True,unchanged_with_some_invalid_words,"['g', 'p', 'o']",False,courier sorter g p o civil
"London (Parts Of Middlesex, ",Male,2,clerk in meteorological office,1,1881,clerk in metlogical office,37020,33170,OTHER POST OFFICE OFFICERS AND CLERKS,Post Office Counter Clerk,,clerk in metlogical office,professional_clerical,0.54,True,unchanged_with_some_invalid_words,['metlogical'],False,clerk in metlogical office
"London (Parts Of Middlesex, ",Male,2,late travelling sorter gpo superannuated,1,1881,late travelling sorter g p o superannuated,37020,37020,OTHER POST OFFICE OFFICERS AND CLERKS,Mail Sorting Clerk,,late travelling sorter g p o superannuated,unemployed_seeking,0.54,True,unchanged_with_some_invalid_words,"['g', 'p', 'o']",False,late travelling sorter g p o superannuated
"London (Parts Of Middlesex, ",Male,2,masters clerk central office royal courts of justice,1,1881,masters clerk central office royal courts of justice,37020,33170,OTHER POST OFFICE OFFICERS AND CLERKS,Post Office Counter Clerk,,masters clerk central office royal courts of justice,professional_clerical,0.9,False,acceptable_quality,[],False,
"London (Parts Of Middlesex, ",Male,2,private enquiry office gnrly,1,1881,private enquiry office g n rly,37020,37010,OTHER POST OFFICE OFFICERS AND CLERKS,"Mail Distribution Clerk, General",,private enquiry office g n rly,other,0.54,True,unchanged_with_some_invalid_words,"['g', 'n', 'rly']",False,private enquiry office g n rly
"London (Parts Of Middlesex, ",Male,2,retired surveyor of taxes,1,1881,retired surveyor of taxes,37020,37090,OTHER POST OFFICE OFFICERS AND CLERKS,Other Mail Distribution Clerks,,retired surveyor of taxes,unemployed_seeking,0.9,False,acceptable_quality,[],False,
"London (Parts Of Middlesex, ",Male,8,civil service regents pk constable,1,1881,civil service regents pk constable,20200,20210,SENIOR OFFIALS AND OTHERS IN EAST INDIA SERVICE,Government Administrator,,civil service regents pk constable,other,0.7200000000000001,False,unchanged_with_few_invalid_words,['pk'],False,
"London (Parts Of Middlesex, ",Male,11,police inspector supernumerary,1,1881,m police inspector supperannuated,58220,58220,POLICE,Policeman and other Maintainers of Law and Order (except Military),,m police inspector supperannuated,public_service,0.54,True,unchanged_with_some_invalid_words,"['m', 'supperannuated']",False,m police inspector supperannuated
"London (Parts Of Middlesex, ",Male,13,inspector of goods dept rly,1,1881,inspector goods dept  rly,58900,31090,"MUNICIPAL, PARISH, AND OTHER LOCAL OR COUNTY OFFICERS",Government Executive Officials Not Elsewhere Classified,,inspector goods dept rly,other,0.6915859204775482,True,modification_poor_result,"['dept', 'rly']",False,inspector goods dept rly
"London (Parts Of Middlesex, ",Male,13,rate and tax collector clerk,1,1881,rate and tax collector clk,58900,31090,"MUNICIPAL, PARISH, AND OTHER LOCAL OR COUNTY OFFICERS",Government Executive Officials Not Elsewhere Classified,,rate and tax collector clerk,professional_clerical,0.833520042706566,False,multiple_occupation_excluded_from_llm_check,['clk'],True,
"London (Parts Of Middlesex, ",Male,15,schoolmaster wes local preacher,1,1881,schoolmaster wes local preacher,31090,31090,"MUNICIPAL, PARISH, AND OTHER LOCAL OR COUNTY WORKERS",Government Executive Officials Not Elsewhere Classified,,schoolmaster wes local preacher,professional_clerical,0.9,False,acceptable_quality,[],False,
"London (Parts Of Middlesex, ",Male,19,retired staff vety surgeon list madras army,1,1881,staff vety surgeon retired list madras army,58420,58320,ARMY OFFICERS (RETIRED),Officer,,retired staff vety surgeon list madras army,unemployed_seeking,0.8838454081220491,False,acceptable_quality,[],False,
"London (Parts Of Middlesex, ",Male,19,retired surgeon major lst,1,1881,surgeon major retired lst,58420,58320,ARMY OFFICERS (RETIRED),Officer,,retired surgeon major lst,unemployed_seeking,0.8705716902840996,False,acceptable_quality,[],False,
"London (Parts Of Middlesex, ",Male,21,late captn kings own light infantry militia,1,1881,late captn kings own light infantry militia,58430,58340,MILITIA & YEOMANRY MEN,Other Military Ranks,,late captn kings own light infantry militia,unemployed_seeking,0.7200000000000001,False,unchanged_with_few_invalid_words,['captn'],False,
"London (Parts Of Middlesex, ",Male,24,captain r n retired,1,1881,captn r n retired,58430,58340,MEN OF THE NAVY (INC COASTGUARDS),Other Military Ranks,,retired captn r n,unemployed_seeking,0.6637465343229157,True,modification_poor_result,"['captn', 'r', 'n']",False,retired captn r n
"London (Parts Of Middlesex, ",Male,27,superintendent of police,1,1881,superd m f b,58420,58340,MEN OF THE MARINES,Other Military Ranks,complex,superd m f b,other,0.27,True,unchanged_with_many_invalid_words,"['superd', 'm', 'f', 'b']",False,superd m f b
"London (Parts Of Middlesex, ",Male,40,assistant clerk in a law office,1,1881,asst clerk in a law office,39340,39340,LAW CLERK,Legal Clerk,complex,asst clerk in a law office,professional_clerical,0.54,True,unchanged_with_some_invalid_words,"['asst', 'a']",False,asst clerk in a law office
"London (Parts Of Middlesex, ",Male,53,undergraduate of the university of london,1,1881,undergraduate of the university of london,13100,13100,UNIVERSITY TEACHERS,"University and Higher Education Teacher, Subject Unknown",,undergraduate of the university of london,other,0.9,False,acceptable_quality,[],False,
"London (Parts Of Middlesex, ",Male,81,billard marker barman,1,1881,billard marker  barman,59990,18020,BILLIARDS CRICKET AND OTHER GAMES SERVICE,Professional Sportsman,,billard marker barman,other,0.6903910480598322,True,modification_poor_result,['billard'],False,billard marker barman
"London (Parts Of Middlesex, ",Male,88,assistant keeper of the gyts,1,1881,assistant keeper guitshall,64990,64990,GAMEKEEPER,"Other Fishermen, Hunters and Related Workers",,assistant keeper guitshall,other,0.54,True,unchanged_with_some_invalid_words,['guitshall'],False,assistant keeper guitshall
"London (Parts Of Middlesex, ",Male,114,commercial traveller,1,1881,commercial traveller  book keeper,43090,43200,COMMERCIAL TRAVELLERS AND MANUFACTURERS' AGENTS,Commercial Travellers and Manufacturers Agents,,commercial traveller,professional_clerical,0.6295553982703039,False,acceptable_quality,[],False,
"London (Parts Of Middlesex, ",Male,119,chelsea pensioner clerk,1,1881,chelsea pensioners clerk,39310,30000,COMMERCIAL OR BUSINESS CLERKS,"Clerical or Related Worker, Specialisation Unknown",,chelsea pensioner,public_service,0.4957872089519834,True,modification_poor_result,['chelsea'],False,chelsea pensioner
"London (Parts Of Middlesex, ",Male,119,clerk at contractors,1,1881,clerk at contractors,39310,30000,COMMERCIAL OR BUSINESS CLERKS,"Clerical or Related Worker, Specialisation Unknown",,clerk at contractors,professional_clerical,0.9,False,acceptable_quality,[],False,
"London (Parts Of Middlesex, ",Male,127,engine driver to builder,1,1881,engine driver to builder,98300,98320,RAILWAY ENGINE--DRIVER STOKER CLEANER,Railway Engine Driver,,engine driver to builder,building_construction,0.9,False,acceptable_quality,[],False,
"London (Parts Of Middlesex, ",Male,134,laborer carriage cleaner,1,1881,laborer carriage cleaner ry,98490,54090,OTHER RAILWAY SERVANTS,Other Maids and Related Housekeeping Service Workers,,laborer carriage cleaner ry,other,0.54,True,unchanged_with_some_invalid_words,['ry'],False,laborer carriage cleaner ry
"London (Parts Of Middlesex, ",Male,137,sheriffs man,1,1881,sheriffs man,41010,41030,"MOTOR GARAGE ---PROPRIETOR, WORKER",Working Proprietor (Retail Trade),,sheriffs man,other,0.9,False,acceptable_quality,[],False,
"London (Parts Of Middlesex, ",Male,138,omnibus cleaner,1,1881,omnibus cleaner,98550,98620,COACHMAN (NOT DOMESTIC): CABMAN,Animal-Drawn Vehicle Driver (Road),,omnibus cleaner,other,0.9,False,acceptable_quality,[],False,
"London (Parts Of Middlesex, ",Male,145,boy bookseller men,1,1881,bookseller  men  boy,98550,97130,"VAN, ETC.---GUARD, BOY",Railway and Road Vehicle Loader,,boy bookseller men,other,0.8571414189633766,False,acceptable_quality,[],False,
"London (Parts Of Middlesex, ",Male,163,bricklayer,1,1881,bricklayerlab,4290,98930,CANAL AND INLAND NAVIGATION SERVICE (ON SHORE),Lock Operator (Canal or Port),simple,bricklayer,building_construction,0.9963804818698382,False,acceptable_quality,[],False,
"London (Parts Of Middlesex, ",Male,171,boy boy newspaper errand,1,1881,newspaper boy errand boy,37040,97190,"MESSENGER, PORTER, WATCHMAN (NOT RAILWAY OR GOVERNMENT)",Other Dockers and Freight Handlers,,boy boy newspaper errand,other,0.869157269016759,False,acceptable_quality,[],False,
"London (Parts Of Middlesex, ",Male,171,boy errand fisherman,1,1881,errand boy fish,37040,58940,"MESSENGER, PORTER, WATCHMAN (NOT RAILWAY OR GOVERNMENT)",Watchman,,boy errand fisherman,food_drink,0.6812533712232582,False,acceptable_quality,[],False,
"London (Parts Of Middlesex, ",Male,257,apprentice house furnishers cabt maker,1,1881,house furnishers apprentice cabt maker,83230,83240,PATTERNMAKERS (UNDEFINED),Metal Pattern Maker (Foundry),,apprentice house furnishers cabt maker,other,0.8737418086701845,False,acceptable_quality,[],False,
"London (Parts Of Middlesex, ",Male,284,electricion,1,1881,electricion,85100,85320,ELECTRICAL CABLE MAKERS,Electrical Equipment Assembler,simple,electricion,other,0.27,True,unchanged_with_many_invalid_words,['electricion'],False,electricion
"London (Parts Of Middlesex, ",Male,289,machine turner eng,1,1881,machine turner eng,83830,83220,TOOLMAKERS (AGRICULTURAL MACHINE AND IMPLEMENT MAKING),Tool and Die Maker,,machine turner eng,other,0.54,True,unchanged_with_some_invalid_words,['eng'],False,machine turner eng
"London (Parts Of Middlesex, ",Male,334,labourer tank work iron,1,1881,lab tank work iron,72000,83000,IRON WORKERS (UNDEFINED),"Blacksmith, Toolmaker or Machine-Tool Operator, Specialisation Unknown",complex,labourer tank work iron,general_labour,0.7489552531213387,False,acceptable_quality,[],False,
"London (Parts Of Middlesex, ",Male,365,carriage spring maker coachmaker mkr,1,1881,carriage spring maker coach mkr,81300,81920,"COACH, CARRIAGE--MAKER",CoachBody Builder,complex,carriage spring maker coachmaker mkr,crafts_trades,0.8135283984951504,False,acceptable_quality,[],False,
"London (Parts Of Middlesex, ",Male,405,master builder m boys,1,1881,master builder  m  boys,21230,95910,BUILDERS,"Housebuilder, General",,master builder m boys,building_construction,0.8754361847005074,False,acceptable_quality,[],False,
"London (Parts Of Middlesex, ",Male,409,apprentice to carpenter and joiner,1,1881,apprentice to carpenter and joiner,95410,95420,"CARPENTER, JOINER",Construction Joiner,,apprentice to carpenter and joiner,building_construction,0.81,False,multiple_occupation_excluded_from_llm_check,[],True,
"London (Parts Of Middlesex, ",Male,421,house decr employing men,1,1881,house decr employing  men,93120,93120,"PAINTERS, DISTEMPERERS & DECORATORS",Building Painter,,house decr employing men,other,0.8891818977568478,False,acceptable_quality,[],False,
"London (Parts Of Middlesex, ",Male,438,chair couch manufr,1,1881,chair  couch manufr,81190,81190,FURNITURE AND FITTINGS - OTHERS,Other Cabinetmakers,,chair couch manufr,other,0.6888006226292116,True,modification_poor_result,['manufr'],False,chair couch manufr
"London (Parts Of Middlesex, ",Male,458,cork cutter,1,1881,cork cutter n d,63290,63290,"CORK, BARK-- CUTTER, WORKER",Other Forestry Workers,,cork cutter n d,other,0.54,True,unchanged_with_some_invalid_words,"['n', 'd']",False,cork cutter n d
"London (Parts Of Middlesex, ",Male,458,underclothing cutter dressmaker,1,1881,underclothing cutter dressmakr,63290,63290,"CORK, BARK-- CUTTER, WORKER",Other Forestry Workers,moderate,underclothing cutter dressmakr,other,0.54,True,unchanged_with_some_invalid_words,['dressmakr'],False,underclothing cutter dressmakr
"London (Parts Of Middlesex, ",Male,464,labourer brick layer,1,1881,labourer brick layer,89300,89242,"BRICK, PLAIN TILE, TERRA-COTTA--MAKER",Brick and Tile Moulder (Hand or Machine),moderate,labourer brick layer,general_labour,0.9,False,acceptable_quality,[],False,
"London (Parts Of Middlesex, ",Male,509,carpenter staircase handrail maker,1,1881,carpenter staircase  handrail maker,80390,80390,"PARCHMENT, VELLUM - MAKER",Other Leather Goods Makers,,carpenter staircase handrail maker,building_construction,0.8923519673347664,False,acceptable_quality,[],False,
"London (Parts Of Middlesex, ",Male,509,matchmaker bryant m fusee,1,1881,match maker bryant m fusee,80390,80390,"PARCHMENT, VELLUM - MAKER",Other Leather Goods Makers,,match maker bryant m fusee,other,0.54,True,unchanged_with_some_invalid_words,"['bryant', 'm']",False,match maker bryant m fusee
"London (Parts Of Middlesex, ",Male,509,rectifier parchment maker,1,1881,rectifier vinger maker,80390,80390,"PARCHMENT, VELLUM - MAKER",Other Leather Goods Makers,,rectifier vinger maker,other,0.54,True,unchanged_with_some_invalid_words,['vinger'],False,rectifier vinger maker
"London (Parts Of Middlesex, ",Male,512,apprentice brush maker,1,1881,apprentice brush tracer,94290,94230,BRUSH AND BROOM MAKERS,Brush Maker (Hand),,apprentice brush maker,manufacturing_other,0.7782836453414663,False,acceptable_quality,[],False,
"London (Parts Of Middlesex, ",Male,529,boy stationer employing girls,1,1881,stationer employing  girls   boy,41010,41030,STATIONERS (ALL ASSUMED RETAIL/LAW STATIONERS),Working Proprietor (Retail Trade),,boy stationer employing girls,retail_trade,0.8667325931319367,False,acceptable_quality,[],False,
"London (Parts Of Middlesex, ",Male,539,artists lithographer,1,1881,artists lithographer,92400,92415,LITHOGRAPHERS,Lithographer,,artists lithographer,other,0.9,False,acceptable_quality,[],False,
"London (Parts Of Middlesex, ",Male,542,book binder,1,1881,book binder frade,92600,92625,BOOKBINDERS,Bookbinder (Hand or Machine),moderate,book binder,crafts_trades,0.8419739132815791,False,acceptable_quality,[],False,
"London (Parts Of Middlesex, ",Male,592,table maker out of work,1,1881,table maker out of work,75500,75530,HOSIERY MANUFACTURE,Knitting Machine Operator (Hosiery),,table maker out of work,other,0.9,False,acceptable_quality,[],False,
"London (Parts Of Middlesex, ",Male,597,braid maker trimmings,1,1881,braid maker trimmings,79990,75922,TRIMMING MAKERS,Braid Maker (Hand or Machine),,braid maker trimmings,other,0.9,False,acceptable_quality,[],False,
"London (Parts Of Middlesex, ",Male,651,hat maker hatter,1,1881,hat maker hatter,79330,41030,HATTERS,Working Proprietor (Retail Trade),moderate,hat maker hatter,clothing_footwear,0.9,False,acceptable_quality,[],False,
"London (Parts Of Middlesex, ",Male,659,hat manufacture,1,1881,shirt manafacturer,79590,79190,SHIRTMAKERS AND SEAMSTRESSES,Other Tailors and Dressmakers,,hat manufacture,clothing_footwear,0.9231574337529496,False,acceptable_quality,[],False,
"London (Parts Of Middlesex, ",Male,695,packer,1,1881,packer,77650,77790,CHOCOLATE COCOA MAKERS,"Other Tea, Coffee and Cocoa Preparers",simple,packer,other,0.9,False,acceptable_quality,[],False,
"London (Parts Of Middlesex, ",Male,696,tea sampler,1,1881,tea sampler mcht,61220,62390,COFFEE TEA PLANTER GROWER,"Other Orchard, Vineyard and Related Tree and Shrub Crop Workers",moderate,tea sampler mcht,other,0.54,True,unchanged_with_some_invalid_words,['mcht'],False,tea sampler mcht
"London (Parts Of Middlesex, ",Male,707,tobacconist and letter carrier,1,1881,tobacconist and letter carrier,41010,41030,TOBACCONISTS,Working Proprietor (Retail Trade),,tobacconist and letter carrier,transport_communication,0.81,False,multiple_occupation_excluded_from_llm_check,[],True,
"London (Parts Of Middlesex, ",Male,718,potman waiter unemployed,1,1881,potman  waiter unempd,53220,53210,BOARDING LODGING HOUSE WAITERS (NON-RESIDENT),"Waiter, General",,potman waiter unempd,other,0.6899135925778249,True,modification_poor_result,['unempd'],False,potman waiter unempd
"London (Parts Of Middlesex, ",Male,722,wine merchant wholesale,1,1881,wine merchant wholesale,41010,41025,WINE AND SPIRIT MERCHANTS,Working Proprietor (Wholesale or Retail Trade),moderate,wine merchant wholesale,food_drink,0.9,False,acceptable_quality,[],False,
"London (Parts Of Middlesex, ",Male,747,cartridge maker in r arsenal,1,1881,cartridge maker in r arsnl,92900,16120,FIGURE AND IMAGE MAKERS NOT EARTHENWARE,Sculptor,,cartridge maker in r arsnl,other,0.54,True,unchanged_with_some_invalid_words,"['r', 'arsnl']",False,cartridge maker in r arsnl
"London (Parts Of Middlesex, ",Male,759,unemployed broker,1,1881,pawnbroker unemployed,49020,49020,PAWNBROKERS,Pawnbroker,,unemployed broker,unemployed_seeking,0.6820597380378599,False,acceptable_quality,[],False,
"London (Parts Of Middlesex, ",Male,771,boy machinist messenger,1,1881,machinist boy messenger,83400,83410,MACHINISTS MACHINE WORKERS UNDEFINED,"MachineTool Operator, General",moderate,boy machinist messenger,metalwork_engineering,0.8849722999975022,False,acceptable_quality,[],False,
"London (Parts Of Middlesex, ",Male,772,retired manager of braid trimming business,1,1881,retired manager of braid  trimming business,99999,99999,RETIRED (NOT ARMY OR NAVY),Unspecified worktitle or several titles,,retired manager of braid trimming business,unemployed_seeking,0.8938043768230849,False,acceptable_quality,[],False,
"London (Parts Of Middlesex, ",Male,775,pensioner attendant on gentleman,1,1881,pensioner  attendant on gentleman,99999,99999,"PENSIONERS, SUPERANNUATED",Unspecified worktitle or several titles,,pensioner attendant on gentleman,unemployed_seeking,0.8918758388891673,False,acceptable_quality,[],False,
"London (Parts Of Middlesex, ",Male,999,dressmaker,1,1881,mattressmaker,-1,0,,,simple,dressmaker,clothing_footwear,0.7421152369812369,False,acceptable_quality,[],False,
"London (Parts Of Middlesex, ",Male,999,maartist,1,1881,maartist,-1,0,,,simple,maartist,other,0.27,True,unchanged_with_many_invalid_words,['maartist'],False,maartist
"London (Parts Of Middlesex, ",Male,999,upholsterer,1,1881,uphlstr,-1,0,,,simple,upholsterer,crafts_trades,0.847329264660479,False,acceptable_quality,[],False,
"London (Parts Of Middlesex, ",Unknown,409,joiner,1,1881,joiner,95410,95410,"CARPENTER, JOINER","Carpenter, General",,joiner,building_construction,0.9,False,acceptable_quality,[],False,
Merionethshire,Male,543,bookseller,10,1881,bookseller,21194,21110,"PUBLISHERS, BOOKSELLERS AND LIBRARIANS (EXCEPT PUBLIC LIBRARIANS)",General Manager,simple,bookseller,other,0.9,False,acceptable_quality,[],False,
Merionethshire,Male,181,agricultural labourer,3,1881,farm labourer domestic,62110,62105,"AGRICULTURAL LABOURER, FARM SERVANT--NOT OTHERWISE DISTINGUISHED","Farm-Worker, General",,agricultural labourer,agricultural,0.5325989677592268,False,acceptable_quality,[],False,
Merionethshire,Male,178,farm servant shepherd,2,1881,farm servant shepherd,62430,62430,SHEPHERD,Sheep Farm Worker,,farm servant shepherd,agricultural,0.9,False,acceptable_quality,[],False,
Merionethshire,Female,84,assistant housekeeper,1,1881,house keeper assistant,54020,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,,assistant housekeeper,domestic_service,0.6745566454317306,False,acceptable_quality,[],False,
Merionethshire,Female,788,shop man wife,1,1881,shop man wife,99999,99999,WIVES AND OTHERS ENGAGED IN (OWN) HOUSEHOLD DUTIES,Unspecified worktitle or several titles,,shop man wife,family_dependent,0.9,False,acceptable_quality,[],False,
Merionethshire,Male,76,bachelor of arts teacher,1,1881,bachelor of arts teacher,17120,17140,"MUSICIAN, MUSIC MASTER, SINGER (NOT TEACHERS)",Instrumentalist,complex,bachelor of arts teacher,professional_clerical,0.9,False,acceptable_quality,[],False,
Middlesex (Extra London),Female,697,retired grocer,11,1881,retired grocer,41010,41030,GROCERS TEA DEALERS,Working Proprietor (Retail Trade),,retired grocer,unemployed_seeking,0.9,False,acceptable_quality,[],False,
Middlesex (Extra London),Male,181,field laborer,4,1881,field laborer,62110,62120,"AGRICULTURAL LABOURER, FARM SERVANT--NOT OTHERWISE DISTINGUISHED",Farm Servant,,field laborer,other,0.9,False,acceptable_quality,[],False,
Middlesex (Extra London),Female,84,domestic servant,3,1881,doc servant,54020,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,,domestic servant,domestic_service,0.6662129815280271,False,acceptable_quality,[],False,
Middlesex (Extra London),Female,13,pt income,2,1881,pt income,58900,31090,"MUNICIPAL, PARISH, AND OTHER LOCAL OR COUNTY OFFICERS",Government Executive Officials Not Elsewhere Classified,,pt income,other,0.9,False,acceptable_quality,[],False,
Middlesex (Extra London),Female,97,caretaker of house,2,1881,caretaker of house,55100,55190,"CARETAKER, OFFICE KEEPERS (NOT GOVERNMENT) - SCHOOL CLEANERS,CARETAKERS",Other Building Caretakers,,caretaker of house,other,0.9,False,acceptable_quality,[],False,
Middlesex (Extra London),Male,697,unemployed tea trade,2,1881,tea trade unemployed,41010,41030,GROCERS TEA DEALERS,Working Proprietor (Retail Trade),,unemployed tea trade,unemployed_seeking,0.8496787601654118,False,acceptable_quality,[],False,
Middlesex (Extra London),Female,2,postboy office draper,1,1881,post office  draper,37020,37020,OTHER POST OFFICE OFFICERS AND CLERKS,Mail Sorting Clerk,,postboy office draper,transport_communication,0.7610507486810524,False,acceptable_quality,[],False,
Middlesex (Extra London),Female,772,housekeeper wife,1,1881,retired hotel keeper wife,99999,99999,RETIRED (NOT ARMY OR NAVY),Unspecified worktitle or several titles,,housekeeper wife,family_dependent,0.5228318455727944,False,acceptable_quality,[],False,
Middlesex (Extra London),Female,791,cotton brokers daughter,1,1881,retired cotton brokers daur,99999,99999,CHILDREN RELATIVES VISITORS AT HOME,Unspecified worktitle or several titles,,cotton brokers daughter,family_dependent,0.627886410023238,False,acceptable_quality,[],False,
Middlesex (Extra London),Male,12,retired watch maker registrar of births and deaths,1,1881,retired watch maker registrar of births and deaths,31090,20210,POOR LAW SERVICE,Government Administrator,,retired watch maker registrar of births and deaths,unemployed_seeking,0.81,False,multiple_occupation_excluded_from_llm_check,[],True,
Middlesex (Extra London),Male,53,professor in the french language,1,1881,professor in the french language,13100,13100,UNIVERSITY TEACHERS,"University and Higher Education Teacher, Subject Unknown",complex,professor in the french language,other,0.9,False,acceptable_quality,[],False,
Middlesex (Extra London),Male,157,apprentice seaman,1,1881,apprentice seaman,4250,98100,MERCHANT SERVICE; SEAMAN-NAVIGATING DEPARTMENT,"Ships’ Deck Rating, Barge Crew or Boatman, Specialisation Unknown",,apprentice seaman,transport_communication,0.9,False,acceptable_quality,[],False,
Middlesex (Extra London),Male,202,copper agent,1,1881,copper agent,21140,21220,"MINE - OWNER, AGENT, MANAGER",Production Manager (except Farm),,copper agent,professional_clerical,0.9,False,acceptable_quality,[],False,
Middlesex (Extra London),Male,290,tool maker machine,1,1881,tool maker machine,83210,83220,TOOLMAKERS,Tool and Die Maker,,tool maker machine,other,0.9,False,acceptable_quality,[],False,
