record_id,original_hisco,enhanced_input,original_occupation,sex,county,count
611,58900,Female pt income in Middlesex (Extra London),pt income,Female,Middlesex (Extra London),2
612,55100,Female caretaker of house in Middlesex (Extra London),caretaker of house,Female,Middlesex (Extra London),2
613,41010,Male unemployed tea trade in Middlesex (Extra London),unemployed tea trade,Male,Middlesex (Extra London),2
614,37020,Female postboy office draper in Middlesex (Extra London),postboy office draper,Female,Middlesex (Extra London),1
615,99999,Female housekeeper wife in Middlesex (Extra London),housekeeper wife,Female,Middlesex (Extra London),1
616,99999,Female cotton brokers daughter in Middlesex (Extra London),cotton brokers daughter,Female,Middlesex (Extra London),1
617,31090,Male retired watch maker registrar of births and deaths in Middlesex (Extra London),retired watch maker registrar of births and deaths,Male,Middlesex (Extra London),1
618,13100,Male professor in the french language in Middlesex (Extra London),professor in the french language,Male,Middlesex (Extra London),1
619,4250,Male apprentice seaman in Middlesex (Extra London),apprentice seaman,Male,Middlesex (Extra London),1
620,21140,Male copper agent in Middlesex (Extra London),copper agent,Male,Middlesex (Extra London),1
621,83210,Male tool maker machine in Middlesex (Extra London),tool maker machine,Male,Middlesex (Extra London),1
622,94290,Male master basket maker employing men boys in Middlesex (Extra London),master basket maker employing men boys,Male,Middlesex (Extra London),1
623,41010,Male cattle dealer in Middlesex (Extra London),cattle dealer,Male,Middlesex (Extra London),1
624,77400,Male tripe dresser dlr provis in Middlesex (Extra London),tripe dresser dlr provis,Male,Middlesex (Extra London),1
625,13200,Male tutor in Monmouthshire,tutor,Male,Monmouthshire,2
626,22190,Female mangler in Monmouthshire,mangler,Female,Monmouthshire,1
627,99999,Female horsekeeper wife in Monmouthshire,horsekeeper wife,Female,Monmouthshire,1
628,12900,Male accountant solicitors clerk in Monmouthshire,accountant solicitors clerk,Male,Monmouthshire,1
629,51020,Male retired licensed victualler in Monmouthshire,retired licensed victualler,Male,Monmouthshire,1
630,99999,Male fr son in Monmouthshire,fr son,Male,Monmouthshire,1
631,61400,Male farm servant indoor in Montgomeryshire,farm servant indoor,Male,Montgomeryshire,25
632,53101,Female domestic cook in Montgomeryshire,domestic cook,Female,Montgomeryshire,4
633,14120,Male gentlemans servant dom in Montgomeryshire,gentlemans servant dom,Male,Montgomeryshire,3
634,53220,Female hotel waitress domestic servant in Montgomeryshire,hotel waitress domestic servant,Female,Montgomeryshire,1
635,99999,Female blacksmith daughter in Montgomeryshire,blacksmith daughter,Female,Montgomeryshire,1
636,14120,Male vicar of llanfair ce ba in Montgomeryshire,vicar of llanfair ce ba,Male,Montgomeryshire,1
637,61110,Male farmer of acres employing labourer in Montgomeryshire,farmer of acres employing labourer,Male,Montgomeryshire,1
638,61400,Male farm bailiff domestic in Montgomeryshire,farm bailiff domestic,Male,Montgomeryshire,1
639,79990,Female maltster in Norfolk,maltster,Female,Norfolk,71
640,55240,Male sweep in Norfolk,sweep,Male,Norfolk,23
641,62430,Male shepherd in Norfolk,shepherd,Male,Norfolk,11
642,71120,Female box maker in Norfolk,box maker,Female,Norfolk,4
643,62110,Male retired farm servant in Norfolk,retired farm servant,Male,Norfolk,3
644,99999,Male infirm in Norfolk,infirm,Male,Norfolk,3
645,54020,Female housekeeper domestic servant in Norfolk,housekeeper domestic servant,Female,Norfolk,2
646,62110,Female worker farm servant in Norfolk,worker farm servant,Female,Norfolk,2
647,61110,Male boy farmer of acres employing men in Norfolk,boy farmer of acres employing men,Male,Norfolk,2
648,62113,Male farmer grocer son in Norfolk,farmer grocer son,Male,Norfolk,2
649,41010,Female assist to a linen draper in Norfolk,assist to a linen draper,Female,Norfolk,1
650,99999,Female twine spinners wife in Norfolk,twine spinners wife,Female,Norfolk,1
651,99999,Female parish road labourer man wife in Norfolk,parish road labourer man wife,Female,Norfolk,1
652,4250,Male seaman mcht svce in Norfolk,seaman mcht svce,Male,Norfolk,1
653,61110,Male farmer acres men in Norfolk,farmer acres men,Male,Norfolk,1
654,84130,Male apprentice fitter engineers in Norfolk,apprentice fitter engineers,Male,Norfolk,1
655,74500,Male laborer in cake oil mills in Norfolk,laborer in cake oil mills,Male,Norfolk,1
656,73300,Male works at paper miller in Norfolk,works at paper miller,Male,Norfolk,1
657,80100,Male pressman in shoe factory in Norfolk,pressman in shoe factory,Male,Norfolk,1
658,45220,Male hawker son in Norfolk,hawker son,Male,Norfolk,1
659,51020,Male innkeeper in Northamptonshire,innkeeper,Male,Northamptonshire,77
660,99999,Female house painter wife in Northamptonshire,house painter wife,Female,Northamptonshire,3
661,61400,Male labourer foreman farm bailiff in Northamptonshire,labourer foreman farm bailiff,Male,Northamptonshire,3
662,61400,Male estate laborer farm in Northamptonshire,estate laborer farm,Male,Northamptonshire,2
663,84220,Male retired watch maker in Northamptonshire,retired watch maker,Male,Northamptonshire,2
664,41010,Male retired grocer in Northamptonshire,retired grocer,Male,Northamptonshire,2
665,14120,Female family servant cook in Northamptonshire,family servant cook,Female,Northamptonshire,1
666,62113,Female farmer of acres lime burner wife in Northamptonshire,farmer of acres lime burner wife,Female,Northamptonshire,1
667,41010,Female machinist shoes in Northamptonshire,machinist shoes,Female,Northamptonshire,1
668,99999,Female agricultural scholar in Northamptonshire,agricultural scholar,Female,Northamptonshire,1
669,99999,Female formerly miller wife in Northamptonshire,formerly miller wife,Female,Northamptonshire,1
670,61110,Male farmer of acres employing man in Northamptonshire,farmer of acres employing man,Male,Northamptonshire,1
671,71120,Male laborer ironstone miner in Northamptonshire,laborer ironstone miner,Male,Northamptonshire,1
672,76140,Male leather cutter in Northamptonshire,leather cutter,Male,Northamptonshire,1
673,41010,Male baker grazier in Northamptonshire,baker grazier,Male,Northamptonshire,1
674,99130,Male late painters labourer in Northamptonshire,late painters labourer,Male,Northamptonshire,1
675,62110,Male agricultural labourer in Northumberland,agricultural labourer,Male,Northumberland,44
676,62110,Female agricultural labourer in Northumberland,agricultural labourer,Female,Northumberland,35
677,72400,Male apprentice iron moulder in Northumberland,apprentice iron moulder,Male,Northumberland,4
678,77100,Female miller in Northumberland,miller,Female,Northumberland,3
679,61110,Male farmer acres in Northumberland,farmer acres,Male,Northumberland,3
680,62110,Female farm servant out door in Northumberland,farm servant out door,Female,Northumberland,2
681,98130,Male waterman on steam boatman in Northumberland,waterman on steam boatman,Male,Northumberland,2
682,71120,Male miner lead ore dresser in Northumberland,miner lead ore dresser,Male,Northumberland,2
683,83400,Male model maker at engine works in Northumberland,model maker at engine works,Male,Northumberland,2
684,14120,Female wesleyan ministers daughter in Northumberland,wesleyan ministers daughter,Female,Northumberland,1
685,54010,Female acting as servant in Northumberland,acting as servant,Female,Northumberland,1
686,99999,Female solicitors managing clerk wife in Northumberland,solicitors managing clerk wife,Female,Northumberland,1
687,41010,Male fisherman merchant in Northumberland,fisherman merchant,Male,Northumberland,1
688,41010,Male horse shoer blacksmith in Northumberland,horse shoer blacksmith,Male,Northumberland,1
689,98590,Male deputy overman in a coal pit in Northumberland,deputy overman in a coal pit,Male,Northumberland,1
690,4250,Male boatswain seamen in Northumberland,boatswain seamen,Male,Northumberland,1
691,37040,Male messageboy in Northumberland,messageboy,Male,Northumberland,1
692,45190,Male travelling steam thresher agricultural labourer in Northumberland,travelling steam thresher agricultural labourer,Male,Northumberland,1
693,71130,Male quarreyman in Northumberland,quarreyman,Male,Northumberland,1
694,99999,Male blacksmith son in Northumberland,blacksmith son,Male,Northumberland,1
695,99999,Male pauper in Northumberland,pauper,Male,Northumberland,1
696,41010,Male coal merchant in Nottinghamshire,coal merchant,Male,Nottinghamshire,35
697,77310,Male apprentice butcher in Nottinghamshire,apprentice butcher,Male,Nottinghamshire,11
698,83230,Male pattern maker in Nottinghamshire,pattern maker,Male,Nottinghamshire,8
699,54020,Female kitchen maid domestic domestic servant in Nottinghamshire,kitchen maid domestic domestic servant,Female,Nottinghamshire,6
700,57020,Female hairdresser in Nottinghamshire,hairdresser,Female,Nottinghamshire,3
701,83890,Female house shop in Nottinghamshire,house shop,Female,Nottinghamshire,2
702,51020,Female puplican in Nottinghamshire,puplican,Female,Nottinghamshire,1
703,99999,Female butler wife in Nottinghamshire,butler wife,Female,Nottinghamshire,1
704,99999,Female farm laborer wife in Nottinghamshire,farm laborer wife,Female,Nottinghamshire,1
705,99999,Female trained nurse sm in Nottinghamshire,trained nurse sm,Female,Nottinghamshire,1
706,-1,Female grocer hosiery framework knitter daughter in Nottinghamshire,grocer hosiery framework knitter daughter,Female,Nottinghamshire,1
707,14120,Male vicar of langford with holme in Nottinghamshire,vicar of langford with holme,Male,Nottinghamshire,1
708,62711,Male gardiner domestic in Nottinghamshire,gardiner domestic,Male,Nottinghamshire,1
709,62460,Male groom in Nottinghamshire,groom,Male,Nottinghamshire,1
710,61110,Male farmer of acres carpenter in Nottinghamshire,farmer of acres carpenter,Male,Nottinghamshire,1
711,83830,Male printing machine maker em in Nottinghamshire,printing machine maker em,Male,Nottinghamshire,1
712,95410,Male carpenter employing man boys in Nottinghamshire,carpenter employing man boys,Male,Nottinghamshire,1
713,41010,Male boy furniture dealer keeps in Nottinghamshire,boy furniture dealer keeps,Male,Nottinghamshire,1
714,75500,Male manufacturer in Nottinghamshire,manufacturer,Male,Nottinghamshire,1
715,41010,Male cashier clark to draper in Nottinghamshire,cashier clark to draper,Male,Nottinghamshire,1
716,99999,Male retired iron miner in Nottinghamshire,retired iron miner,Male,Nottinghamshire,1
717,41010,Female merchant widow in Oxfordshire,merchant widow,Female,Oxfordshire,3
718,99999,Female sawyer wife in Oxfordshire,sawyer wife,Female,Oxfordshire,2
719,14140,Female proprietor of funds c in Oxfordshire,proprietor of funds c,Female,Oxfordshire,1
720,39900,Female matron school domestic servant in Oxfordshire,matron school domestic servant,Female,Oxfordshire,1
721,54020,Female general servant of workhouse munic in Oxfordshire,general servant of workhouse munic,Female,Oxfordshire,1
722,54020,Female servant in Oxfordshire,servant,Female,Oxfordshire,1
723,79590,Female needlewomam in Oxfordshire,needlewomam,Female,Oxfordshire,1
724,99999,Female pub wife in Oxfordshire,pub wife,Female,Oxfordshire,1
725,99999,Female of mason laborer wife in Oxfordshire,of mason laborer wife,Female,Oxfordshire,1
726,61110,Male farmer out of a farm in Oxfordshire,farmer out of a farm,Male,Oxfordshire,1
727,62110,Male farm servant in doors in Oxfordshire,farm servant in doors,Male,Oxfordshire,1
728,75200,Male woollen weaver cloth manuf in Oxfordshire,woollen weaver cloth manuf,Male,Oxfordshire,1
729,41010,Male drayman in Oxfordshire,drayman,Male,Oxfordshire,1
730,54020,Female formerly a domestic servant in Pembrokeshire,formerly a domestic servant,Female,Pembrokeshire,2
731,41010,Female baker wife in Pembrokeshire,baker wife,Female,Pembrokeshire,2
732,7220,Male army hospital corporal corps in Pembrokeshire,army hospital corporal corps,Male,Pembrokeshire,1
733,33130,Male clerk in bank in Pembrokeshire,clerk in bank,Male,Pembrokeshire,1
734,61110,Male farm holder in Pembrokeshire,farm holder,Male,Pembrokeshire,1
735,61110,Male girl farmer of acres employing servant boys in Pembrokeshire,girl farmer of acres employing servant boys,Male,Pembrokeshire,1
736,62460,Male boy farm servant in Pembrokeshire,boy farm servant,Male,Pembrokeshire,1
737,79590,Female plain sewer in Rutland,plain sewer,Female,Rutland,1
738,62110,Male farm laborer in Rutland,farm laborer,Male,Rutland,1
739,84130,Male railway engine driver in Shropshire,railway engine driver,Male,Shropshire,4
740,61250,Male agricultural labourer in Shropshire,agricultural labourer,Male,Shropshire,2
741,7110,Female nurse in Shropshire,nurse,Female,Shropshire,1
742,61110,Female farmer acres employs men in Shropshire,farmer acres employs men,Female,Shropshire,1
743,61400,Female farm bailiff in Shropshire,farm bailiff,Female,Shropshire,1
744,79320,Female apprentice milliner in Shropshire,apprentice milliner,Female,Shropshire,1
745,24100,Male inspector of waggons railway in Shropshire,inspector of waggons railway,Male,Shropshire,1
746,61110,Male farmer of acers in Shropshire,farmer of acers,Male,Shropshire,1
747,37030,Male postman in Somerset,postman,Male,Somerset,59
748,71120,Male unemployed coal miner in Somerset,unemployed coal miner,Male,Somerset,13
749,99999,Female retired living in means in Somerset,retired living in means,Female,Somerset,2
750,64990,Male gamekeeper domestic domestic servant in Somerset,gamekeeper domestic domestic servant,Male,Somerset,2
751,75200,Male weaver worsted in Somerset,weaver worsted,Male,Somerset,2
752,54010,Female general servant in Somerset,general servant,Female,Somerset,1
753,41010,Female late dairy woman in Somerset,late dairy woman,Female,Somerset,1
754,80390,Female vest maker tj in Somerset,vest maker tj,Female,Somerset,1
755,79590,Female grooms collar works shirt wife in Somerset,grooms collar works shirt wife,Female,Somerset,1
756,99999,Female gas manager wife in Somerset,gas manager wife,Female,Somerset,1
757,58430,Male retired capt royal artillery in Somerset,retired capt royal artillery,Male,Somerset,1
758,2200,Male civil gas engineer in Somerset,civil gas engineer,Male,Somerset,1
759,17120,Male pensioner musician in Somerset,pensioner musician,Male,Somerset,1
760,83210,Male edge tool maker local m proctor in Somerset,edge tool maker local m proctor,Male,Somerset,1
761,74430,Male laborer in matting works in Somerset,laborer in matting works,Male,Somerset,1
762,94290,Male hairdresser in Somerset,hairdresser,Male,Somerset,1
763,77820,Male unemployed brewer in Somerset,unemployed brewer,Male,Somerset,1
764,92600,Male book binder in Staffordshire,book binder,Male,Staffordshire,34
765,94290,Female brush maker in Staffordshire,brush maker,Female,Staffordshire,32
766,41015,Male retired coal merchant in Staffordshire,retired coal merchant,Male,Staffordshire,5
767,72100,Male boy foundry in Staffordshire,boy foundry,Male,Staffordshire,4
768,83400,Male hollowware turner iron in Staffordshire,hollowware turner iron,Male,Staffordshire,4
769,85500,Male miner in Staffordshire,miner,Male,Staffordshire,3
770,79320,Female apprentice milliner in Staffordshire,apprentice milliner,Female,Staffordshire,2
771,83700,Male retired key maker in Staffordshire,retired key maker,Male,Staffordshire,2
772,81120,Female upholsterer in Staffordshire,upholsterer,Female,Staffordshire,1
773,89300,Female brick maker in Staffordshire,brick maker,Female,Staffordshire,1
774,89200,Female painter on earthenware in Staffordshire,painter on earthenware,Female,Staffordshire,1
775,79400,Female buttoner in Staffordshire,buttoner,Female,Staffordshire,1
776,83400,Female machinist in Staffordshire,machinist,Female,Staffordshire,1
777,99999,Female maltster maker wife in Staffordshire,maltster maker wife,Female,Staffordshire,1
778,44330,Male house agent in Staffordshire,house agent,Male,Staffordshire,1
779,98300,Male locomotive engineer cleaner or in Staffordshire,locomotive engineer cleaner or,Male,Staffordshire,1
780,37040,Male office boy in tramway messenger in Staffordshire,office boy in tramway messenger,Male,Staffordshire,1
781,61110,Male boy farmer acres laborers in Staffordshire,boy farmer acres laborers,Male,Staffordshire,1
782,87330,Male commercial clerk at copper works in Staffordshire,commercial clerk at copper works,Male,Staffordshire,1
783,84190,Male trap manufacturer vermin control man in Staffordshire,trap manufacturer vermin control man,Male,Staffordshire,1
784,83890,Male fetler artz in Staffordshire,fetler artz,Male,Staffordshire,1
785,83890,Male tube finisher in Staffordshire,tube finisher,Male,Staffordshire,1
786,81300,Male rly waggon maker in Staffordshire,rly waggon maker,Male,Staffordshire,1
787,81120,Male cabinet makers foreman in Staffordshire,cabinet makers foreman,Male,Staffordshire,1
788,81230,Male ironworker turner over in Staffordshire,ironworker turner over,Male,Staffordshire,1
789,92110,Male printing machine minder in Staffordshire,printing machine minder,Male,Staffordshire,1
790,41010,Male apprentice draper employee in Staffordshire,apprentice draper employee,Male,Staffordshire,1
791,77650,Male packer in in Staffordshire,packer in,Male,Staffordshire,1
792,92900,Male figure maker cg in Staffordshire,figure maker cg,Male,Staffordshire,1
793,84110,Male unemployed tender moulder in Staffordshire,unemployed tender moulder,Male,Staffordshire,1
794,99999,Female carpenter wife in Suffolk,carpenter wife,Female,Suffolk,98
795,99999,Female brick maker wife in Suffolk,brick maker wife,Female,Suffolk,19
796,51020,Male innkeeper in Suffolk,innkeeper,Male,Suffolk,8
797,17120,Female teacher of music pianist in Suffolk,teacher of music pianist,Female,Suffolk,3
798,98300,Male engine driver in Suffolk,engine driver,Male,Suffolk,3
799,99999,Female paupers in Suffolk,paupers,Female,Suffolk,2
800,61110,Female boy farmer of acres employg men in Suffolk,boy farmer of acres employg men,Female,Suffolk,1
801,41010,Female hand dealer in second clothes in Suffolk,hand dealer in second clothes,Female,Suffolk,1
802,58220,Male superintendent suffolk county police in Suffolk,superintendent suffolk county police,Male,Suffolk,1
803,13200,Male master school certified in Suffolk,master school certified,Male,Suffolk,1
804,81400,Male boy wheelwright publican emp men in Suffolk,boy wheelwright publican emp men,Male,Suffolk,1
805,95120,Male bricklayer in Suffolk,bricklayer,Male,Suffolk,1
806,54020,Female domestic servant in Surrey (Extra London),domestic servant,Female,Surrey (Extra London),46
807,43030,Male news agent in Surrey (Extra London),news agent,Male,Surrey (Extra London),14
808,15100,Male author in Surrey (Extra London),author,Male,Surrey (Extra London),9
809,59990,Male boot maker in Surrey (Extra London),boot maker,Male,Surrey (Extra London),4
810,41010,Male baker man in Surrey (Extra London),baker man,Male,Surrey (Extra London),4
811,13100,Female interest of money and rents of lands in Surrey (Extra London),interest of money and rents of lands,Female,Surrey (Extra London),3
812,54020,Male domestic servant in Surrey (Extra London),domestic servant,Male,Surrey (Extra London),3
813,37040,Male hall porter dom in Surrey (Extra London),hall porter dom,Male,Surrey (Extra London),2
814,84190,Male road labourer in Surrey (Extra London),road labourer,Male,Surrey (Extra London),2
815,53102,Female formely in Surrey (Extra London),formely,Female,Surrey (Extra London),1
816,83150,Female carrier in Surrey (Extra London),carrier,Female,Surrey (Extra London),1
817,99999,Female retired pensioner in Surrey (Extra London),retired pensioner,Female,Surrey (Extra London),1
818,99999,Female surveyor wife in Surrey (Extra London),surveyor wife,Female,Surrey (Extra London),1
819,58420,Male enginer labr e r in Surrey (Extra London),enginer labr e r,Male,Surrey (Extra London),1
820,62110,Male domestic servant in Surrey (Extra London),domestic servant,Male,Surrey (Extra London),1
821,62710,Male gardener in Surrey (Extra London),gardener,Male,Surrey (Extra London),1
822,87350,Male apprentice boiler maker in Surrey (Extra London),apprentice boiler maker,Male,Surrey (Extra London),1
823,87130,Male labr plumbers in Surrey (Extra London),labr plumbers,Male,Surrey (Extra London),1
824,89120,Male assist carrier in Surrey (Extra London),assist carrier,Male,Surrey (Extra London),1
825,75600,Male dyer cleaner in Surrey (Extra London),dyer cleaner,Male,Surrey (Extra London),1
826,89300,Male brick maker in Sussex,brick maker,Male,Sussex,787
827,62110,Female agricultural labourer in Sussex,agricultural labourer,Female,Sussex,5
828,62110,Male stackman in Sussex,stackman,Male,Sussex,2
829,62110,Female farm domestic servant indoor agricultural labourer in Sussex,farm domestic servant indoor agricultural labourer,Female,Sussex,1
830,79540,Female embroidery in Sussex,embroidery,Female,Sussex,1
831,41010,Female assistant stationer confectioner in Sussex,assistant stationer confectioner,Female,Sussex,1
832,99999,Female wheelwright wife in Sussex,wheelwright wife,Female,Sussex,1
833,99999,Female farmer widow in Sussex,farmer widow,Female,Sussex,1
834,6100,Male surgeon general practitioner in Sussex,surgeon general practitioner,Male,Sussex,1
835,13100,Male professor of elocution in Sussex,professor of elocution,Male,Sussex,1
836,13100,Male professor of experimental physics in Sussex,professor of experimental physics,Male,Sussex,1
837,17120,Male teacher pianoforte music in Sussex,teacher pianoforte music,Male,Sussex,1
838,98130,Male boatman in Sussex,boatman,Male,Sussex,1
839,37040,Male boy errand boy in Sussex,boy errand boy,Male,Sussex,1
840,83120,Male smith b in Sussex,smith b,Male,Sussex,1
841,85100,Male late in revenu excise offices in Sussex,late in revenu excise offices,Male,Sussex,1
842,81300,Male apprentice coachmaker painters in Sussex,apprentice coachmaker painters,Male,Sussex,1
843,97490,Male urban suss authy road labourer in Sussex,urban suss authy road labourer,Male,Sussex,1
844,92120,Male printer compositor machine foreman in Sussex,printer compositor machine foreman,Male,Sussex,1
845,80100,Male assistant boot and shoe maker in Sussex,assistant boot and shoe maker,Male,Sussex,1
846,83120,Female blacksmith in Warwickshire,blacksmith,Female,Warwickshire,9
847,77840,Male mineral water maker in Warwickshire,mineral water maker,Male,Warwickshire,9
848,94990,Female pearl grinder in Warwickshire,pearl grinder,Female,Warwickshire,8
849,83890,Male brass tube solderer in Warwickshire,brass tube solderer,Male,Warwickshire,7
850,83160,Female machine maker in Warwickshire,machine maker,Female,Warwickshire,5
851,99999,Female iron moulder wife in Warwickshire,iron moulder wife,Female,Warwickshire,5
852,83890,Male unemployed bedstead maker in Warwickshire,unemployed bedstead maker,Male,Warwickshire,4
853,83890,Female wood screw woman in Warwickshire,wood screw woman,Female,Warwickshire,2
854,61110,Female boy employing men in Warwickshire,boy employing men,Female,Warwickshire,1
855,83890,Female warehouse woman pin maker in Warwickshire,warehouse woman pin maker,Female,Warwickshire,1
856,99999,Female glass etchers wife in Warwickshire,glass etchers wife,Female,Warwickshire,1
857,99999,Female miller corn merchants wife in Warwickshire,miller corn merchants wife,Female,Warwickshire,1
858,14120,Male late vicar of chilvers coton warwickshire in Warwickshire,late vicar of chilvers coton warwickshire,Male,Warwickshire,1
859,14120,Male vicar of st marys leamington in Warwickshire,vicar of st marys leamington,Male,Warwickshire,1
860,98430,Male pointman in Warwickshire,pointman,Male,Warwickshire,1
861,72400,Male iron founder in Warwickshire,iron founder,Male,Warwickshire,1
862,83210,Male tool maker and tobacconist in Warwickshire,tool maker and tobacconist,Male,Warwickshire,1
863,83860,Male wirespring mattress maker in Warwickshire,wirespring mattress maker,Male,Warwickshire,1
864,88040,Male silversmith goldsmith cutter out of employ in Warwickshire,silversmith goldsmith cutter out of employ,Male,Warwickshire,1
865,81300,Male retired coachmaker builder in Warwickshire,retired coachmaker builder,Male,Warwickshire,1
866,84220,Male boy watch dial maker employing men in Warwickshire,boy watch dial maker employing men,Male,Warwickshire,1
867,87130,Male master plumber glazier painter employing men in Warwickshire,master plumber glazier painter employing men,Male,Warwickshire,1
868,41010,Male retired druggist in Warwickshire,retired druggist,Male,Warwickshire,1
869,75990,Male ribbon weaver fisherman shop in Warwickshire,ribbon weaver fisherman shop,Male,Warwickshire,1
870,99999,Male son in Warwickshire,son,Male,Warwickshire,1
871,76140,Male tanner in Westmorland,tanner,Male,Westmorland,9
872,61400,Male ser farm indoor in Westmorland,ser farm indoor,Male,Westmorland,2
873,63110,Male forester wd man in Westmorland,forester wd man,Male,Westmorland,2
874,62110,Female servant farm indoor agricultural labourer in Westmorland,servant farm indoor agricultural labourer,Female,Westmorland,1
875,-1,Female legalte in Westmorland,legalte,Female,Westmorland,1
876,37040,Male queens porter messenger in Westmorland,queens porter messenger,Male,Westmorland,1
877,80390,Male skewer maker in Westmorland,skewer maker,Male,Westmorland,1
878,62110,Male agricultural labourer in Wiltshire,agricultural labourer,Male,Wiltshire,87
879,54020,Female domestic servant in Wiltshire,domestic servant,Female,Wiltshire,8
880,17120,Female organist in Wiltshire,organist,Female,Wiltshire,5
881,99999,Female fishmonger wife in Wiltshire,fishmonger wife,Female,Wiltshire,4
882,2100,Female assistant to dress making in Wiltshire,assistant to dress making,Female,Wiltshire,1
883,62710,Female road labourer in Wiltshire,road labourer,Female,Wiltshire,1
884,31090,Male workhouse labour supervisor in Wiltshire,workhouse labour supervisor,Male,Wiltshire,1
885,14120,Male rector of fittleton in Wiltshire,rector of fittleton,Male,Wiltshire,1
886,17120,Male master band sergt r wilts and in Wiltshire,master band sergt r wilts and,Male,Wiltshire,1
887,62460,Male lodging house keeper in Wiltshire,lodging house keeper,Male,Wiltshire,1
888,61110,Male farmer of acres employing men boys in Wiltshire,farmer of acres employing men boys,Male,Wiltshire,1
889,62110,Male employed agricultural labourer in Wiltshire,employed agricultural labourer,Male,Wiltshire,1
890,87330,Male grazier in Wiltshire,grazier,Male,Wiltshire,1
891,83890,Male labourer at parchment works in Wiltshire,labourer at parchment works,Male,Wiltshire,1
892,83230,Female glouemaker in Worcestershire,glouemaker,Female,Worcestershire,3
893,85100,Female works in earthenware factory in Worcestershire,works in earthenware factory,Female,Worcestershire,1
894,99999,Female of of family wife in Worcestershire,of of family wife,Female,Worcestershire,1
895,99999,Female analytical manufs chemist fcs wife in Worcestershire,analytical manufs chemist fcs wife,Female,Worcestershire,1
896,20100,Male member of st georges guild in Worcestershire,member of st georges guild,Male,Worcestershire,1
897,58500,Male out of business in Worcestershire,out of business,Male,Worcestershire,1
898,98550,Male mail carter driver carter in Worcestershire,mail carter driver carter,Male,Worcestershire,1
899,61110,Male boy farmer acres employing men in Worcestershire,boy farmer acres employing men,Male,Worcestershire,1
900,94940,Male clerk steel toy works in Worcestershire,clerk steel toy works,Male,Worcestershire,1
901,94990,Male pipe finisher tobacco in Worcestershire,pipe finisher tobacco,Male,Worcestershire,1
902,99150,Male apprentice hop mart in Worcestershire,apprentice hop mart,Male,Worcestershire,1
903,54020,Female domestic servant laundry maid in Yorkshire East Riding (With ,domestic servant laundry maid,Female,Yorkshire East Riding (With ,6
904,72400,Male laborer iron works in Yorkshire East Riding (With ,laborer iron works,Male,Yorkshire East Riding (With ,6
905,54020,Female kitchenmaid domestic domestic servant in Yorkshire East Riding (With ,kitchenmaid domestic domestic servant,Female,Yorkshire East Riding (With ,3
906,62420,Female dairy maid ind farm in Yorkshire East Riding (With ,dairy maid ind farm,Female,Yorkshire East Riding (With ,1
907,62110,Female servant farm dom in Yorkshire East Riding (With ,servant farm dom,Female,Yorkshire East Riding (With ,1
908,99999,Female wool broker wife in Yorkshire East Riding (With ,wool broker wife,Female,Yorkshire East Riding (With ,1
909,99999,Female gas house stokers wife in Yorkshire East Riding (With ,gas house stokers wife,Female,Yorkshire East Riding (With ,1
910,54020,Male butlers servant domestic in Yorkshire East Riding (With ,butlers servant domestic,Male,Yorkshire East Riding (With ,1
911,98430,Male boy railway gate points in Yorkshire East Riding (With ,boy railway gate points,Male,Yorkshire East Riding (With ,1
912,62110,Male farm servant in Yorkshire East Riding (With ,farm servant,Male,Yorkshire East Riding (With ,1
913,87350,Male boiler maker shipyard in Yorkshire East Riding (With ,boiler maker shipyard,Male,Yorkshire East Riding (With ,1
914,83210,Male goldsmith in Yorkshire East Riding (With ,goldsmith,Male,Yorkshire East Riding (With ,1
915,81300,Male apprentice to carriage maker rly in Yorkshire East Riding (With ,apprentice to carriage maker rly,Male,Yorkshire East Riding (With ,1
916,99999,Male gentleman annuitant in Yorkshire East Riding (With ,gentleman annuitant,Male,Yorkshire East Riding (With ,1
917,99999,Male parish pay in Yorkshire East Riding (With ,parish pay,Male,Yorkshire East Riding (With ,1
918,-1,Male confectioner in Yorkshire East Riding (With ,confectioner,Male,Yorkshire East Riding (With ,1
919,99999,Female boiler maker wife in Yorkshire North Riding,boiler maker wife,Female,Yorkshire North Riding,7
920,72400,Male laborer iron foundry in Yorkshire North Riding,laborer iron foundry,Male,Yorkshire North Riding,4
921,63110,Male woodmans labourer in Yorkshire North Riding,woodmans labourer,Male,Yorkshire North Riding,3
922,58420,Male inspecting engines em in Yorkshire North Riding,inspecting engines em,Male,Yorkshire North Riding,2
923,14130,Female female missionary in Yorkshire North Riding,female missionary,Female,Yorkshire North Riding,1
924,54020,Female kitchenmaid domestic servant in Yorkshire North Riding,kitchenmaid domestic servant,Female,Yorkshire North Riding,1
925,51040,Female shopkeeper in Yorkshire North Riding,shopkeeper,Female,Yorkshire North Riding,1
926,54020,Male general servant indoor farm in Yorkshire North Riding,general servant indoor farm,Male,Yorkshire North Riding,1
927,62110,Male agricultural labourer agricultural labourer indoor in Yorkshire North Riding,agricultural labourer agricultural labourer indoor,Male,Yorkshire North Riding,1
928,62110,Male farm laborer in Yorkshire North Riding,farm laborer,Male,Yorkshire North Riding,1
929,83120,Male licenced victualler and blacksmith in Yorkshire North Riding,licenced victualler and blacksmith,Male,Yorkshire North Riding,1
930,87590,Male shipwright in Yorkshire North Riding,shipwright,Male,Yorkshire North Riding,1
