County,Sex,Occode,final_result,Count,Year,Occupation_String,HISCO_x,HISCO_y,Occode_Desc,HISCO_Desc,complexity,standardized,category,confidence,needs_llm_check,confidence_reason,invalid_words,is_multiple_occupation,standardized_llm
LONDON,Female,761,wardrobe dealers manageress,1,1911,wardrobe dealers manageress,22190,21110,"MANUFACTURERS, MANAGERS, SUPERINTENDENTS, FOREMEN (UNSPECIFIED)",General Manager,,wardrobe dealers manageress,other,0.9,False,acceptable_quality,[],False,
LONDON,Female,770,coal in factory,1,1911,cok in factory,99200,99930,FACTORY LABOURERS (UNDEFINED),Factory Worker,,cok in factory,professional_clerical,0.54,True,unchanged_with_some_invalid_words,['cok'],False,cok in factory
LONDON,Female,772,retired domestic servant,1,1911,retired domestic servnt,99999,99999,RETIRED (NOT ARMY OR NAVY),Unspecified worktitle or several titles,,retired domestic servant,unemployed_seeking,0.9621164127276588,False,acceptable_quality,[],False,
LONDON,Female,789,a wife mother,1,1911,a wife mother,99999,99999,WIVES ASSISTING GENERALLY IN THEIR HUSBANDS OCCUPATIONS (WIFE OF à),Unspecified worktitle or several titles,,a wife,family_dependent,0.4192098825943225,True,modification_poor_result,['a'],False,a wife
LONDON,Female,791,infants wool boot maker for cox and farmer,1,1911,infants wool boot maker for cox and farmer,99999,99999,CHILDREN RELATIVES VISITORS AT HOME,Unspecified worktitle or several titles,,infants wool boot maker for cox and farmer,agricultural,0.81,False,multiple_occupation_excluded_from_llm_check,[],True,
LONDON,Male,1,overser london postal service,1,1911,overser london postal service,38010,38000,"POST OFFICE - TELEGRAPHISTS, TELEPHONE OPERATORS","Telephone or Telegraph Operator, Specialisation Unknown",complex,overser london postal service,other,0.54,True,unchanged_with_some_invalid_words,['overser'],False,overser london postal service
LONDON,Male,2,ex soldier clerk war office whitehall sw,1,1911,ex soldier clerk war office whitehall s w,37020,37090,OTHER POST OFFICE OFFICERS AND CLERKS,Other Mail Distribution Clerks,,ex soldier clerk war office whitehall s w,unemployed_seeking,0.54,True,unchanged_with_some_invalid_words,"['s', 'w']",False,ex soldier clerk war office whitehall s w
LONDON,Male,6,civil servant nd dis clerk,1,1911,civil servant nd dis clerk,20200,20210,OTHER CIVIL SERVICE OFFICERS AND CLERKS,Government Administrator,,civil servant nd dis clerk,domestic_service,0.9,False,acceptable_quality,[],False,
LONDON,Male,6,civil servant nd div clerk,1,1911,civil servant nd div clk,20200,31000,OTHER CIVIL SERVICE OFFICERS AND CLERKS,"Government Executive Official, Specialisation Unknown",,civil servant nd div clerk,domestic_service,0.9244543271401864,False,acceptable_quality,[],False,
LONDON,Male,6,civil service examining officer customs,1,1911,civil service examining officer customs,20200,31000,OTHER CIVIL SERVICE OFFICERS AND CLERKS,"Government Executive Official, Specialisation Unknown",,civil service examining officer customs,other,0.9,False,acceptable_quality,[],False,
LONDON,Male,11,retired police inspector,1,1911,police inspector retired,58220,58220,POLICE,Policeman and other Maintainers of Law and Order (except Military),,retired police inspector,unemployed_seeking,0.869157269016759,False,acceptable_quality,[],False,
LONDON,Male,13,retired inspector general of hospital rr,1,1911,inspector general of hospital rr retired,58900,31090,"MUNICIPAL, PARISH, AND OTHER LOCAL OR COUNTY OFFICERS",Government Executive Officials Not Elsewhere Classified,,retired inspector general of hospital rr,unemployed_seeking,0.8825352061377838,False,acceptable_quality,[],False,
LONDON,Male,16,asst jewellrey,1,1911,asst jewellrey,19100,19120,LIBRARIANS,Librarian,,asst jewellrey,other,0.27,True,unchanged_with_many_invalid_words,"['asst', 'jewellrey']",False,asst jewellrey
LONDON,Male,19,retired dr coll army pay department drawing pension,1,1911,retired dr coll army pay department drawing pension,58420,58320,ARMY OFFICERS (RETIRED),Officer,,retired dr coll army pay department drawing pension,unemployed_seeking,0.7200000000000001,False,unchanged_with_few_invalid_words,['dr'],False,
LONDON,Male,56,author journalist legal branch,1,1911,author journalist legal branch,15100,15950,AUTHORS EDITORS JOURNALISTS AND CREATIVE ADVERTISING WORKERS,Advertising Copywriter,,author journalist legal branch,other,0.9,False,acceptable_quality,[],False,
LONDON,Male,62,artist subjects,1,1911,artism subjects,19990,19990,"OTHERS CONNECTED WITH LITERATURE, ETC - POLITICAL & ELECTION AGENTS","Other Professional, Technical and Related Workers Not Elsewhere Classified",,artism subjects,other,0.54,True,unchanged_with_some_invalid_words,['artism'],False,artism subjects
LONDON,Male,66,surveyor in bc,1,1911,surveyor in b c,3010,3010,"LAND, HOUSE, SHIP--SURVEYOR","Surveyor, General",,surveyor in b c,other,0.54,True,unchanged_with_some_invalid_words,"['b', 'c']",False,surveyor in b c
LONDON,Male,76,teacher of the pianoforte,1,1911,teacher of the pianoforte,17120,17120,"MUSICIAN, MUSIC MASTER, SINGER (NOT TEACHERS)",Composer,,teacher of the pianoforte,professional_clerical,0.9,False,acceptable_quality,[],False,
LONDON,Male,79,theatre work,1,1911,theatre work,16110,54090,"ART, MUSIC, THEATRE, CINEMA û SERVICE ETC",Other Maids and Related Housekeeping Service Workers,,theatre work,other,0.9,False,acceptable_quality,[],False,
LONDON,Male,84,gentleman servant butter,1,1911,gentleman servant butter,54020,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,,gentleman servant butter,domestic_service,0.9,False,acceptable_quality,[],False,
LONDON,Male,84,vater,1,1911,vater,54020,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,simple,vater,other,0.9,False,acceptable_quality,[],False,
LONDON,Male,90,club steward out of work,1,1911,club steward out of work,53290,54090,"OTHER COLLEGE, CLUB--SERVICE",Other Maids and Related Housekeeping Service Workers,,club steward out of work,other,0.9,False,acceptable_quality,[],False,
LONDON,Male,95,late chapel keeper,1,1911,late chapel keeper retired,55100,55140,CHURCH CHAPEL CEMETERY CARETAKERS KEEPERS,Verger,,late chapel keeper,unemployed_seeking,0.7267691476065281,False,acceptable_quality,[],False,
LONDON,Male,110,journeyman dining cleaner,1,1911,journeyman dining cleaner,55230,55230,WINDOW CLEANERS,Window Cleaner,,journeyman dining cleaner,other,0.9,False,acceptable_quality,[],False,
LONDON,Male,113,bag and trunk salesman,1,1911,bag and trunk salesman,43090,45125,SALESMEN AND BUYERS (NOT OTHERWISE DESCRIBED),"Salesperson, Wholesale or Retail Trade",complex,bag and trunk salesman,other,0.81,False,multiple_occupation_excluded_from_llm_check,[],True,
LONDON,Male,114,cam traveller underlines,1,1911,cam traveller underlines,43090,43200,COMMERCIAL TRAVELLERS AND MANUFACTURERS' AGENTS,Commercial Travellers and Manufacturers Agents,,cam traveller underlines,other,0.9,False,acceptable_quality,[],False,
LONDON,Male,114,trarsler,1,1911,trarsler,43090,43200,COMMERCIAL TRAVELLERS AND MANUFACTURERS' AGENTS,Commercial Travellers and Manufacturers Agents,simple,trarsler,other,0.27,True,unchanged_with_many_invalid_words,['trarsler'],False,trarsler
LONDON,Male,116,late manager trusteed fathers estate,1,1911,manager trusteed late fathers estate,44330,44130,AUCTIONEERS APPRAISERS VALUERS HOUSE AGENTS,Estate Agent,,late manager trusteed fathers estate,unemployed_seeking,0.888162843778542,False,acceptable_quality,[],False,
LONDON,Male,119,as present without occupation else clerk,1,1911,as present without occupation else clerk,39310,30000,COMMERCIAL OR BUSINESS CLERKS,"Clerical or Related Worker, Specialisation Unknown",,as present without occupation else clerk,professional_clerical,0.9,False,acceptable_quality,[],False,
LONDON,Male,123,fire insurance inspector,1,1911,fire insurance inspector,39310,39350,INSURANCE OFFICIALS CLERKS,Insurance Clerk,,fire insurance inspector,other,0.9,False,acceptable_quality,[],False,
LONDON,Male,133,dispensary porter upper st,1,1911,dispensary porter  upper st,97130,97130,RAILWAY PORTER,Railway and Road Vehicle Loader,complex,dispensary porter upper st,transport_communication,0.8900100584126297,False,acceptable_quality,[],False,
LONDON,Male,133,railway porter,1,1911,deal porter e c docks,97130,97130,RAILWAY PORTER,Railway and Road Vehicle Loader,,deal porter e c docks,transport_communication,0.54,True,unchanged_with_some_invalid_words,"['e', 'c']",False,deal porter e c docks
LONDON,Male,138,cometman,1,1911,cometman,98550,98620,COACHMAN (NOT DOMESTIC): CABMAN,Animal-Drawn Vehicle Driver (Road),simple,cometman,other,0.9,False,acceptable_quality,[],False,
LONDON,Male,141,carter market jobber,1,1911,carter market jobber,98550,98620,CARMEN CARRIERS CARTERS AND DRAYMEN,Animal-Drawn Vehicle Driver (Road),moderate,carter market jobber,transport_communication,0.9,False,acceptable_quality,[],False,
LONDON,Male,158,marine engr and inventor,1,1911,marine engr and inventor,98200,98230,MERCHANT SERVICE; SEAMAN--ENGINEERING DEPARTMENT,Ship’s Oiler and Greaser,,marine engr and inventor,other,0.486,False,multiple_occupation_excluded_from_llm_check,['engr'],True,
LONDON,Male,168,warehouse man,1,1911,sals ware houseman,97190,97145,WAREHOUSEMEN (NOT MANCHESTER GOODS),Warehouse Porter,,warehouse man,general_labour,0.7341888857811731,False,acceptable_quality,[],False,
LONDON,Male,171,boy butcher errand out of employment,1,1911,butchers errand boy out of employment,37040,58940,"MESSENGER, PORTER, WATCHMAN (NOT RAILWAY OR GOVERNMENT)",Watchman,,boy butcher errand out of employment,food_drink,0.7922924620511282,False,acceptable_quality,[],False,
LONDON,Male,171,erand boy tea,1,1911,erand boy tea,37040,58940,"MESSENGER, PORTER, WATCHMAN (NOT RAILWAY OR GOVERNMENT)",Watchman,,boy erand tea,other,0.6781141373445263,True,modification_poor_result,['erand'],False,boy erand tea
LONDON,Male,171,shop errand,1,1911,shop errand,37040,37040,"MESSENGER, PORTER, WATCHMAN (NOT RAILWAY OR GOVERNMENT)",Messenger,moderate,shop errand,other,0.9,False,acceptable_quality,[],False,
LONDON,Male,244,apprentice steel bridge plate worker,1,1911,aprentice steel bridge etc plater,72100,72000,"STEEL--MANUFACTURE, SMELTING, FOUNDING","Metal Processor, Specialisation Unknown",,aprentice steel bridge etc plater,other,0.54,True,unchanged_with_some_invalid_words,"['aprentice', 'etc']",False,aprentice steel bridge etc plater
LONDON,Male,279,draightsman,1,1911,draightsman,84190,84190,DOMESTIC MACHINERY MAKERS,Other Machinery Fitters and Machine Assemblers,simple,draightsman,other,0.27,True,unchanged_with_many_invalid_words,['draightsman'],False,draightsman
LONDON,Male,285,johnson and phillip arc lamp dept,1,1911,johnson and phillip arc lamp dept,85100,85320,ELECTRICAL LAMP MAKERS,Electrical Equipment Assembler,,johnson and phillip arc lamp dept,other,0.6480000000000001,False,multiple_occupation_excluded_from_llm_check,['dept'],True,
LONDON,Male,302,turner rc laboratory dept royal arsenal,1,1911,turner rc laboratory dept royal arsenal,74200,83920,ORDNANCE MANUFACTURE,Gunsmith,,turner rc laboratory dept royal arsenal,other,0.54,True,unchanged_with_some_invalid_words,"['rc', 'dept']",False,turner rc laboratory dept royal arsenal
LONDON,Male,331,gridiron maker,1,1911,gridiron maker,83890,83990,OTHER IRON GOODS MAKERS,"Other Blacksmiths, Toolmakers and MachineTool Operators Not Elsewhere Classified",,gridiron maker,other,0.9,False,acceptable_quality,[],False,
LONDON,Male,334,trammayer worker,1,1911,tramuray worker,72000,83000,IRON WORKERS (UNDEFINED),"Blacksmith, Toolmaker or Machine-Tool Operator, Specialisation Unknown",,worker tramuray,other,0.6641236176440903,True,modification_poor_result,['tramuray'],False,worker tramuray
LONDON,Male,363,apprentice to motor firm,1,1911,apprentice to motor firm,84400,84320,MOTOR CAR CHASSIS MAKER: MOTOR CAR MECHANIC,Automobile Mechanic,,apprentice to motor firm,other,0.9,False,acceptable_quality,[],False,
LONDON,Male,363,chaffeur motor,1,1911,chanffeur motor,84400,84320,MOTOR CAR CHASSIS MAKER: MOTOR CAR MECHANIC,Automobile Mechanic,,chanffeur motor,other,0.54,True,unchanged_with_some_invalid_words,['chanffeur'],False,chanffeur motor
LONDON,Male,363,piano trade engineer,1,1911,piano trade engineer,84400,84320,MOTOR CAR CHASSIS MAKER: MOTOR CAR MECHANIC,Automobile Mechanic,,piano trade engineer,other,0.9,False,acceptable_quality,[],False,
LONDON,Male,364,coach motor body maker,1,1911,co motor brdg maker,84460,87370,MOTOR CAR BODY MAKER,Vehicle Sheet-Metal Worker,,co motor brdg maker,other,0.54,True,unchanged_with_some_invalid_words,['brdg'],False,co motor brdg maker
LONDON,Male,370,clerk in dried fruiterer merchant,1,1911,clerk in dried fruit merchant,41010,41025,GENERAL HOUSEHOLD APPLIANCE DEALERS,Working Proprietor (Wholesale or Retail Trade),,clerk in dried fruiterer merchant,food_drink,0.8139201975809888,False,acceptable_quality,[],False,
LONDON,Male,370,marine store dealer,1,1911,marin store dealer,41010,41025,GENERAL HOUSEHOLD APPLIANCE DEALERS,Working Proprietor (Wholesale or Retail Trade),,marin store dealer,other,0.54,True,unchanged_with_some_invalid_words,['marin'],False,marin store dealer
LONDON,Male,405,former builder unable to work,1,1911,builder former unable to work,21230,95910,BUILDERS,"Housebuilder, General",,former builder unable to work,unemployed_seeking,0.8785559270090839,False,acceptable_quality,[],False,
LONDON,Male,409,joiner,1,1911,joiner,95410,95410,"CARPENTER, JOINER","Carpenter, General",,joiner,building_construction,0.9,False,acceptable_quality,[],False,
LONDON,Male,410,formerly a carpenter joiner,1,1911,formerly a carpenters joiner,95420,99910,"CARPENTER'S, JOINER'S--LABOURER",Labourer,,formerly a carpenter joiner,building_construction,0.8105838907931918,False,acceptable_quality,[],False,
LONDON,Male,421,laberer painters house,1,1911,laberer painters house,93120,93120,"PAINTERS, DISTEMPERERS & DECORATORS",Building Painter,,laberer painters house,building_construction,0.54,True,unchanged_with_some_invalid_words,['laberer'],False,laberer painters house
LONDON,Male,440,stuffing upholster,1,1911,stuffing upholster,79620,79620,UPHOLSTERER,Furniture Upholsterer,,stuffing upholster,other,0.9,False,acceptable_quality,[],False,
LONDON,Male,447,apprentice basket maker,1,1911,apprentice basket manuf,94290,94220,WILLOW CANE AND RUSH WORKERS,Basket Maker,,apprentice basket manuf,other,0.54,True,unchanged_with_some_invalid_words,['manuf'],False,apprentice basket manuf
LONDON,Male,447,basket,1,1911,basket,94290,94290,WILLOW CANE AND RUSH WORKERS,Other Basketry Weavers and Brush Makers,simple,basket,other,0.9,False,acceptable_quality,[],False,
LONDON,Male,448,band uniform manufacturer,1,1911,band uniform manufacuter,94290,94290,"CANE, RUSH, STRAW - OTHER WORKERS",Other Basketry Weavers and Brush Makers,,band uniform manufacuter,other,0.54,True,unchanged_with_some_invalid_words,['manufacuter'],False,band uniform manufacuter
LONDON,Male,455,general wood turning,1,1911,general wood turning,81230,81230,WOOD TURNER,Wood Turner,,general wood turning,other,0.9,False,acceptable_quality,[],False,
LONDON,Male,455,retired wood and bone turner,1,1911,retired wood and bone turner,81230,81230,WOOD TURNER,Wood Turner,,retired wood and bone turner,unemployed_seeking,0.81,False,multiple_occupation_excluded_from_llm_check,[],True,
LONDON,Male,468,rivvesion,1,1911,rivvesion,89120,89148,"SHEET, PLATE--GLASS MANUFACTURE",Plate-Glass Polisher,simple,rivvesion,other,0.27,True,unchanged_with_many_invalid_words,['rivvesion'],False,rivvesion
LONDON,Male,473,labour glass and china,1,1911,labour glass and china,41010,41025,"EARTHENWARE, CHINA, GLASS--DEALER",Working Proprietor (Wholesale or Retail Trade),,labour glass and china,other,0.81,False,multiple_occupation_excluded_from_llm_check,[],True,
LONDON,Male,508,hat leather dresser,1,1911,hat leather dresser,80390,80310,LEATHER GOODS MANUFACTURE (BELTS ETC),"Leather Goods Maker, General",,hat leather dresser,other,0.9,False,acceptable_quality,[],False,
LONDON,Male,509,elect battery maker,1,1911,elect battery maker,80390,80390,"PARCHMENT, VELLUM - MAKER",Other Leather Goods Makers,,elect battery maker,other,0.9,False,acceptable_quality,[],False,
LONDON,Male,526,strippen,1,1911,strippen,81730,91025,CARDBOARD BOX MAKER,Paper Box Maker (Hand or Machine),simple,strippen,other,0.27,True,unchanged_with_many_invalid_words,['strippen'],False,strippen
LONDON,Male,529,assistant packers stationery,1,1911,packers assistant stationery,41010,41030,STATIONERS (ALL ASSUMED RETAIL/LAW STATIONERS),Working Proprietor (Retail Trade),,assistant packers stationery,retail_trade,0.8741258757843245,False,acceptable_quality,[],False,
LONDON,Male,531,music and general compositor,1,1911,music and general compositor,92120,92120,HAND COMPOSITORS (DEFAULT),Hand Compositor,,music and general compositor,other,0.81,False,multiple_occupation_excluded_from_llm_check,[],True,
LONDON,Male,537,printers formerly layer on,1,1911,printers formerly layer on,92900,92990,OTHERS IN PRINTING,Other Printers and Related Workers,,printers formerly layer on,crafts_trades,0.9,False,acceptable_quality,[],False,
LONDON,Male,578,silk searfe cutter,1,1911,silk searfe cutter,75000,75990,SILK WORKERS - OTHER PROCESSES,"Other Spinners, Weavers, Knitters, Dyers and Related Workers",,silk searfe cutter,other,0.54,True,unchanged_with_some_invalid_words,['searfe'],False,silk searfe cutter
LONDON,Male,666,machiner in boot line,1,1911,machiner in boot line,41010,41025,FOOTWEAR DEALERS,Working Proprietor (Wholesale or Retail Trade),,machiner in boot line,other,0.9,False,acceptable_quality,[],False,
LONDON,Male,668,hairdresser,1,1911,headresser,57020,57025,HAIRDRESSERS,Women's or Men's Hairdresser,,hairdresser,personal_service,0.9903233485128092,False,acceptable_quality,[],False,
LONDON,Male,682,retired pensioned butcher,1,1911,pensioned retired butcher,77310,45125,BUTCHERS AND MEAT SALESMEN,"Salesperson, Wholesale or Retail Trade",,retired pensioned butcher,unemployed_seeking,0.8705716902840996,False,acceptable_quality,[],False,
LONDON,Male,689,butler dealer and traveller,1,1911,butler dealer and traveller,41010,41020,HAY STRAW AND CHAFF DEALERS,Working Proprietor (Wholesale Trade),,butler dealer and traveller,domestic_service,0.81,False,multiple_occupation_excluded_from_llm_check,[],True,
LONDON,Male,689,dealer rag and bom,1,1911,dealer rag and bom,41010,41020,HAY STRAW AND CHAFF DEALERS,Working Proprietor (Wholesale Trade),complex,dealer rag and bom,other,0.81,False,multiple_occupation_excluded_from_llm_check,[],True,
LONDON,Male,756,mountcutter,1,1911,mountcutter,39100,39960,"RECEIVING SHOP, RECEIVING OFFICE, KEEPERS, ASSISTANTS",Railway Clerk,simple,mountcutter,other,0.27,True,unchanged_with_many_invalid_words,['mountcutter'],False,mountcutter
LONDON,Male,765,coal labourer,1,1911,coopes labourer,99130,99910,GENERAL LABOURERS,Labourer,,coal labourer,general_labour,0.8483300476090626,False,acceptable_quality,[],False,
LONDON,Male,765,formerly builder labourer,1,1911,formerly buidler labourer,99130,99910,GENERAL LABOURERS,Labourer,,formerly buidler labourer,general_labour,0.54,True,unchanged_with_some_invalid_words,['buidler'],False,formerly buidler labourer
LONDON,Male,771,apprentice machinist minder,1,1911,apprentice machinist minder,83400,83410,MACHINISTS MACHINE WORKERS UNDEFINED,"MachineTool Operator, General",,apprentice machinist minder,metalwork_engineering,0.9,False,acceptable_quality,[],False,
LONDON,Male,773,pensioner army overseer,1,1911,army pensioner overseer,58410,99999,ARMY PENSIONERS,Unspecified worktitle or several titles,moderate,pensioner army overseer,unemployed_seeking,0.880880209581368,False,acceptable_quality,[],False,
LONDON,Male,776,pensioner civil age,1,1911,civil pensioner old age,99999,99999,RECEIVING OLD AGE PENSION (OCCUPATION OR FORMER OCCUPATION NOT STATED),Unspecified worktitle or several titles,complex,pensioner civil age,unemployed_seeking,0.7716712040977681,False,acceptable_quality,[],False,
LONDON,Male,778,giving private means,1,1911,giving private means,99999,99999,PRIVATE MEANS,Unspecified worktitle or several titles,moderate,giving private means,other,0.9,False,acceptable_quality,[],False,
LONDON,Unknown,20,anny,1,1911,anny,58430,58340,SOLDIERS AND NON-COMMISSIONED OFFICERS,Other Military Ranks,,anny,other,0.27,True,unchanged_with_many_invalid_words,['anny'],False,anny
MERIONETHSHIRE,Male,8,indian civil servant,1,1911,indian civil servant,20200,20210,SENIOR OFFIALS AND OTHERS IN EAST INDIA SERVICE,Government Administrator,,indian civil servant,domestic_service,0.9,False,acceptable_quality,[],False,
MIDDLESEX,Male,409,retired carpenter,32,1911,retired carpenter,95410,95420,"CARPENTER, JOINER",Construction Joiner,,retired carpenter,unemployed_seeking,0.9,False,acceptable_quality,[],False,
MIDDLESEX,Female,84,general servant domestic,10,1911,genral servant domestic,54020,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,,genral servant domestic,domestic_service,0.54,True,unchanged_with_some_invalid_words,['genral'],False,genral servant domestic
MIDDLESEX,Male,172,retired telegraphist,2,1911,retired telegraphist,38010,38000,"TELEGRAPH, TELEPHONE--SERVICE (NOT GOVERNMENT)","Telephone or Telegraph Operator, Specialisation Unknown",,retired telegraphist,unemployed_seeking,0.9,False,acceptable_quality,[],False,
MIDDLESEX,Male,425,plumber lead,2,1911,plumber lead,87130,87105,"PLUMBER, PIPE FITTER","Plumber, General",,plumber lead,building_construction,0.9,False,acceptable_quality,[],False,
MIDDLESEX,Male,659,shirtmaker,2,1911,shirt maker,79590,79510,SHIRTMAKERS AND SEAMSTRESSES,"Hand and Machine Sewer, General",,shirtmaker,clothing_footwear,0.8158260579671525,False,acceptable_quality,[],False,
MIDDLESEX,Male,682,assistant butcher,2,1911,assistant in butcher,77310,45125,BUTCHERS AND MEAT SALESMEN,"Salesperson, Wholesale or Retail Trade",moderate,assistant butcher,food_drink,0.7827150660638073,False,acceptable_quality,[],False,
MIDDLESEX,Male,723,stoker,2,1911,stoker gas,87130,74925,GAS WORKS SERVICE,Coal-Gas Maker,,stoker,transport_communication,0.6229219318224348,False,acceptable_quality,[],False,
MIDDLESEX,Female,46,sick nurse monthly nurse and masseuss,1,1911,sick nurse monthly nurse and masseuss,7110,7110,NURSES (MEDICAL NOT DOMESTIC) INCLUDING POOR LAW NURSES,"Professional Nurse, General",,sick nurse monthly nurse and masseuss,domestic_service,0.6480000000000001,False,multiple_occupation_excluded_from_llm_check,['masseuss'],True,
MIDDLESEX,Female,343,metallic box maker,1,1911,metallic box maker,87390,87340,WHITESMITHS,Tinsmith,,metallic box maker,manufacturing_other,0.9,False,acceptable_quality,[],False,
MIDDLESEX,Female,721,kitchen woman,1,1911,kitchen woman,59990,54090,OTHER HOTEL SERVANTS,Other Maids and Related Housekeeping Service Workers,,kitchen woman,other,0.9,False,acceptable_quality,[],False,
MIDDLESEX,Female,761,manageress for blouse rove manufacturer,1,1911,manageress for blouse rove manufacturer,22190,22000,"MANUFACTURERS, MANAGERS, SUPERINTENDENTS, FOREMEN (UNSPECIFIED)","Supervisor, Foreman or Inspector, Specialisation Unknown",complex,manageress for blouse rove manufacturer,metalwork_engineering,0.9,False,acceptable_quality,[],False,
MIDDLESEX,Female,768,box maker,1,1911,bose maker,84110,84910,ARTISANS MECHANICS,"Machinery Mechanic, General",,box maker,manufacturing_other,0.7019677342667884,False,acceptable_quality,[],False,
MIDDLESEX,Male,6,civil servant nd div higher grade,1,1911,civil servant nd div higher grade,20200,20210,OTHER CIVIL SERVICE OFFICERS AND CLERKS,Government Administrator,,civil servant nd div higher grade,domestic_service,0.9,False,acceptable_quality,[],False,
MIDDLESEX,Male,13,superintendent and inspector,1,1911,superintendent and inspector,58900,20210,"MUNICIPAL, PARISH, AND OTHER LOCAL OR COUNTY OFFICERS",Government Administrator,,superintendent and inspector,other,0.81,False,multiple_occupation_excluded_from_llm_check,[],True,
MIDDLESEX,Male,54,violent teacher,1,1911,violenist teacher,13990,13990,SCHOOL SERVICE (PUPIL TEACHERS),Other Teachers,,violenist teacher,professional_clerical,0.54,True,unchanged_with_some_invalid_words,['violenist'],False,violenist teacher
MIDDLESEX,Male,112,shipbuilder,1,1911,shipbriker,43010,43200,"BROKERS, FACTORS, COMMERCIAL AGENTS (NOT - MINE, QUARRY, INSURANCE)",Commercial Travellers and Manufacturers Agents,simple,shipbuilder,building_construction,0.8902562205931536,False,acceptable_quality,[],False,
MIDDLESEX,Male,117,backmaking and marking ff,1,1911,backmaking and marking ff,44330,3090,SURVEYORS (HOUSE AGENTS),Other Surveyors,complex,backmaking and marking ff,other,0.486,False,multiple_occupation_excluded_from_llm_check,"['backmaking', 'ff']",True,
MIDDLESEX,Male,119,clerk to guardians of hammersmith,1,1911,clerk to guardians of hammersmith,39310,30000,COMMERCIAL OR BUSINESS CLERKS,"Clerical or Related Worker, Specialisation Unknown",,clerk to guardians of hammersmith,transport_communication,0.9,False,acceptable_quality,[],False,
MIDDLESEX,Male,125,carriers booking clerk,1,1911,carriers booking clerk,24100,22230,"RAILWAY OFFICIAL - INSPECTORS, SUPERVISORS, CLERK",Railway Service Supervisor,,carriers booking clerk,transport_communication,0.9,False,acceptable_quality,[],False,
MIDDLESEX,Male,138,coachman,1,1911,crachman,98550,98620,COACHMAN (NOT DOMESTIC): CABMAN,Animal-Drawn Vehicle Driver (Road),,coachman,transport_communication,0.9780536755214077,False,acceptable_quality,[],False,
MIDDLESEX,Male,171,ware house porter,1,1911,ware house porter,37040,58940,"MESSENGER, PORTER, WATCHMAN (NOT RAILWAY OR GOVERNMENT)",Watchman,,ware house porter,transport_communication,0.9,False,acceptable_quality,[],False,
MIDDLESEX,Male,181,agricultural labourer,1,1911,genl farm labourer,62110,62105,"AGRICULTURAL LABOURER, FARM SERVANT--NOT OTHERWISE DISTINGUISHED","Farm-Worker, General",,agricultural labourer,agricultural,0.6315880925960846,False,acceptable_quality,[],False,
MIDDLESEX,Male,312,spring roller maker window blent trade,1,1911,spring roller maker window blent trade,83860,79640,WIRE/SPRING MATTRESS MAKERS,Mattress Maker,,spring roller maker window blent trade,other,0.9,False,acceptable_quality,[],False,
MIDDLESEX,Male,387,optical lens maker,1,1911,optical lens maker,84290,84235,PHILOSOPHICAL INSTRUMENT MAKERS (SCIENTIFIC AND OPTICAL),Optical Instrument Maker and Repairer,,optical lens maker,other,0.9,False,acceptable_quality,[],False,
MIDDLESEX,Male,395,toy maker wood,1,1911,toy maker wood,94940,94940,TOY MAKERS,Doll and Stuffed Toy Maker,,toy maker wood,other,0.9,False,acceptable_quality,[],False,
MIDDLESEX,Male,499,fishmongers canvasser,1,1911,fishmongers canvasser,41010,41025,SOAP DEALERS,Working Proprietor (Wholesale or Retail Trade),,fishmongers canvasser,food_drink,0.9,False,acceptable_quality,[],False,
MIDDLESEX,Male,758,tea shop inspector,1,1911,tea shop inspector,41010,41025,GENERAL SHOPKEEPERS DEALERS,Working Proprietor (Wholesale or Retail Trade),,tea shop inspector,other,0.9,False,acceptable_quality,[],False,
MIDDLESEX,Male,774,night watchman naval pensioner,1,1911,night watchman naval pensionerbank,58410,99999,NAVY PENSIONERS,Unspecified worktitle or several titles,,night watchman naval pensionerbank,other,0.54,True,unchanged_with_some_invalid_words,['pensionerbank'],False,night watchman naval pensionerbank
MIDDLESEX,Male,791,helper to his father,1,1911,helper to his father,99999,99999,CHILDREN RELATIVES VISITORS AT HOME,Unspecified worktitle or several titles,,helper to his father,family_dependent,0.9,False,acceptable_quality,[],False,
MONMOUTHSHIRE,Male,196,miner coal hewer,3,1911,minner coal hewer,71120,71105,"COAL MINERS - HEWERS, WORKERS AT THE COAL FACE","Miner, General",,minner coal hewer,other,0.54,True,unchanged_with_some_invalid_words,['minner'],False,minner coal hewer
MONMOUTHSHIRE,Male,125,railway officer,2,1911,railway policeman,24100,22240,"RAILWAY OFFICIAL - INSPECTORS, SUPERVISORS, CLERK",Railway Transport Service Inspector,,railway officer,transport_communication,0.6732588118368087,False,acceptable_quality,[],False,
MONMOUTHSHIRE,Male,284,electriction,2,1911,electriction,85100,85320,ELECTRICAL CABLE MAKERS,Electrical Equipment Assembler,simple,electriction,other,0.27,True,unchanged_with_many_invalid_words,['electriction'],False,electriction
MONMOUTHSHIRE,Male,409,apprentice joiner,2,1911,apprentice to joiner,95410,95420,"CARPENTER, JOINER",Construction Joiner,,apprentice joiner,building_construction,0.7827150660638073,False,acceptable_quality,[],False,
