record_id,original_hisco,enhanced_input,original_occupation,sex,county,count
664,39310,Female clerk in shop in Norfolk,clerk in shop,Female,NORFOLK,1
665,24100,Male chief railway clerk in Norfolk,chief railway clerk,Male,NORFOLK,1
666,62430,Male worker shepherd on farm in Norfolk,worker shepherd on farm,Male,NORFOLK,1
667,84190,Male general labourer in Norfolk,general labourer,Male,NORFOLK,1
668,89300,Male labourer in Norfolk,labourer,Male,NORFOLK,1
669,80100,Male master boot maker and sub postboy in Norfolk,master boot maker and sub postboy,Male,NORFOLK,1
670,51020,Male ex publican in Norfolk,ex publican,Male,NORFOLK,1
671,84190,Male apprentice engineering in Northamptonshire,apprentice engineering,Male,NORTHAMPTONSHIRE,11
672,79320,Female apprentice milliner in Northamptonshire,apprentice milliner,Female,NORTHAMPTONSHIRE,6
673,79130,Female dressmaker in Northamptonshire,dressmaker,Female,NORTHAMPTONSHIRE,5
674,91020,Female envelope maker printing works in Northamptonshire,envelope maker printing works,Female,NORTHAMPTONSHIRE,3
675,39310,Male printers clerk in Northamptonshire,printers clerk,Male,NORTHAMPTONSHIRE,3
676,37020,Female postal telegraph clerk in Northamptonshire,postal telegraph clerk,Female,NORTHAMPTONSHIRE,1
677,98430,Male shunter in Northamptonshire,shunter,Male,NORTHAMPTONSHIRE,1
678,84220,Male apprentice watch maker in Northamptonshire,apprentice watch maker,Male,NORTHAMPTONSHIRE,1
679,84220,Male watch and clock repairer and photographer in Northamptonshire,watch and clock repairer and photographer,Male,NORTHAMPTONSHIRE,1
680,89120,Male common carrier to northampton in Northamptonshire,common carrier to northampton,Male,NORTHAMPTONSHIRE,1
681,41010,Male machinery and lasts for boot trade in Northamptonshire,machinery and lasts for boot trade,Male,NORTHAMPTONSHIRE,1
682,99130,Male labourer islington furnaces in Northamptonshire,labourer islington furnaces,Male,NORTHAMPTONSHIRE,1
683,80100,Male wood dealer in Northumberland,wood dealer,Male,NORTHUMBERLAND,23
684,39310,Female bonus clerk in Northumberland,bonus clerk,Female,NORTHUMBERLAND,2
685,99130,Male general labourer in Northumberland,general labourer,Male,NORTHUMBERLAND,2
686,54020,Female general servant private means in Northumberland,general servant private means,Female,NORTHUMBERLAND,1
687,62110,Male worker farm laborer in Northumberland,worker farm laborer,Male,NORTHUMBERLAND,1
688,71120,Male deputy overnan in coal mine in Northumberland,deputy overnan in coal mine,Male,NORTHUMBERLAND,1
689,71120,Male stonemason in pit in Northumberland,stonemason in pit,Male,NORTHUMBERLAND,1
690,71120,Male above bank screens in Northumberland,above bank screens,Male,NORTHUMBERLAND,1
691,71190,Male late engineman coal mining in Northumberland,late engineman coal mining,Male,NORTHUMBERLAND,1
692,71120,Male miner of stone in coalmine in Northumberland,miner of stone in coalmine,Male,NORTHUMBERLAND,1
693,72000,Male general labourer at cooksons lead work in Northumberland,general labourer at cooksons lead work,Male,NORTHUMBERLAND,1
694,74200,Male assisting engr worker store in Northumberland,assisting engr worker store,Male,NORTHUMBERLAND,1
695,81120,Male labourer to cabinet maker in Northumberland,labourer to cabinet maker,Male,NORTHUMBERLAND,1
696,73200,Male apprentice sawyer miller in Northumberland,apprentice sawyer miller,Male,NORTHUMBERLAND,1
697,1100,Male labour chemical in Northumberland,labour chemical,Male,NORTHUMBERLAND,1
698,80390,Male mineral maker maker sale porter merchant in Northumberland,mineral maker maker sale porter merchant,Male,NORTHUMBERLAND,1
699,80390,Male sad loft maker in Northumberland,sad loft maker,Male,NORTHUMBERLAND,1
700,-1,Male bay in Northumberland,bay,Male,NORTHUMBERLAND,1
701,83230,Female hand pattern card in Nottinghamshire,hand pattern card,Female,NOTTINGHAMSHIRE,4
702,58420,Female ace in Nottinghamshire,ace,Female,NOTTINGHAMSHIRE,1
703,62113,Female farmer help sister in Nottinghamshire,farmer help sister,Female,NOTTINGHAMSHIRE,1
704,62110,Female assistant farmer in Nottinghamshire,assistant farmer,Female,NOTTINGHAMSHIRE,1
705,92110,Female drawing minder in Nottinghamshire,drawing minder,Female,NOTTINGHAMSHIRE,1
706,75500,Female hosier frameworker in Nottinghamshire,hosier frameworker,Female,NOTTINGHAMSHIRE,1
707,55100,Male caretaker girls high school in Nottinghamshire,caretaker girls high school,Male,NOTTINGHAMSHIRE,1
708,41010,Male carter potato merchant in Nottinghamshire,carter potato merchant,Male,NOTTINGHAMSHIRE,1
709,37040,Male boy press in Nottinghamshire,boy press,Male,NOTTINGHAMSHIRE,1
710,62460,Male horseman on farm in Nottinghamshire,horseman on farm,Male,NOTTINGHAMSHIRE,1
711,72100,Male filler furnace in Nottinghamshire,filler furnace,Male,NOTTINGHAMSHIRE,1
712,85100,Male threader in in Nottinghamshire,threader in,Male,NOTTINGHAMSHIRE,1
713,72000,Male lidinar carriage worker in Nottinghamshire,lidinar carriage worker,Male,NOTTINGHAMSHIRE,1
714,92110,Male apprentice jobbing printers in Nottinghamshire,apprentice jobbing printers,Male,NOTTINGHAMSHIRE,1
715,75400,Male lace manufacturer in Nottinghamshire,lace manufacturer,Male,NOTTINGHAMSHIRE,1
716,79120,Male tailor maker ladies and gents in Nottinghamshire,tailor maker ladies and gents,Male,NOTTINGHAMSHIRE,1
717,41010,Male hay and straw dress maker in Nottinghamshire,hay and straw dress maker,Male,NOTTINGHAMSHIRE,1
718,41010,Male lace curtain and hosiery dealer in Nottinghamshire,lace curtain and hosiery dealer,Male,NOTTINGHAMSHIRE,1
719,96900,Male surface haulage engine tenter in Nottinghamshire,surface haulage engine tenter,Male,NOTTINGHAMSHIRE,1
720,38010,Male boy telegraph in Oxfordshire,boy telegraph,Male,OXFORDSHIRE,4
721,95140,Male plasterer in Oxfordshire,plasterer,Male,OXFORDSHIRE,4
722,62110,Female dairy work on farm in Oxfordshire,dairy work on farm,Female,OXFORDSHIRE,3
723,72400,Male iron foundry foreman in Oxfordshire,iron foundry foreman,Male,OXFORDSHIRE,2
724,59990,Male golf caddy in Oxfordshire,golf caddy,Male,OXFORDSHIRE,1
725,55230,Male window cleaner in Oxfordshire,window cleaner,Male,OXFORDSHIRE,1
726,41010,Male shop porter drapery in Oxfordshire,shop porter drapery,Male,OXFORDSHIRE,1
727,54020,Female domestic servant in Pembrokeshire,domestic servant,Female,PEMBROKESHIRE,4
728,54010,Female day maid in Pembrokeshire,day maid,Female,PEMBROKESHIRE,1
729,62110,Male servant on farm in Radnorshire,servant on farm,Male,RADNORSHIRE,3
730,17120,Male musician teacher in Rutland,musician teacher,Male,RUTLAND,1
731,62110,Female agricultural labourer in Shropshire,agricultural labourer,Female,SHROPSHIRE,21
732,87430,Male rivetter in Shropshire,rivetter,Male,SHROPSHIRE,6
733,62420,Female domestic dairy in Shropshire,domestic dairy,Female,SHROPSHIRE,5
734,54010,Female housekeeping at home none in Shropshire,housekeeping at home none,Female,SHROPSHIRE,1
735,79120,Female tialoress in Shropshire,tialoress,Female,SHROPSHIRE,1
736,44330,Male land agent and private means in Shropshire,land agent and private means,Male,SHROPSHIRE,1
737,75000,Male labourer at cream factory in Shropshire,labourer at cream factory,Male,SHROPSHIRE,1
738,51020,Male hotel proprietor and farm in Shropshire,hotel proprietor and farm,Male,SHROPSHIRE,1
739,61110,Male farmer in Somerset,farmer,Male,SOMERSET,22
740,13200,Female retired elementary teacher in Somerset,retired elementary teacher,Female,SOMERSET,3
741,62110,Male laberor farm in Somerset,laberor farm,Male,SOMERSET,2
742,56000,Female laundress invalid in Somerset,laundress invalid,Female,SOMERSET,1
743,54010,Female manages the home in Somerset,manages the home,Female,SOMERSET,1
744,95410,Female carpenter in Somerset,carpenter,Female,SOMERSET,1
745,53220,Female hotel waitress disengaged in Somerset,hotel waitress disengaged,Female,SOMERSET,1
746,62113,Male farmers son in Somerset,farmers son,Male,SOMERSET,1
747,83400,Male agricultural labourer in Somerset,agricultural labourer,Male,SOMERSET,1
748,41010,Male piano and music dealer in Somerset,piano and music dealer,Male,SOMERSET,1
749,89200,Male miner in Somerset,miner,Male,SOMERSET,1
750,41010,Male manufacturers leather in Somerset,manufacturers leather,Male,SOMERSET,1
751,80100,Male boot and shoe operator machinist in Somerset,boot and shoe operator machinist,Male,SOMERSET,1
752,87390,Male metal roller in Staffordshire,metal roller,Male,STAFFORDSHIRE,54
753,89200,Male pottery engineman in Staffordshire,pottery engineman,Male,STAFFORDSHIRE,7
754,39310,Male manufacturer in Staffordshire,manufacturer,Male,STAFFORDSHIRE,6
755,83600,Male gunsmith stocker in Staffordshire,gunsmith stocker,Male,STAFFORDSHIRE,4
756,80320,Male spur dresser in Staffordshire,spur dresser,Male,STAFFORDSHIRE,4
757,77310,Male pork butcher in Staffordshire,pork butcher,Male,STAFFORDSHIRE,2
758,99999,Male assisting father in Staffordshire,assisting father,Male,STAFFORDSHIRE,2
759,54010,Female servant housekeeper for lodger in Staffordshire,servant housekeeper for lodger,Female,STAFFORDSHIRE,1
760,21140,Female travelling agent extract of meat co in Staffordshire,travelling agent extract of meat co,Female,STAFFORDSHIRE,1
761,89200,Female apprentice pottery transformer printer in Staffordshire,apprentice pottery transformer printer,Female,STAFFORDSHIRE,1
762,20200,Male civil servant officer of customs and excise in Staffordshire,civil servant officer of customs and excise,Male,STAFFORDSHIRE,1
763,37040,Male servant errand lad in Staffordshire,servant errand lad,Male,STAFFORDSHIRE,1
764,71120,Male miner coal loader underground mining in Staffordshire,miner coal loader underground mining,Male,STAFFORDSHIRE,1
765,21140,Male manager of coal haulage business in Staffordshire,manager of coal haulage business,Male,STAFFORDSHIRE,1
766,71120,Male repairer of ironstone in Staffordshire,repairer of ironstone,Male,STAFFORDSHIRE,1
767,21140,Male worker lead miner in Staffordshire,worker lead miner,Male,STAFFORDSHIRE,1
768,83700,Male portmanteau lock manufacturer in Staffordshire,portmanteau lock manufacturer,Male,STAFFORDSHIRE,1
769,72000,Male iron trade learning fitting in Staffordshire,iron trade learning fitting,Male,STAFFORDSHIRE,1
770,41010,Male hardware business in Staffordshire,hardware business,Male,STAFFORDSHIRE,1
771,81230,Male apprentice runner turner in Staffordshire,apprentice runner turner,Male,STAFFORDSHIRE,1
772,80390,Male assists sancer maker in Staffordshire,assists sancer maker,Male,STAFFORDSHIRE,1
773,80390,Male pensionedbrush maker in Staffordshire,pensionedbrush maker,Male,STAFFORDSHIRE,1
774,80390,Male taker of brack maker in Staffordshire,taker of brack maker,Male,STAFFORDSHIRE,1
775,75100,Male cripels in Staffordshire,cripels,Male,STAFFORDSHIRE,1
776,58410,Male pottersaucermaker in Staffordshire,pottersaucermaker,Male,STAFFORDSHIRE,1
777,99999,Male boatman warwick and son in Staffordshire,boatman warwick and son,Male,STAFFORDSHIRE,1
778,81400,Male wheelwright in Suffolk,wheelwright,Male,SUFFOLK,332
779,77200,Male sugar boiler in Suffolk,sugar boiler,Male,SUFFOLK,15
780,83400,Female machinist in Suffolk,machinist,Female,SUFFOLK,13
781,38010,Female telephonist in Suffolk,telephonist,Female,SUFFOLK,8
782,54020,Female laundry work at home in Suffolk,laundry work at home,Female,SUFFOLK,2
783,54020,Female member of the family cook domestic in Suffolk,member of the family cook domestic,Female,SUFFOLK,1
784,79130,Female dressmaker out of work in Suffolk,dressmaker out of work,Female,SUFFOLK,1
785,99999,Female bank of england and o a p of a bank of england clerk widow in Suffolk,bank of england and o a p of a bank of england clerk widow,Female,SUFFOLK,1
786,58220,Male ex sergeant of police in Suffolk,ex sergeant of police,Male,SUFFOLK,1
787,39100,Male working with his apperntice docorators father in Suffolk,working with his apperntice docorators father,Male,SUFFOLK,1
788,96900,Male dock labourer in Suffolk,dock labourer,Male,SUFFOLK,1
789,54020,Male farm servant in Surrey,farm servant,Male,SURREY,26
790,37020,Male postboy office sorting clerk and telegraphist in Surrey,postboy office sorting clerk and telegraphist,Male,SURREY,11
791,79590,Male needlewoman in Surrey,needlewoman,Male,SURREY,3
792,98550,Male forage carter in Surrey,forage carter,Male,SURREY,2
793,37020,Female assistant clerk in cutters office alldayevening class twice a week in Surrey,assistant clerk in cutters office alldayevening class twice a week,Female,SURREY,1
794,7110,Female general nurse trained in Surrey,general nurse trained,Female,SURREY,1
795,17120,Female vocalist and teacher of singing in Surrey,vocalist and teacher of singing,Female,SURREY,1
796,55100,Female church keeper in Surrey,church keeper,Female,SURREY,1
797,44330,Female auctioneer in Surrey,auctioneer,Female,SURREY,1
798,37040,Female architects office boy in Surrey,architects office boy,Female,SURREY,1
799,81190,Female martlust in Surrey,martlust,Female,SURREY,1
800,51040,Female first class lodging house keeper in Surrey,first class lodging house keeper,Female,SURREY,1
801,20200,Male retired secretary indian ry co in Surrey,retired secretary indian ry co,Male,SURREY,1
802,15900,Male type writer traveller in Surrey,type writer traveller,Male,SURREY,1
803,19100,Male collector to in Surrey,collector to,Male,SURREY,1
804,39310,Male steel manufacturers clerk in Surrey,steel manufacturers clerk,Male,SURREY,1
805,24100,Male clerk great western railway co in Surrey,clerk great western railway co,Male,SURREY,1
806,33210,Male employer railway ticket manufacturer in Surrey,employer railway ticket manufacturer,Male,SURREY,1
807,98300,Male boiler cleaner and stoker in Surrey,boiler cleaner and stoker,Male,SURREY,1
808,97190,Male assistant superintendent porter od london authority millwall dock in Surrey,assistant superintendent porter od london authority millwall dock,Male,SURREY,1
809,72000,Male engineer iron founder in Surrey,engineer iron founder,Male,SURREY,1
810,83890,Male fitter engineers shop in Surrey,fitter engineers shop,Male,SURREY,1
811,94990,Male army accountant maker in Surrey,army accountant maker,Male,SURREY,1
812,79920,Male prosfector in Surrey,prosfector,Male,SURREY,1
813,99130,Male dairy general lad in Surrey,dairy general lad,Male,SURREY,1
814,99999,Male demy oxford university in Surrey,demy oxford university,Male,SURREY,1
815,54020,Female domestic servant in Sussex,domestic servant,Female,SUSSEX,29
816,83120,Male retired blacksmith in Sussex,retired blacksmith,Male,SUSSEX,6
817,54020,Female ladys maid domestic servant in Sussex,ladys maid domestic servant,Female,SUSSEX,4
818,41010,Male drapers shop walker in Sussex,drapers shop walker,Male,SUSSEX,3
819,51040,Female manageress of boarding house in Sussex,manageress of boarding house,Female,SUSSEX,2
820,12900,Male clerk solicitors office in Sussex,clerk solicitors office,Male,SUSSEX,2
821,43090,Male commercial traveller in Sussex,commercial traveller,Male,SUSSEX,2
822,37040,Male boy ironmongers errand in Sussex,boy ironmongers errand,Male,SUSSEX,2
823,54010,Female servant help domestic in Sussex,servant help domestic,Female,SUSSEX,1
824,62110,Female laboruer on farm in Sussex,laboruer on farm,Female,SUSSEX,1
825,75920,Female buster dono in Sussex,buster dono,Female,SUSSEX,1
826,51040,Female lodging house keeper in Sussex,lodging house keeper,Female,SUSSEX,1
827,99999,Female of above no separate occupation daughter in Sussex,of above no separate occupation daughter,Female,SUSSEX,1
828,37040,Male messenger telephone in Sussex,messenger telephone,Male,SUSSEX,1
829,98540,Male formerly tram driver in Sussex,formerly tram driver,Male,SUSSEX,1
830,52030,Male merchant service in Sussex,merchant service,Male,SUSSEX,1
831,83890,Male shop fitter labourer in Sussex,shop fitter labourer,Male,SUSSEX,1
832,79120,Male master tailor in Sussex,master tailor,Male,SUSSEX,1
833,41010,Male grocer and provision merchant dealer in Sussex,grocer and provision merchant dealer,Male,SUSSEX,1
834,87120,Male retired clerk of buildg water works in Sussex,retired clerk of buildg water works,Male,SUSSEX,1
835,84110,Male lead miner in Warwickshire,lead miner,Male,WARWICKSHIRE,22
836,75400,Female weaver plush factory in Warwickshire,weaver plush factory,Female,WARWICKSHIRE,4
837,62460,Male studgroom in Warwickshire,studgroom,Male,WARWICKSHIRE,4
838,77400,Male pork pie maker in Warwickshire,pork pie maker,Male,WARWICKSHIRE,4
839,55100,Male porter and caretaker in Warwickshire,porter and caretaker,Male,WARWICKSHIRE,3
840,17120,Female teacher of the piano in Warwickshire,teacher of the piano,Female,WARWICKSHIRE,2
841,-1,Male si in Warwickshire,si,Male,WARWICKSHIRE,2
842,54020,Female housekeeper maid in Warwickshire,housekeeper maid,Female,WARWICKSHIRE,1
843,83230,Female consulting engineers typist in Warwickshire,consulting engineers typist,Female,WARWICKSHIRE,1
844,75400,Female weaver in Warwickshire,weaver,Female,WARWICKSHIRE,1
845,41010,Female artificial silk trade lacer in Warwickshire,artificial silk trade lacer,Female,WARWICKSHIRE,1
846,99999,Female man and warehouse wife in Warwickshire,man and warehouse wife,Female,WARWICKSHIRE,1
847,58900,Male b corporation in Warwickshire,b corporation,Male,WARWICKSHIRE,1
848,33130,Male public bank attendant in Warwickshire,public bank attendant,Male,WARWICKSHIRE,1
849,44120,Male insurance agents london and in Warwickshire,insurance agents london and,Male,WARWICKSHIRE,1
850,98540,Male horse bus driver in Warwickshire,horse bus driver,Male,WARWICKSHIRE,1
851,83520,Male brass finisher in Warwickshire,brass finisher,Male,WARWICKSHIRE,1
852,83160,Male case hardening chain works in Warwickshire,case hardening chain works,Male,WARWICKSHIRE,1
853,83860,Male bammulator spring maker in Warwickshire,bammulator spring maker,Male,WARWICKSHIRE,1
854,83890,Male machenst fitting in Warwickshire,machenst fitting,Male,WARWICKSHIRE,1
855,88040,Male silversmith large silver work in Warwickshire,silversmith large silver work,Male,WARWICKSHIRE,1
856,84300,Male assembeler in Warwickshire,assembeler,Male,WARWICKSHIRE,1
857,81190,Male masacur in Warwickshire,masacur,Male,WARWICKSHIRE,1
858,79620,Male upholsterer in Warwickshire,upholsterer,Male,WARWICKSHIRE,1
859,93400,Male glass embasser and gilder in Warwickshire,glass embasser and gilder,Male,WARWICKSHIRE,1
860,81990,Male carpenter wood bedstead maker in Warwickshire,carpenter wood bedstead maker,Male,WARWICKSHIRE,1
861,89300,Male brick makers traveller in Warwickshire,brick makers traveller,Male,WARWICKSHIRE,1
862,76140,Male retired beerseller in Warwickshire,retired beerseller,Male,WARWICKSHIRE,1
863,92900,Male watching drying machine paper mills in Warwickshire,watching drying machine paper mills,Male,WARWICKSHIRE,1
864,77500,Male polisheir in Warwickshire,polisheir,Male,WARWICKSHIRE,1
865,41010,Male provision curer in Warwickshire,provision curer,Male,WARWICKSHIRE,1
866,77100,Male miller and corn dealer in Warwickshire,miller and corn dealer,Male,WARWICKSHIRE,1
867,85500,Male della works machinist in Warwickshire,della works machinist,Male,WARWICKSHIRE,1
868,61110,Male retired farmer in Westmorland,retired farmer,Male,WESTMORLAND,196
869,13200,Female retired teacher in Westmorland,retired teacher,Female,WESTMORLAND,3
870,51040,Female lodging house keeper in Westmorland,lodging house keeper,Female,WESTMORLAND,3
871,59990,Female hotel laundress in Westmorland,hotel laundress,Female,WESTMORLAND,3
872,54020,Female retired domestic servant in Wiltshire,retired domestic servant,Female,WILTSHIRE,9
873,13200,Female teacher in the school with husband in Wiltshire,teacher in the school with husband,Female,WILTSHIRE,1
874,99999,Female husband carpenter in hospital in Wiltshire,husband carpenter in hospital,Female,WILTSHIRE,1
875,99999,Female retired from trade in Wiltshire,retired from trade,Female,WILTSHIRE,1
876,20200,Male civil servant war office army audit dept in Wiltshire,civil servant war office army audit dept,Male,WILTSHIRE,1
877,24100,Male shop clerk g w railway co in Wiltshire,shop clerk g w railway co,Male,WILTSHIRE,1
878,61400,Male late farm bailiff in Wiltshire,late farm bailiff,Male,WILTSHIRE,1
879,87350,Male boiler maker apprintice and part student in Wiltshire,boiler maker apprintice and part student,Male,WILTSHIRE,1
880,81300,Male coachmaker body maker g w ry carrier works in Wiltshire,coachmaker body maker g w ry carrier works,Male,WILTSHIRE,1
881,81300,Male labourer in carriage works in Wiltshire,labourer in carriage works,Male,WILTSHIRE,1
882,45220,Male hawker in Worcestershire,hawker,Male,WORCESTERSHIRE,74
883,62110,Male laborer farm in Worcestershire,laborer farm,Male,WORCESTERSHIRE,3
884,89300,Female brick work in Worcestershire,brick work,Female,WORCESTERSHIRE,2
885,79120,Female vest maker tailoring in Worcestershire,vest maker tailoring,Female,WORCESTERSHIRE,2
886,98540,Male tramway moter man in Worcestershire,tramway moter man,Male,WORCESTERSHIRE,2
887,99130,Male general labourer gas tarring in Worcestershire,general labourer gas tarring,Male,WORCESTERSHIRE,2
888,13200,Female headmistress in charge of school in Worcestershire,headmistress in charge of school,Female,WORCESTERSHIRE,1
889,56000,Female laundrays in Worcestershire,laundrays,Female,WORCESTERSHIRE,1
890,71130,Female factory fire clay in Worcestershire,factory fire clay,Female,WORCESTERSHIRE,1
891,92110,Female machine shop cutting out press in Worcestershire,machine shop cutting out press,Female,WORCESTERSHIRE,1
892,55100,Male caretaker of savage works in Worcestershire,caretaker of savage works,Male,WORCESTERSHIRE,1
893,38010,Male telephone exchange operator in Worcestershire,telephone exchange operator,Male,WORCESTERSHIRE,1
894,62110,Male agricultural labourer in Worcestershire,agricultural labourer,Male,WORCESTERSHIRE,1
895,89120,Male mirror trade glass silverer in Worcestershire,mirror trade glass silverer,Male,WORCESTERSHIRE,1
896,77310,Male butcher working in business son in Worcestershire,butcher working in business son,Male,WORCESTERSHIRE,1
897,71190,Male rullerman for general carrier in Yorkshire East Riding,rullerman for general carrier,Male,YORKSHIRE EAST RIDING,3
898,41010,Male apprentice grocer in Yorkshire East Riding,apprentice grocer,Male,YORKSHIRE EAST RIDING,2
899,54010,Female general servant at above address in Yorkshire East Riding,general servant at above address,Female,YORKSHIRE EAST RIDING,1
900,72200,Female ironworks in Yorkshire East Riding,ironworks,Female,YORKSHIRE EAST RIDING,1
901,81300,Female penson in Yorkshire East Riding,penson,Female,YORKSHIRE EAST RIDING,1
902,51020,Female innkeeper in Yorkshire East Riding,innkeeper,Female,YORKSHIRE EAST RIDING,1
903,13200,Male certificated elementary teacher in Yorkshire East Riding,certificated elementary teacher,Male,YORKSHIRE EAST RIDING,1
904,44330,Male agricultural auctioner and valuer in Yorkshire East Riding,agricultural auctioner and valuer,Male,YORKSHIRE EAST RIDING,1
905,61400,Male farm laborer in Yorkshire East Riding,farm laborer,Male,YORKSHIRE EAST RIDING,1
906,62460,Male shirdler on farm horseman in Yorkshire East Riding,shirdler on farm horseman,Male,YORKSHIRE EAST RIDING,1
907,62110,Male agricultural labourer farm hind in Yorkshire East Riding,agricultural labourer farm hind,Male,YORKSHIRE EAST RIDING,1
908,82000,Male slate enamelers labourer in Yorkshire East Riding,slate enamelers labourer,Male,YORKSHIRE EAST RIDING,1
909,83830,Male wool washing at machine in Yorkshire East Riding,wool washing at machine,Male,YORKSHIRE EAST RIDING,1
910,79990,Male sheet repairer in Yorkshire East Riding,sheet repairer,Male,YORKSHIRE EAST RIDING,1
911,61260,Male cow keeper and milk dealer in Yorkshire East Riding,cow keeper and milk dealer,Male,YORKSHIRE EAST RIDING,1
912,99999,Male pensioner labourer and army and age in Yorkshire East Riding,pensioner labourer and army and age,Male,YORKSHIRE EAST RIDING,1
913,72400,Male iron moulders labourer in Yorkshire North Riding,iron moulders labourer,Male,YORKSHIRE NORTH RIDING,6
914,13200,Female language mistress in Yorkshire North Riding,language mistress,Female,YORKSHIRE NORTH RIDING,2
915,62113,Female farmer step dairy work daughter in Yorkshire North Riding,farmer step dairy work daughter,Female,YORKSHIRE NORTH RIDING,2
916,99999,Male scholar school in Yorkshire North Riding,scholar school,Male,YORKSHIRE NORTH RIDING,2
917,54020,Female domestic servant in Yorkshire North Riding,domestic servant,Female,YORKSHIRE NORTH RIDING,1
918,62113,Female farmer daughter in Yorkshire North Riding,farmer daughter,Female,YORKSHIRE NORTH RIDING,1
919,99999,Female farmer wife in Yorkshire North Riding,farmer wife,Female,YORKSHIRE NORTH RIDING,1
920,62460,Male waggoner son in Yorkshire North Riding,waggoner son,Male,YORKSHIRE NORTH RIDING,1
921,62110,Male agricultural labourer in Yorkshire North Riding,agricultural labourer,Male,YORKSHIRE NORTH RIDING,1
922,62110,Male agricultural labourer but out of work in Yorkshire North Riding,agricultural labourer but out of work,Male,YORKSHIRE NORTH RIDING,1
923,62110,Male general servant working on farm in Yorkshire North Riding,general servant working on farm,Male,YORKSHIRE NORTH RIDING,1
924,83120,Male blacksmith in Yorkshire North Riding,blacksmith,Male,YORKSHIRE NORTH RIDING,1
925,87430,Male shipsplate rivetter in Yorkshire North Riding,shipsplate rivetter,Male,YORKSHIRE NORTH RIDING,1
926,87590,Male labour wharf in Yorkshire North Riding,labour wharf,Male,YORKSHIRE NORTH RIDING,1
927,94990,Male drapers assisting in business in Yorkshire North Riding,drapers assisting in business,Male,YORKSHIRE NORTH RIDING,1
928,15100,Male foreign correspondent in Yorkshire West Riding,foreign correspondent,Male,YORKSHIRE WEST RIDING,92
929,77310,Male apprentice butcher in Yorkshire West Riding,apprentice butcher,Male,YORKSHIRE WEST RIDING,76
930,84110,Female assist in Yorkshire West Riding,assist,Female,YORKSHIRE WEST RIDING,15
931,99999,Male parish relief in Yorkshire West Riding,parish relief,Male,YORKSHIRE WEST RIDING,10
932,75000,Female reducer worsted miller in Yorkshire West Riding,reducer worsted miller,Female,YORKSHIRE WEST RIDING,3
933,72100,Male labourer steel wire works in Yorkshire West Riding,labourer steel wire works,Male,YORKSHIRE WEST RIDING,3
934,97490,Male night soil labourer in Yorkshire West Riding,night soil labourer,Male,YORKSHIRE WEST RIDING,3
935,54020,Female domestic servant in Yorkshire West Riding,domestic servant,Female,YORKSHIRE WEST RIDING,2
936,54020,Female general servant domestic in Yorkshire West Riding,general servant domestic,Female,YORKSHIRE WEST RIDING,2
937,75000,Female leather mat maker in Yorkshire West Riding,leather mat maker,Female,YORKSHIRE WEST RIDING,2
938,56000,Male laundry washerwomen houseman in Yorkshire West Riding,laundry washerwomen houseman,Male,YORKSHIRE WEST RIDING,2
939,75200,Male cotton mule spinners in Yorkshire West Riding,cotton mule spinners,Male,YORKSHIRE WEST RIDING,2
940,41010,Male master grocer in Yorkshire West Riding,master grocer,Male,YORKSHIRE WEST RIDING,2
941,55250,Male retired scavenger in Yorkshire West Riding,retired scavenger,Male,YORKSHIRE WEST RIDING,2
942,99999,Male retired woolen warper in Yorkshire West Riding,retired woolen warper,Male,YORKSHIRE WEST RIDING,2
943,7220,Female certified sick nurse in Yorkshire West Riding,certified sick nurse,Female,YORKSHIRE WEST RIDING,1
944,62110,Female servant farm in Yorkshire West Riding,servant farm,Female,YORKSHIRE WEST RIDING,1
945,89200,Female beernister silber in Yorkshire West Riding,beernister silber,Female,YORKSHIRE WEST RIDING,1
946,75100,Female tenter cotton carding in Yorkshire West Riding,tenter cotton carding,Female,YORKSHIRE WEST RIDING,1
947,75200,Female winder for the weaver in Yorkshire West Riding,winder for the weaver,Female,YORKSHIRE WEST RIDING,1
948,75200,Female weaver worsted in Yorkshire West Riding,weaver worsted,Female,YORKSHIRE WEST RIDING,1
949,75000,Female corter weaver in Yorkshire West Riding,corter weaver,Female,YORKSHIRE WEST RIDING,1
950,75200,Female silk sicker in Yorkshire West Riding,silk sicker,Female,YORKSHIRE WEST RIDING,1
951,75000,Female worker silk pisker in Yorkshire West Riding,worker silk pisker,Female,YORKSHIRE WEST RIDING,1
952,-1,Female pedlar in Yorkshire West Riding,pedlar,Female,YORKSHIRE WEST RIDING,1
953,-1,Female vitriot in Yorkshire West Riding,vitriot,Female,YORKSHIRE WEST RIDING,1
954,55100,Male sacristan in Yorkshire West Riding,sacristan,Male,YORKSHIRE WEST RIDING,1
955,17120,Male musician in Yorkshire West Riding,musician,Male,YORKSHIRE WEST RIDING,1
956,55100,Male office keeper in Yorkshire West Riding,office keeper,Male,YORKSHIRE WEST RIDING,1
957,98300,Male boiler washerwomen railway in Yorkshire West Riding,boiler washerwomen railway,Male,YORKSHIRE WEST RIDING,1
958,97130,Male railway porter in Yorkshire West Riding,railway porter,Male,YORKSHIRE WEST RIDING,1
959,98590,Male road repairer in mine coal in Yorkshire West Riding,road repairer in mine coal,Male,YORKSHIRE WEST RIDING,1
960,97190,Male carrage washerwoman railway in Yorkshire West Riding,carrage washerwoman railway,Male,YORKSHIRE WEST RIDING,1
