Year,County,Sex,Occupation_String,Occode,HISCO_x,Count,HISCO_y,Occode_Desc,HISCO_Desc,complexity,standardized,category,confidence,needs_llm_check,confidence_reason,invalid_words,is_multiple_occupation,final_result,standardized_llm
1911,LANCASHIRE,Female,dressmaker artistic,657,79130,1,79140,DRESSMAKERS,Dressmaker,,dressmaker artistic,clothing_footwear,0.9,False,acceptable_quality,[],False,dressmaker artistic,
1911,LANCASHIRE,Male,tailoring and outfitting gentlemens,117,44330,1,3090,SURVEYORS (HOUSE AGENTS),Other Surveyors,,tailoring and outfitting gentlemens,clothing_footwear,0.81,False,multiple_occupation_excluded_from_llm_check,[],True,tailoring and outfitting gentlemens,
1911,LANCASHIRE,Female,siltress costume maker,509,80390,1,80390,"PARCHMENT, VELLUM - MAKER",Other Leather Goods Makers,,siltress costume maker,other,0.54,True,unchanged_with_some_invalid_words,['siltress'],False,silkscreen costume maker,siltress costume maker
1911,LANCASHIRE,Male,retired machanical engineer throug accident,65,2200,1,2290,CIVIL ENGINEERS,Other Civil Engineers,,retired machanical engineer throug accident,unemployed_seeking,0.54,True,unchanged_with_some_invalid_words,"['machanical', 'throug']",False,retired mechanical engineer through accident,retired machanical engineer throug accident
1911,LANCASHIRE,Male,carter at iron ore mines,207,71120,1,71110,"IRON--MINER, QUARRIER","Quarryman, General",complex,carter at iron ore mines,transport_communication,0.9,False,acceptable_quality,[],False,carter at iron ore mines,
1911,LANCASHIRE,Female,cshool,787,99999,4,99999,SCHOLARS ETC,Unspecified worktitle or several titles,simple,cshool,other,0.27,True,unchanged_with_many_invalid_words,['cshool'],False,cshool,cshool
1911,LANCASHIRE,Male,retired maltster,708,77830,3,77830,MALTSTERS,Malt Cooker,,retired maltster,unemployed_seeking,0.9,False,acceptable_quality,[],False,retired maltster,
1911,LANCASHIRE,Male,labourer at iron work,259,72400,2,72500,"IRONFOUNDER -- MOULDERS, CORE MAKERS, FETTER, CUPOLA, OVERN-MAN, FOUNDRY LABOURER, OTHER & UNDEFINED","Metal Moulder or Coremaker, Specialisation Unknown",,labourer at iron work,general_labour,0.9,False,acceptable_quality,[],False,labourer at iron work,
1911,LANCASHIRE,Male,watchman wright,367,81300,1,81925,CARTWRIGHTS,Cartwright,,watchman wright,other,0.9,False,acceptable_quality,[],False,watchman wright,
1911,LANCASHIRE,Female,assistant teacher upper elementary mixed,52,13200,1,13020,SCHOOLMASTERS AND TEACHERS (DEFAULT),"Teacher, Level and Subject Unknown, Not University and Higher Education Level",,assistant teacher upper elementary mixed,professional_clerical,0.9,False,acceptable_quality,[],False,assistant teacher upper elementary mixed,
1911,LANCASHIRE,Female,sub  postmistress stationer,529,41010,1,41030,STATIONERS (ALL ASSUMED RETAIL/LAW STATIONERS),Working Proprietor (Retail Trade),,sub postmistress stationer,retail_trade,0.8900100584126297,False,acceptable_quality,[],False,sub postmistress stationer,
1911,LANCASHIRE,Male,kitchenmaid in lodging house,712,51040,1,51040,LODGING AND BOARDING-HOUSE KEEPERS,Working Proprietor (Guest House),complex,kitchenmaid in lodging house,other,0.9,False,acceptable_quality,[],False,kitchenmaid in lodging house,
1911,LANCASHIRE,Male,shipscook,159,52030,1,53150,"MERCHANT SERVICE: SEAMAN--COOKS, STEWARDS, AND OTHERS (SUBSIDIARY SERVICE)",Ship's Cook,,shipscook,domestic_service,0.27,True,unchanged_with_many_invalid_words,['shipscook'],False,shipscook,shipscook
1911,LANCASHIRE,Male,firr beater,384,88050,1,88070,GOLD AND SILVER BEATERS,Precious Metal Leaf Roller,,firr beater,other,0.54,True,unchanged_with_some_invalid_words,['firr'],False,firr beater,firr beater
1911,LANCASHIRE,Male,joiner at the bench,409,95410,1,95410,"CARPENTER, JOINER","Carpenter, General",complex,joiner at the bench,building_construction,0.9,False,acceptable_quality,[],False,joiner at the bench,
1911,LANCASHIRE,Female,rover and doffer cotton,555,79990,1,75000,COTTON & COTTON GOODS MANUFACTURE UNDEFINED,"Spinners, Weavers, Knitters, Dyers and Related Workers, Specialisation Unknown",,rover and doffer cotton,other,0.81,False,multiple_occupation_excluded_from_llm_check,[],True,rover and doffer cotton,
1911,LANCASHIRE,Female,cotton bobbin carriers,550,75200,1,75415,COTTON & COTTON GOODS MANUFACTURE WINDING WARPING PROCESSES,Beam Warper,,cotton bobbin carriers,transport_communication,0.9,False,acceptable_quality,[],False,cotton bobbin carriers,
1911,LANCASHIRE,Female,aprenticed garment maker,490,90100,1,75660,WATERPROOF GOODS MAKERS,Textile Waterproofer,,aprenticed garment maker,other,0.54,True,unchanged_with_some_invalid_words,['aprenticed'],False,apprenticed garment maker,aprenticed garment maker
1911,LANCASHIRE,Male,none retired cotton loom fitter,277,84190,1,84190,OTHER WORKERS IN TEXTILE MACHINERY FITTINGS,Other Machinery Fitters and Machine Assemblers,,retired none cotton loom fitter,unemployed_seeking,0.8861326750733013,False,acceptable_quality,[],False,retired none cotton loom fitter,
1911,LANCASHIRE,Male,weaver wool fcatory,561,75200,1,75250,WOOL WINDERS WOOL WARPERS WOOL WEAVERS,Winder,moderate,weaver wool fcatory,textile_manufacture,0.54,True,unchanged_with_some_invalid_words,['fcatory'],False,weaver wool factory,weaver wool fcatory
1911,LANCASHIRE,Male,master house and church decorator,421,93120,2,93120,"PAINTERS, DISTEMPERERS & DECORATORS",Building Painter,complex,master house and church decorator,other,0.81,False,multiple_occupation_excluded_from_llm_check,[],True,master house and church decorator,
1911,LANCASHIRE,Female,cop cotton wiender,552,75990,1,75990,COTTON & COTTON GOODS MANUFACTURE OTHER PROCESSES,"Other Spinners, Weavers, Knitters, Dyers and Related Workers",,cop cotton wiender,other,0.54,True,unchanged_with_some_invalid_words,['wiender'],False,cop cotton wiender,cop cotton wiender
1911,LANCASHIRE,Male,retail shop manager,758,41010,5,41025,GENERAL SHOPKEEPERS DEALERS,Working Proprietor (Wholesale or Retail Trade),,retail shop manager,other,0.9,False,acceptable_quality,[],False,retail shop manager,
1911,LANCASHIRE,Female,cleaner cotton mill,555,79990,3,75000,COTTON & COTTON GOODS MANUFACTURE UNDEFINED,"Spinners, Weavers, Knitters, Dyers and Related Workers, Specialisation Unknown",,cleaner cotton miller,food_drink,0.7986038501305324,False,acceptable_quality,[],False,cleaner cotton miller,
1911,LANCASHIRE,Female,quilt warehouse maker up,643,41010,1,97145,MANCHESTER GOODS WAREHOUSEMEN,Warehouse Porter,,quilt warehouse maker up,other,0.9,False,acceptable_quality,[],False,quilt warehouse maker up,
1911,LANCASHIRE,Male,printers overseer,537,92900,6,92990,OTHERS IN PRINTING,Other Printers and Related Workers,,printers overseer,crafts_trades,0.9,False,acceptable_quality,[],False,printers overseer,
1911,LANCASHIRE,Male,statiionery buyer for calico printers assoc ltd,298,75990,1,75990,ROLLER ENGRAVERS BLOCK CUTTERS (FOR TEXTILE PRINTING),"Other Spinners, Weavers, Knitters, Dyers and Related Workers",,statiionery buyer for calico printers assoc ltd,crafts_trades,0.54,True,unchanged_with_some_invalid_words,"['statiionery', 'assoc', 'ltd']",False,stationery buyer for calico printers,statiionery buyer for calico printers assoc ltd
1911,LANCASHIRE,Male,commercial traveller drup and chemist,114,43090,1,43200,COMMERCIAL TRAVELLERS AND MANUFACTURERS' AGENTS,Commercial Travellers and Manufacturers Agents,,commercial traveller drup and chemist,professional_clerical,0.6480000000000001,False,multiple_occupation_excluded_from_llm_check,['drup'],True,commercial traveller drup and chemist,
1911,LANCASHIRE,Male,foreman in cornmitt,286,85100,1,85320,OTHER ELECTRICAL APPARATUS MAKERS,Electrical Equipment Assembler,,foreman in cornmitt,other,0.54,True,unchanged_with_some_invalid_words,['cornmitt'],False,foreman in committ,foreman in cornmitt
1911,LANCASHIRE,Male,farmers milk boy,171,37040,1,37040,"MESSENGER, PORTER, WATCHMAN (NOT RAILWAY OR GOVERNMENT)",Messenger,,boy farmer milk,agricultural,0.7024580908037196,False,acceptable_quality,[],False,boy farmer milk,
1911,LANCASHIRE,Female,drapers assistant retail,628,41010,3,41025,DRAPERS LINEN DRAPERS MERCERS,Working Proprietor (Wholesale or Retail Trade),moderate,assistant drapers retail,retail_trade,0.869157269016759,False,acceptable_quality,[],False,assistant drapers retail,
1911,LANCASHIRE,Male,sheet paviors of road,434,21290,1,22675,"ROAD--CONTRACTOR, SURVEYOR, INSPECTOR",Supervisor and General Foreman (Construction Work),,sheet paviors of road,other,0.9,False,acceptable_quality,[],False,sheet paviors of road,
1911,LANCASHIRE,Male,maker of artificial leith,667,79940,1,79990,ARTIFICIAL FLOWER MAKERS,"Other Tailors, Dressmakers, Sewers, Upholsterers and Related Workers",,maker of artificial leith,other,0.9,False,acceptable_quality,[],False,maker of artificial leith,
1911,LANCASHIRE,Male,sandwasher plate glass manu,468,89120,1,89330,"SHEET, PLATE--GLASS MANUFACTURE",Glass-Annealing Furnaceman,,sandwasher plate glass manu,other,0.54,True,unchanged_with_some_invalid_words,"['sandwasher', 'manu']",False,sandwasher plate glass manufacturer,sandwasher plate glass manu
1911,LANCASHIRE,Female,part time school winder,763,49040,1,45290,NEWS BOYS VENDORS,"Other Street Vendors, Canvassers and News Vendors",,part time school winder,other,0.9,False,acceptable_quality,[],False,part time school winder,
1911,LANCASHIRE,Male,engine fitter tobacco factory,263,84130,1,84105,"FITTERS, TURNERS (ENGINE AND MACHINE)","Machinery Fitter, General",,engine fitter tobacco factory,professional_clerical,0.9,False,acceptable_quality,[],False,engine fitter tobacco factory,
1911,LANCASHIRE,Male,bricklearner,464,89300,1,89242,"BRICK, PLAIN TILE, TERRA-COTTA--MAKER",Brick and Tile Moulder (Hand or Machine),simple,bricklayer,building_construction,0.9432160042226502,False,acceptable_quality,[],False,bricklayer,
1911,LANCASHIRE,Male,wirer,313,83860,6,72725,WIRE MAKERS WORKERS WEAVERS,Wire Drawer (Hand or Machine),,wirer,other,0.9,False,acceptable_quality,[],False,wirer,
1911,LANCASHIRE,Male,labourer in colour room,474,74640,1,74100,DYE AND PAINT MANUFACTURE,"Crusher, Grinder or Mixer, Specialisation Unknown",,labourer in colour room,general_labour,0.9,False,acceptable_quality,[],False,labourer in colour room,
1911,LANCASHIRE,Male,stone masons apprentice,414,95110,7,95140,MASON,Stonemason (Construction),,apprentice stone mason,building_construction,0.6987012014370565,False,acceptable_quality,[],False,apprentice stone mason,
1911,LANCASHIRE,Male,founder plate moulder,260,72400,2,72420,BRASS FOUNDERS,Metal Pourer,moderate,founder plate moulder,other,0.9,False,acceptable_quality,[],False,founder plate moulder,
1911,LANCASHIRE,Male,colliery daywageman below ground,198,71120,1,71105,COAL MINERS - OTHERS BELOW GROUND & UNDEFINED,"Miner, General",,colliery daywageman below ground,other,0.54,True,unchanged_with_some_invalid_words,['daywageman'],False,colliery daywageman below ground,colliery daywageman below ground
1911,LANCASHIRE,Female,typist estate agents,116,44330,1,44320,AUCTIONEERS APPRAISERS VALUERS HOUSE AGENTS,Auctioneer,,typist estate agents,professional_clerical,0.9,False,acceptable_quality,[],False,typist estate agents,
1911,LANCASHIRE,Female,retired railway clerk,125,24100,1,22240,"RAILWAY OFFICIAL - INSPECTORS, SUPERVISORS, CLERK",Railway Transport Service Inspector,,retired railway clerk,unemployed_seeking,0.9,False,acceptable_quality,[],False,retired railway clerk,
1911,LANCASHIRE,Male,engineers brass turner and finisher,267,83520,1,83590,BRASS FINISHERS,"Other Metal Grinders, Polishers and Tool Sharpeners",,engineers brass turner and finisher,other,0.81,False,multiple_occupation_excluded_from_llm_check,[],True,engineers brass turner and finisher,
1911,LANCASHIRE,Male,ships baker,159,52030,29,54060,"MERCHANT SERVICE: SEAMAN--COOKS, STEWARDS, AND OTHERS (SUBSIDIARY SERVICE)",Ship's Steward,moderate,ships baker,food_drink,0.9,False,acceptable_quality,[],False,ships baker,
1911,LANCASHIRE,Male,carter general quay,141,98550,1,98620,CARMEN CARRIERS CARTERS AND DRAYMEN,Animal-Drawn Vehicle Driver (Road),,carter general quay,transport_communication,0.9,False,acceptable_quality,[],False,carter general quay,
1911,LANCASHIRE,Male,machine wire driver,313,83860,1,72725,WIRE MAKERS WORKERS WEAVERS,Wire Drawer (Hand or Machine),,machine wire driver,other,0.9,False,acceptable_quality,[],False,machine wire driver,
1911,LANCASHIRE,Male,spinne cotton,551,75400,1,75432,COTTON & COTTON GOODS MANUFACTURE WEAVING PROCESSES,Cloth Weaver (Hand or Machine),moderate,spinne cotton,other,0.54,True,unchanged_with_some_invalid_words,['spinne'],False,spinning cotton,spinne cotton
1911,LANCASHIRE,Male,loom tachles wollen mill,561,75200,1,75415,WOOL WINDERS WOOL WARPERS WOOL WEAVERS,Beam Warper,,loom tachles wollen miller,food_drink,0.6295027100571072,True,modification_poor_result,"['tachles', 'wollen']",False,loom tachles wool miller,loom tachles wollen miller
1911,LANCASHIRE,Male,stock  keeper cotton mill,555,79990,1,75000,COTTON & COTTON GOODS MANUFACTURE UNDEFINED,"Spinners, Weavers, Knitters, Dyers and Related Workers, Specialisation Unknown",,stock keeper cotton miller,food_drink,0.8275614004982241,False,acceptable_quality,[],False,stock keeper cotton miller,
1911,LANCASHIRE,Male,assisting in business for son,277,84190,1,84190,OTHER WORKERS IN TEXTILE MACHINERY FITTINGS,Other Machinery Fitters and Machine Assemblers,,assisting in business for son,family_dependent,0.9,False,acceptable_quality,[],False,assisting in business for son,
1911,LANCASHIRE,Male,clerk oil stores,119,39310,1,30000,COMMERCIAL OR BUSINESS CLERKS,"Clerical or Related Worker, Specialisation Unknown",moderate,clerk oil stores,professional_clerical,0.9,False,acceptable_quality,[],False,clerk oil stores,
1911,LANCASHIRE,Male,colour cotton cloth manufacturer,611,75600,1,75615,COTTON & CALICO BLEACHERS,Textile Bleacher,,colour cotton cloth manufacturer,metalwork_engineering,0.9,False,acceptable_quality,[],False,colour cotton cloth manufacturer,
1911,LANCASHIRE,Male,hatters furriers,505,79200,1,79220,SKINNERS FURRIERS,Fur Tailor,,hatters furriers,clothing_footwear,0.9,False,acceptable_quality,[],False,hatters furriers,
1911,LANCASHIRE,Female,core maker iron founders,259,72400,1,72500,"IRONFOUNDER -- MOULDERS, CORE MAKERS, FETTER, CUPOLA, OVERN-MAN, FOUNDRY LABOURER, OTHER & UNDEFINED","Metal Moulder or Coremaker, Specialisation Unknown",,core maker iron founders,metalwork_engineering,0.9,False,acceptable_quality,[],False,core maker iron founders,
1911,LANCASHIRE,Male,own accounts,778,99999,1,99999,PRIVATE MEANS,Unspecified worktitle or several titles,,own accounts,other,0.9,False,acceptable_quality,[],False,own accounts,
1911,LANCASHIRE,Female,layer on for doublers,131,97430,1,99910,"PLATELAYER, GANGER, PACKER",Labourer,,layer on for doublers,other,0.9,False,acceptable_quality,[],False,layer on for doublers,
1911,LANCASHIRE,Male,coal miner labourer dataler belowground,198,71120,1,71105,COAL MINERS - OTHERS BELOW GROUND & UNDEFINED,"Miner, General",,coal miner labourer dataler belowground,mining_quarrying,0.7200000000000001,False,unchanged_with_few_invalid_words,['dataler'],False,coal miner labourer dataler belowground,
1911,LANCASHIRE,Female,lanudres,105,56000,2,56010,"LAUNDRY WORKER: WASHER, IRONER, MANGLER, ETC. (NOT DOMESTIC)","Launderer,  General",simple,lanudres,other,0.27,True,unchanged_with_many_invalid_words,['lanudres'],False,lanudres,lanudres
1911,LANCASHIRE,Male,cutter shirt maker,522,91020,1,91090,"CARD, STATIONERY MAKERS",Other Paper and Paperboard Products Makers,,cutter shirt maker,other,0.9,False,acceptable_quality,[],False,cutter shirt maker,
1911,LANCASHIRE,Male,apprentice ductal mechanic,768,84110,1,84910,ARTISANS MECHANICS,"Machinery Mechanic, General",,apprentice ductal mechanic,metalwork_engineering,0.54,True,unchanged_with_some_invalid_words,['ductal'],False,apprentice ductile mechanic,apprentice ductal mechanic
1911,LANCASHIRE,Male,engineer retired on act of ill health,65,2200,1,2290,CIVIL ENGINEERS,Other Civil Engineers,,retired engineer on act of ill health,unemployed_seeking,0.8809928176688175,False,acceptable_quality,[],False,retired engineer on act of ill health,
1911,LANCASHIRE,Male,incendecent legh maker,509,80390,1,80390,"PARCHMENT, VELLUM - MAKER",Other Leather Goods Makers,,incendecent legh maker,other,0.27,True,unchanged_with_many_invalid_words,"['incendecent', 'legh']",False,incendecent legh maker,incendecent legh maker
1911,LANCASHIRE,Female,machinist servant,771,83400,2,83410,MACHINISTS MACHINE WORKERS UNDEFINED,"MachineTool Operator, General",,machinist servant,domestic_service,0.9,False,acceptable_quality,[],False,machinist servant,
1911,LANCASHIRE,Male,scutcher cotton trade,551,75400,1,75432,COTTON & COTTON GOODS MANUFACTURE WEAVING PROCESSES,Cloth Weaver (Hand or Machine),,scutcher cotton trade,other,0.9,False,acceptable_quality,[],False,scutcher cotton trade,
1911,BEDFORDSHIRE,Male,worker farm labourer,181,62110,1,62120,"AGRICULTURAL LABOURER, FARM SERVANT--NOT OTHERWISE DISTINGUISHED",Farm Servant,,worker agricultural labourer,agricultural,0.5880067383656364,False,acceptable_quality,[],False,worker agricultural labourer,
1911,BEDFORDSHIRE,Male,cart painter,368,94990,1,81920,PERAMBULATOR MAKER,CoachBody Builder,,carter painter,building_construction,0.7349720667806141,False,acceptable_quality,[],False,carter painter,
1911,BEDFORDSHIRE,Male,joiner at bedford workhouse,409,95410,1,95410,"CARPENTER, JOINER","Carpenter, General",complex,joiner at bedford workhouse,building_construction,0.9,False,acceptable_quality,[],False,joiner at bedford workhouse,
1911,BEDFORDSHIRE,Female,pickling,700,77400,1,77990,MUSTARD VINEGAR SPICE PICKLE MAKERS,Other Food and Beverage Processors,simple,pickling,other,0.9,False,acceptable_quality,[],False,pickling,
1911,BEDFORDSHIRE,Male,solicitors accountant,41,12900,1,12910,OTHERS CONNECTED WITH LAW,"Jurist (except Lawyer, Judge or Solicitor)",,solicitors accountant,professional_clerical,0.9,False,acceptable_quality,[],False,solicitors accountant,
1911,BEDFORDSHIRE,Male,cabinet maker,438,81190,119,81190,FURNITURE AND FITTINGS - OTHERS,Other Cabinetmakers,,cabinet maker,crafts_trades,0.9,False,acceptable_quality,[],False,cabinet maker,
1911,LEICESTERSHIRE,Female,hhosiery machinist,771,83400,2,83410,MACHINISTS MACHINE WORKERS UNDEFINED,"MachineTool Operator, General",moderate,hhosiery machinist,metalwork_engineering,0.54,True,unchanged_with_some_invalid_words,['hhosiery'],False,hosiery machinist,hhosiery machinist
1911,LEICESTERSHIRE,Female,shop girl sewing machinists,272,83400,1,83410,METAL MACHINISTS (DOMESTIC MACHINERY MAKING),"MachineTool Operator, General",,girl shop sewing machinists,metalwork_engineering,0.8839257806960299,False,acceptable_quality,[],False,girl shop sewing machinists,
1911,LEICESTERSHIRE,Male,doctors servent page,48,6500,1,6210,MEDICAL ASSISTANTS,Medical Assistant,,doctors servant page,domestic_service,0.9830320020943526,False,acceptable_quality,[],False,doctors servant page,
1911,LEICESTERSHIRE,Male,bottling beer trade,715,77880,1,77890,BEER BOTTLERS,"Other Brewers, Wine and Beverage Makers",moderate,bottling beer trade,other,0.9,False,acceptable_quality,[],False,bottling beer trade,
1911,LEICESTERSHIRE,Male,granite sett  maker,224,71130,1,71110,STONE QUARRIERS,"Quarryman, General",,granite sett maker,other,0.8856008005232721,False,acceptable_quality,[],False,granite sett maker,
1911,LEICESTERSHIRE,Male,a priest of the church of god rector,28,14120,1,14120,"CLERGYMAN OF THE ESTABLISHED CHURCH  (CHURCH OF ENGLAND IN ENGLAND AND WALES, CHURCH OF SCOTLAND IN",Minister of Religion,,a priest of the church of god rector,other,0.7200000000000001,False,unchanged_with_few_invalid_words,['a'],False,a priest of the church of god rector,
1911,LEICESTERSHIRE,Female,sewing machinist hosiery making up,654,79190,1,79190,OTHERS CLOTHING MANUFACTURERS,Other Tailors and Dressmakers,,sewing machinist hosiery making up,metalwork_engineering,0.9,False,acceptable_quality,[],False,sewing machinist hosiery making up,
1911,LEICESTERSHIRE,Female,examiner,768,84110,1,84910,ARTISANS MECHANICS,"Machinery Mechanic, General",simple,lead miner,mining_quarrying,0.7168555399714167,False,acceptable_quality,[],False,lead miner,
1911,LEICESTERSHIRE,Male,retired furniture salesman,451,41010,1,41025,FURNITURE BROKERS DEALERS,Working Proprietor (Wholesale or Retail Trade),,retired furniture salesman,unemployed_seeking,0.9,False,acceptable_quality,[],False,retired furniture salesman,
1911,LEICESTERSHIRE,Male,clay carrying,230,71130,1,71190,SAND FLINT CLAY GRAVEL CHALK WORKERS,Other Miners and Quarrymen,,clay carrying,other,0.9,False,acceptable_quality,[],False,clay carrying,
1911,LEICESTERSHIRE,Female,teacher of hosiery machinery,76,17120,1,17135,"MUSICIAN, MUSIC MASTER, SINGER (NOT TEACHERS)",Orchestra and Band Conductor,,teacher of hosiery machinery,professional_clerical,0.9,False,acceptable_quality,[],False,teacher of hosiery machinery,
1911,LEICESTERSHIRE,Female,leamer of hosiery,592,75500,1,75535,HOSIERY MANUFACTURE,Hosiery Knitter (Hand),,leamer of hosiery,other,0.9,False,acceptable_quality,[],False,leamer of hosiery,
1911,LEICESTERSHIRE,Male,farmer and auctioneer,173,61110,4,61110,"FARMER, GRAZIER",General Farmer,,farmer and auctioneer,agricultural,0.81,False,multiple_occupation_excluded_from_llm_check,[],True,farmer and auctioneer,
1911,LEICESTERSHIRE,Male,formerly hosiery counterman,662,75500,1,41025,HOSIERS HABERDASHERS,Working Proprietor (Wholesale or Retail Trade),,formerly hosiery counterman,other,0.9,False,acceptable_quality,[],False,formerly hosiery counterman,
1911,HAMPSHIRE,Male,watch clock and jewellery repairer,386,84220,2,84220,WATCH AND CLOCK MAKERS,Watch and Clock Assembler,,watch clock and jewellery repairer,other,0.81,False,multiple_occupation_excluded_from_llm_check,[],True,watch clock and jewellery repairer,
1911,HAMPSHIRE,Male,marine carrier,468,89120,1,89330,"SHEET, PLATE--GLASS MANUFACTURE",Glass-Annealing Furnaceman,moderate,marine carrier,transport_communication,0.9,False,acceptable_quality,[],False,marine carrier,
1911,HAMPSHIRE,Male,ladys maid domestic,84,54020,2,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,moderate,ladys maid domestic,other,0.9,False,acceptable_quality,[],False,ladys maid domestic,
1911,HAMPSHIRE,Male,pianofortekeeper,393,94120,1,94170,PIANO ORGAN MAKERS,Piano Maker,simple,pianofortekeeper,other,0.27,True,unchanged_with_many_invalid_words,['pianofortekeeper'],False,pianofortekeeper,pianofortekeeper
1911,HAMPSHIRE,Male,coal,203,71190,1,71190,MINE SERVICE OTHERS (COAL),Other Miners and Quarrymen,,coal,mining_quarrying,0.9,False,acceptable_quality,[],False,coal,
1911,HAMPSHIRE,Male,retired inland revenue officer,6,20200,4,20210,OTHER CIVIL SERVICE OFFICERS AND CLERKS,Government Administrator,,retired inland revenue officer,unemployed_seeking,0.9,False,acceptable_quality,[],False,retired inland revenue officer,
1911,HAMPSHIRE,Male,retired pianoforte maker,393,94120,1,94160,PIANO ORGAN MAKERS,Organ Builder,,retired pianoforte maker,unemployed_seeking,0.9,False,acceptable_quality,[],False,retired pianoforte maker,
1911,HAMPSHIRE,Male,marine pensioner musician teaching music,76,17120,1,17140,"MUSICIAN, MUSIC MASTER, SINGER (NOT TEACHERS)",Instrumentalist,,pensioner marine musician teaching music,unemployed_seeking,0.8848718126734236,False,acceptable_quality,[],False,pensioner marine musician teaching music,
1911,HAMPSHIRE,Female,poultry work,190,62920,2,62490,OTHERS ENGAGED ABOUT ANIMALS (NON-AGRICULTURE),Other Livestock Workers,,poultry work,other,0.9,False,acceptable_quality,[],False,poultry work,
1911,HAMPSHIRE,Male,retired pensioner civil servant of customs dept,6,20200,1,20210,OTHER CIVIL SERVICE OFFICERS AND CLERKS,Government Administrator,,retired civil servant of customs dept,unemployed_seeking,0.8086030001382162,False,acceptable_quality,[],False,retired civil servant of customs dept,
1911,HAMPSHIRE,Female,flag maker h m dockyard,347,87590,2,84125,FITTERS (SHIPS),Marine Engine Fitter-Assembler,,flag maker h m dockyard,other,0.54,True,unchanged_with_some_invalid_words,"['h', 'm']",False,flagmaker hm dockyard,flag maker h m dockyard
1911,HAMPSHIRE,Male,gnl laborer,765,99130,2,99910,GENERAL LABOURERS,Labourer,,general labourer,general_labour,0.9092779195243518,False,acceptable_quality,[],False,general labourer,
1911,HAMPSHIRE,Male,retired farm baliff,177,61400,1,21230,FARM - BAILIFFS STEWARDS FOREMEN,Farm Manager,,retired farm bailiff,unemployed_seeking,0.996831780160318,False,acceptable_quality,[],False,retired farm bailiff,
1911,HAMPSHIRE,Male,worker porter hotel,720,59990,1,54090,HOTEL PORTERS BOOTS KNIFEMEN PLATEMEN PLATE CLEANERS POLISHERS (NON-RESIDENT),Other Maids and Related Housekeeping Service Workers,moderate,worker porter hotel,transport_communication,0.9,False,acceptable_quality,[],False,worker porter hotel,
1911,HAMPSHIRE,Male,driller admiralty,273,83400,1,84100,UNDEFINED ENGINE AND MACHINE MAKING (NOT TEXTILE),Machinery Fitters and Machine Assemblers,,driller admiralty,other,0.9,False,acceptable_quality,[],False,driller admiralty,
1911,HAMPSHIRE,Male,furnishing,438,81190,1,81190,FURNITURE AND FITTINGS - OTHERS,Other Cabinetmakers,simple,furnishing,other,0.9,False,acceptable_quality,[],False,furnishing,
1911,HAMPSHIRE,Female,dressmaker out of work,657,79130,1,79140,DRESSMAKERS,Dressmaker,,dressmaker out of work,clothing_footwear,0.9,False,acceptable_quality,[],False,dressmaker out of work,
1911,HAMPSHIRE,Male,telegrahist and sorter head p o,2,37020,1,37020,OTHER POST OFFICE OFFICERS AND CLERKS,Mail Sorting Clerk,,head telegrahist and sorter p o,other,0.6202928725513108,False,multiple_occupation_excluded_from_llm_check,"['telegrahist', 'p', 'o']",True,head telegrahist and sorter p o,
1911,HAMPSHIRE,Male,sackman on farm,180,62460,1,62460,"AGRICULTURAL LABOURER, FARM SERVANT--DISTINGUISHED AS IN CHARGE OF HORSES",Horse Worker,,sackman on farm,other,0.9,False,acceptable_quality,[],False,sackman on farm,
1911,HAMPSHIRE,Male,navey,432,97490,5,99910,RAILWAY LABOURERS NAVVIES (CONTRACTORS LABOURERS) DEFAULT,Labourer,simple,navy,public_service,0.9463767899515808,False,acceptable_quality,[],False,navy,
1911,HAMPSHIRE,Male,billposting inspector,13,58900,1,31090,"MUNICIPAL, PARISH, AND OTHER LOCAL OR COUNTY OFFICERS",Government Executive Officials Not Elsewhere Classified,,billposting inspector,other,0.9,False,acceptable_quality,[],False,billposting inspector,
1911,HAMPSHIRE,Male,serving on r navy,22,58420,5,58320,OFFICERS OF THE NAVY (EFFECTIVE),Officer,,serving on r navy,public_service,0.54,True,unchanged_with_some_invalid_words,['r'],False,serving in the rn,serving on r navy
1911,HAMPSHIRE,Male,undretakers assistant,283,3200,1,3200,TECHNICIANS (UNSPECIFIED),"Technician, Specialisation Unknown",,assistant undretakers,other,0.6632047963804466,True,modification_poor_result,['undretakers'],False,assistant undretakers,assistant undretakers
1911,HAMPSHIRE,Female,assist mother in housework,788,99999,1,99999,WIVES AND OTHERS ENGAGED IN (OWN) HOUSEHOLD DUTIES,Unspecified worktitle or several titles,,assist in housework mother,family_dependent,0.8757940248167706,False,acceptable_quality,[],False,assist in housework mother,
1911,HAMPSHIRE,Male,barrister retired from master m a cambridge,772,99999,1,99999,RETIRED (NOT ARMY OR NAVY),Unspecified worktitle or several titles,,master barrister from m a cambridge,unemployed_seeking,0.6194034282807529,True,modification_poor_result,"['m', 'a']",False,barrister retired from master of arms at cambridge,master barrister from m a cambridge
1911,HAMPSHIRE,Female,watchman,171,37040,1,37040,"MESSENGER, PORTER, WATCHMAN (NOT RAILWAY OR GOVERNMENT)",Messenger,simple,coachman,transport_communication,0.7525477032783379,False,acceptable_quality,[],False,coachman,
