County,Sex,Occode,final_result,Count,Year,Occupation_String,HISCO_x,HISCO_y,Occode_Desc,HISCO_Desc,complexity,standardized,category,confidence,needs_llm_check,confidence_reason,invalid_words,is_multiple_occupation,standardized_llm
LONDON,Male,11,thomas police officer,1,1861,thomas police officer,58220,58220,POLICE,Policeman and other Maintainers of Law and Order (except Military),,thomas police officer,public_service,0.9,False,acceptable_quality,[],False,
LONDON,Male,12,officer of customs,1,1861,officer of castoms,31090,20210,POOR LAW SERVICE,Government Administrator,,officer of castoms,other,0.54,True,unchanged_with_some_invalid_words,['castoms'],False,officer of castoms
LONDON,Male,66,retired surveyor of,1,1861,retired surveyor of,3010,3010,"LAND, HOUSE, SHIP--SURVEYOR","Surveyor, General",,retired surveyor of,unemployed_seeking,0.9,False,acceptable_quality,[],False,
LONDON,Male,66,surveyor salvage,1,1861,surveyor salvage,3010,3020,"LAND, HOUSE, SHIP--SURVEYOR",Land Surveyor,,surveyor salvage,other,0.9,False,acceptable_quality,[],False,
LONDON,Male,76,organist professor of music,1,1861,organist  professor of music,17120,17120,"MUSICIAN, MUSIC MASTER, SINGER (NOT TEACHERS)",Composer,complex,organist professor of music,other,0.8903783418750858,False,acceptable_quality,[],False,
LONDON,Male,113,meat salesman,1,1861,mech salesman,43090,45125,SALESMEN AND BUYERS (NOT OTHERWISE DESCRIBED),"Salesperson, Wholesale or Retail Trade",moderate,meat salesman,food_drink,0.8540008457436368,False,acceptable_quality,[],False,
LONDON,Male,113,potatoo fruiterer and pea salesman employing men,1,1861,potatoo fruit and pea salesman employing  men,43090,45125,SALESMEN AND BUYERS (NOT OTHERWISE DESCRIBED),"Salesperson, Wholesale or Retail Trade",,potatoo fruiterer and pea salesman employing men,food_drink,0.7576315963563643,False,multiple_occupation_excluded_from_llm_check,['potatoo'],True,
LONDON,Male,116,clerk of curtons house agent,1,1861,clerk curtons house agent,44330,44320,AUCTIONEERS APPRAISERS VALUERS HOUSE AGENTS,Auctioneer,,clerk curtons house agent,professional_clerical,0.54,True,unchanged_with_some_invalid_words,['curtons'],False,clerk curtons house agent
LONDON,Male,116,house estate and medical agent,1,1861,house estate and medical agent,44330,44330,AUCTIONEERS APPRAISERS VALUERS HOUSE AGENTS,Appraiser,,house estate and medical agent,professional_clerical,0.81,False,multiple_occupation_excluded_from_llm_check,[],True,
LONDON,Male,117,and decorator,1,1861,and decorater,44330,3090,SURVEYORS (HOUSE AGENTS),Other Surveyors,,and decorater,other,0.54,True,unchanged_with_some_invalid_words,['decorater'],False,and decorater
LONDON,Male,119,clerk and volunteer,1,1861,clerk and volunteer,39310,30000,COMMERCIAL OR BUSINESS CLERKS,"Clerical or Related Worker, Specialisation Unknown",,clerk and volunteer,professional_clerical,0.81,False,multiple_occupation_excluded_from_llm_check,[],True,
LONDON,Male,119,clerk to vice,1,1861,clerk to vice,39310,30000,COMMERCIAL OR BUSINESS CLERKS,"Clerical or Related Worker, Specialisation Unknown",,clerk to vice,professional_clerical,0.9,False,acceptable_quality,[],False,
LONDON,Male,119,commercial clerk at company,1,1861,commercial clerk at company,39310,30000,COMMERCIAL OR BUSINESS CLERKS,"Clerical or Related Worker, Specialisation Unknown",,commercial clerk at company,professional_clerical,0.9,False,acceptable_quality,[],False,
LONDON,Male,119,journeyman commercial clerk,1,1861,commercial clerk shopping journeyman,39310,30000,COMMERCIAL OR BUSINESS CLERKS,"Clerical or Related Worker, Specialisation Unknown",,journeyman commercial clerk,professional_clerical,0.7051561549899474,False,acceptable_quality,[],False,
LONDON,Male,119,paper manufacture,1,1861,clerk paper manufacturing,39310,30000,COMMERCIAL OR BUSINESS CLERKS,"Clerical or Related Worker, Specialisation Unknown",,paper manufacture,manufacturing_other,0.5902316683890507,False,acceptable_quality,[],False,
LONDON,Male,121,apprentice baker,1,1861,bankers apprentice,33130,33160,"BANK SERVICE, BANK OFFICIALS AND CLERKS",Cash Desk Cashier,,apprentice baker,food_drink,0.714055114240515,False,acceptable_quality,[],False,
LONDON,Male,123,clerk marine insurance co,1,1861,clerk marine insurance co,39310,19950,INSURANCE OFFICIALS CLERKS,Underwriter,,clerk marine insurance co,professional_clerical,0.9,False,acceptable_quality,[],False,
LONDON,Male,145,boy reader vending,1,1861,gread  vitrna employing  boy,98550,97130,"VAN, ETC.---GUARD, BOY",Railway and Road Vehicle Loader,complex,boy gread vitrna employing,other,0.6770018848020918,True,modification_poor_result,"['gread', 'vitrna']",False,boy gread vitrna employing
LONDON,Male,148,engine driver,1,1861,bire driver,98540,98620,OMNIBUS HORSE DRIVERS (DEFAULT),Animal-Drawn Vehicle Driver (Road),,engine driver,transport_communication,0.7786552749790362,False,acceptable_quality,[],False,
LONDON,Male,173,ironmonger and smith employing man and boys,1,1861,ironmonger and smith employing  man and  boys,61110,61110,"FARMER, GRAZIER",General Farmer,,ironmonger and smith employing man and boys,metalwork_engineering,0.7991381503390073,False,multiple_occupation_excluded_from_llm_check,[],True,
LONDON,Male,181,formerly an agricultural labourer,1,1861,formerly a farm laborer,62110,62120,"AGRICULTURAL LABOURER, FARM SERVANT--NOT OTHERWISE DISTINGUISHED",Farm Servant,,formerly a farm laborer,agricultural,0.54,True,unchanged_with_some_invalid_words,['a'],False,formerly a farm laborer
LONDON,Male,280,manufacturer of keats,1,1861,manufacturer of keats,84190,84190,AGRICULTURAL MACHINE AND IMPLEMENT MAKERS,Other Machinery Fitters and Machine Assemblers,,manufacturer of keats,metalwork_engineering,0.9,False,acceptable_quality,[],False,
LONDON,Male,343,retired whitesmith,1,1861,retired white smith,87390,87340,WHITESMITHS,Tinsmith,moderate,retired whitesmith,unemployed_seeking,0.6782145374954894,False,acceptable_quality,[],False,
LONDON,Male,365,coachmaker carrier maker,1,1861,coach  carrier maker,81300,81920,"COACH, CARRIAGE--MAKER",CoachBody Builder,,coachmaker carrier maker,transport_communication,0.7657029688939185,False,acceptable_quality,[],False,
LONDON,Male,365,coachmaker maker carriage,1,1861,coach maker carriage,81300,81920,"COACH, CARRIAGE--MAKER",CoachBody Builder,,coachmaker maker carriage,crafts_trades,0.7615318953052318,False,acceptable_quality,[],False,
LONDON,Male,386,watch maker,1,1861,whatchmaker,84220,84220,WATCH AND CLOCK MAKERS,Watch and Clock Assembler,simple,watch maker,metalwork_engineering,1.0,False,acceptable_quality,[],False,
LONDON,Male,392,appentice surgical instrument maker,1,1861,appentice surgical instrument maker,84290,84245,SURGICAL INSTRUMENT AND APPARATUS MAKERS,Orthopaedic Applicance Maker and Repairer,,appentice surgical instrument maker,other,0.9,False,acceptable_quality,[],False,
LONDON,Male,393,retired piano forte maker land holder house hold,1,1861,retired piano forte maker land holder  house hold,94120,94160,PIANO ORGAN MAKERS,Organ Builder,,retired piano forte maker land holder house hold,unemployed_seeking,0.8945767992491996,False,acceptable_quality,[],False,
LONDON,Male,405,builder,1,1861,bulder,21230,95910,BUILDERS,"Housebuilder, General",simple,builder,building_construction,0.9877704451638798,False,acceptable_quality,[],False,
LONDON,Male,421,paperlayer and painter,1,1861,paperlayer and painter,93120,93120,"PAINTERS, DISTEMPERERS & DECORATORS",Building Painter,,paperlayer and painter,building_construction,0.486,False,multiple_occupation_excluded_from_llm_check,['paperlayer'],True,
LONDON,Male,426,sertonchapel,1,1861,sertonchapel,87130,87120,GASFITTER,Gas Pipe Fitter,simple,sertonchapel,other,0.27,True,unchanged_with_many_invalid_words,['sertonchapel'],False,sertonchapel
LONDON,Male,431,journeyman porter,1,1861,journeyman poister,97440,97440,SEA WALL GROYNE LABOURERS PILE DRIVERS,PileDriver Operator,,journeyman porter,transport_communication,0.8971574927634898,False,acceptable_quality,[],False,
LONDON,Male,446,carries and gilder,1,1861,carries and gilder,93400,81955,WOOD GILDER,Wooden Furniture Finisher,,carries and gilder,other,0.81,False,multiple_occupation_excluded_from_llm_check,[],True,
LONDON,Male,505,skinner,1,1861,skinner,79200,79220,SKINNERS FURRIERS,Fur Tailor,simple,skinner,other,0.9,False,acceptable_quality,[],False,
LONDON,Male,509,gunsmith maker patent fuels maker employing,1,1861,gun maker  patent fuels maker employing,80390,80390,"PARCHMENT, VELLUM - MAKER",Other Leather Goods Makers,,gunsmith maker patent fuels maker employing,metalwork_engineering,0.8139389700004506,False,acceptable_quality,[],False,
LONDON,Male,509,harness maker,1,1861,warnex maker,80390,80390,"PARCHMENT, VELLUM - MAKER",Other Leather Goods Makers,,harness maker,crafts_trades,0.7801199173320451,False,acceptable_quality,[],False,
LONDON,Male,509,watch maker,1,1861,harroth maker,80390,80390,"PARCHMENT, VELLUM - MAKER",Other Leather Goods Makers,,watch maker,metalwork_engineering,0.7874648134499637,False,acceptable_quality,[],False,
LONDON,Male,510,brown saddler,1,1861,brown saddler,80320,80320,SADDLE HARNESS AND WHIP MAKERS,Saddler and Harness Maker,,brown saddler,crafts_trades,0.9,False,acceptable_quality,[],False,
LONDON,Male,512,brush maker,1,1861,brush maker,94290,94240,BRUSH AND BROOM MAKERS,Broom Maker (Hand),,brush maker,manufacturing_other,0.9,False,acceptable_quality,[],False,
LONDON,Male,519,paper making,1,1861,paper making,73300,73400,PAPER MANUFACTURE,"Paper Maker, Specialisation Unknown",moderate,paper making,other,0.9,False,acceptable_quality,[],False,
LONDON,Male,526,journeyman box maker,1,1861,box  maker journeyman,81730,91025,CARDBOARD BOX MAKER,Paper Box Maker (Hand or Machine),moderate,journeyman box maker,manufacturing_other,0.8404020025110951,False,acceptable_quality,[],False,
LONDON,Male,543,assistant book hall,1,1861,book hall assistant,21194,19120,"PUBLISHERS, BOOKSELLERS AND LIBRARIANS (EXCEPT PUBLIC LIBRARIANS)",Librarian,,assistant book hall,other,0.8462438674402057,False,acceptable_quality,[],False,
LONDON,Male,599,brass manufacture,1,1861,fancy boss manufacturer,79990,75490,FANCY GOODS TEXTILE MANUFACTURE (VARIOUS),Other Weavers and Related Workers,,brass manufacture,metalwork_engineering,0.7449911000939234,False,acceptable_quality,[],False,
LONDON,Male,663,cordwainer,1,1861,cord winer,80100,80110,SHOE AND BOOT MAKERS (AND REPAIRERS),"Shoemaker, General",,cordwainer,clothing_footwear,0.8511674481028583,False,acceptable_quality,[],False,
LONDON,Male,687,assistant corn dealer,1,1861,assistant corn dealers,41010,41020,CORN FLOUR AND SEED MERCHANTS DEALERS,Working Proprietor (Wholesale Trade),,assistant corn dealer,food_drink,0.8193368767878407,False,acceptable_quality,[],False,
LONDON,Male,687,corn dealer out of business,1,1861,corn dealer out of business,41010,41020,CORN FLOUR AND SEED MERCHANTS DEALERS,Working Proprietor (Wholesale Trade),,corn dealer out of business,food_drink,0.9,False,acceptable_quality,[],False,
LONDON,Male,707,tobacconist collector,1,1861,tobacconist collector,41010,41030,TOBACCONISTS,Working Proprietor (Retail Trade),,tobacconist collector,other,0.9,False,acceptable_quality,[],False,
LONDON,Male,747,porter in spitalfields maker,1,1861,porter in spitalfields maker,92900,16120,FIGURE AND IMAGE MAKERS NOT EARTHENWARE,Sculptor,,porter in spitalfields maker,transport_communication,0.54,True,unchanged_with_some_invalid_words,['spitalfields'],False,porter in spitalfields maker
LONDON,Male,759,tobacco brokers clark,1,1861,tobacoo brokers clark,49020,49020,PAWNBROKERS,Pawnbroker,,tobacoo brokers clark,professional_clerical,0.54,True,unchanged_with_some_invalid_words,['tobacoo'],False,tobacoo brokers clark
LONDON,Male,769,apprentice brass founder,1,1861,banks founders apprentice,99150,99999,APPRENTICES,Unspecified worktitle or several titles,,apprentice brass founder,metalwork_engineering,0.6526997125445437,False,acceptable_quality,[],False,
LONDON,Male,769,apprentice fishmonger,1,1861,apprentice shipmongter,99150,99999,APPRENTICES,Unspecified worktitle or several titles,,apprentice fishmonger,food_drink,0.910100584932838,False,acceptable_quality,[],False,
LONDON,Male,772,retired lawer,1,1861,retired lawer,99999,99999,RETIRED (NOT ARMY OR NAVY),Unspecified worktitle or several titles,,retired lawer,unemployed_seeking,0.9,False,acceptable_quality,[],False,
LONDON,Male,797,unable to pursue any occupation,1,1861,unable to pursue any occupation,99999,99999,"NO SPECIFIED OCCUPATION - VAGRANTS, UNEMPLOYED",Unspecified worktitle or several titles,,unable to pursue any occupation,other,0.9,False,acceptable_quality,[],False,
LONDON,Male,999,seactton,1,1861,seactton,-1,0,,,,seactton,other,0.27,True,unchanged_with_many_invalid_words,['seactton'],False,seactton
LONDON,Unknown,84,servant,1,1861,servant,54020,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,,servant,agricultural,0.9,False,acceptable_quality,[],False,
MERIONETHSHIRE,Female,789,quarry miner wife,9,1861,quarry miners wife,99999,99999,WIVES ASSISTING GENERALLY IN THEIR HUSBANDS OCCUPATIONS (WIFE OF à),Unspecified worktitle or several titles,,quarry miner wife,family_dependent,0.78319981477182,False,acceptable_quality,[],False,
MERIONETHSHIRE,Male,563,flannel fuller,4,1861,flannel fuller,75000,75000,FLANNEL MANUFACTURE (VARIOUS),"Spinners, Weavers, Knitters, Dyers and Related Workers, Specialisation Unknown",,flannel fuller,other,0.9,False,acceptable_quality,[],False,
MERIONETHSHIRE,Female,772,flour merchants wife,3,1861,flour merchants wife,99999,99999,RETIRED (NOT ARMY OR NAVY),Unspecified worktitle or several titles,,flour merchants wife,family_dependent,0.9,False,acceptable_quality,[],False,
MERIONETHSHIRE,Female,181,labourer farmer,1,1861,labourer farmer,62110,62105,"AGRICULTURAL LABOURER, FARM SERVANT--NOT OTHERWISE DISTINGUISHED","Farm-Worker, General",,labourer farmer,agricultural,0.9,False,acceptable_quality,[],False,
MERIONETHSHIRE,Female,789,copper miner wife,1,1861,copper and miners wife,99999,99999,WIVES ASSISTING GENERALLY IN THEIR HUSBANDS OCCUPATIONS (WIFE OF à),Unspecified worktitle or several titles,,copper miner wife,family_dependent,0.578337499031092,False,multiple_occupation_excluded_from_llm_check,[],True,
MERIONETHSHIRE,Male,173,farmer with acres,1,1861,farmer with  acres,61110,61110,"FARMER, GRAZIER",General Farmer,,farmer with acres,agricultural,0.8847599748819491,False,acceptable_quality,[],False,
MERIONETHSHIRE,Male,417,apprentice plasterer,1,1861,plasterer apprentice,95140,95510,PLASTERER,"Plaster, General",,apprentice plasterer,building_construction,0.8496787601654118,False,acceptable_quality,[],False,
MIDDLESEX,Female,775,pensioner,17,1861,pensioner,99999,99999,"PENSIONERS, SUPERANNUATED",Unspecified worktitle or several titles,simple,pensioner,unemployed_seeking,0.9,False,acceptable_quality,[],False,
MIDDLESEX,Male,365,coachmaker trimmer,13,1861,coach trimmer,81300,87370,"COACH, CARRIAGE--MAKER",Vehicle Sheet-Metal Worker,,coachmaker trimmer,crafts_trades,0.6750332602390743,False,acceptable_quality,[],False,
MIDDLESEX,Male,791,labourer son,11,1861,labourer son,99999,99999,CHILDREN RELATIVES VISITORS AT HOME,Unspecified worktitle or several titles,,labourer son,family_dependent,0.9,False,acceptable_quality,[],False,
MIDDLESEX,Male,768,grazier,4,1861,grainer,84110,84910,ARTISANS MECHANICS,"Machinery Mechanic, General",simple,grazier,agricultural,0.7961113270850508,False,acceptable_quality,[],False,
MIDDLESEX,Female,370,anniuties,2,1861,anniuties,41010,41025,GENERAL HOUSEHOLD APPLIANCE DEALERS,Working Proprietor (Wholesale or Retail Trade),simple,anniuties,other,0.27,True,unchanged_with_many_invalid_words,['anniuties'],False,anniuties
MIDDLESEX,Male,14,collector of rates,2,1861,collector of rates,31090,31000,"MUNICIPAL, PARISH, AND  LOCAL OR COUNTY SHERIFFS AND CLERKS","Government Executive Official, Specialisation Unknown",,collector of rates,other,0.9,False,acceptable_quality,[],False,
MIDDLESEX,Male,113,buyer,2,1861,buyer,43090,42220,SALESMEN AND BUYERS (NOT OTHERWISE DESCRIBED),Buyer,simple,buyer,other,0.9,False,acceptable_quality,[],False,
MIDDLESEX,Male,135,box maker,2,1861,job maker,21160,41040,"LIVERY STABLE KEEPERS, CAB AND BUS OWNERS",Working Proprietor (Hiring Out),,box maker,manufacturing_other,0.71379967127265,False,acceptable_quality,[],False,
MIDDLESEX,Male,653,apprentice tailor,2,1861,apprentice tailor,79120,79100,TAILORS (NOT MERCHANTS) - DEFAULT,"Tailor, Specialisation Unknown",,apprentice tailor,clothing_footwear,0.9,False,acceptable_quality,[],False,
MIDDLESEX,Female,84,servant nursemaid,1,1861,servant nursemaid,54020,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,,servant nursemaid,domestic_service,0.9,False,acceptable_quality,[],False,
MIDDLESEX,Female,93,essex,1,1861,essex,54090,54090,"HOSPITAL, INSTITUTION (NOT POOR LAW), AND BENEVOLENT SOCIETY--SERVICE (NOT SICK NURSES, MEDICAL MEN,",Other Maids and Related Housekeeping Service Workers,simple,essex,other,0.9,False,acceptable_quality,[],False,
MIDDLESEX,Male,183,nurseryman employing g spen,1,1861,nursery man employing g spen,61250,62730,"NURSERYMAN, SEEDSMAN, FLORIST",Nursery Worker,,nursery man employing g spen,domestic_service,0.54,True,unchanged_with_some_invalid_words,"['g', 'spen']",False,nursery man employing g spen
MIDDLESEX,Male,365,carriage trimmer,1,1861,carriage trimmer,81300,81920,"COACH, CARRIAGE--MAKER",CoachBody Builder,,carriage trimmer,other,0.9,False,acceptable_quality,[],False,
MIDDLESEX,Male,409,carpenter and sexton,1,1861,carpenter and sexton,95410,95420,"CARPENTER, JOINER",Construction Joiner,,carpenter and sexton,building_construction,0.81,False,multiple_occupation_excluded_from_llm_check,[],True,
MIDDLESEX,Male,457,coal labourer,1,1861,cooper labourer,81500,81930,"COOPER; HOOP--MAKER, BENDER",Cooper,,coal labourer,general_labour,0.708869306687525,False,acceptable_quality,[],False,
MIDDLESEX,Male,464,brick maker son,1,1861,brick makers son,89300,89242,"BRICK, PLAIN TILE, TERRA-COTTA--MAKER",Brick and Tile Moulder (Hand or Machine),,brick maker son,family_dependent,0.8118094548683249,False,acceptable_quality,[],False,
MIDDLESEX,Male,717,bargeman,1,1861,barman,53230,53250,BARMEN (NOT IN SERVICE),Bartender,,bargeman,transport_communication,0.7199325182804015,False,acceptable_quality,[],False,
MONMOUTHSHIRE,Male,464,brick maker,4,1861,brickmaker,89300,89360,"BRICK, PLAIN TILE, TERRA-COTTA--MAKER",Brick and Tile Kilnman,,brick maker,building_construction,0.8635379209230444,False,acceptable_quality,[],False,
MONMOUTHSHIRE,Male,181,servant,3,1861,ag servant,62110,62105,"AGRICULTURAL LABOURER, FARM SERVANT--NOT OTHERWISE DISTINGUISHED","Farm-Worker, General",,servant,agricultural,0.6819622720593245,False,acceptable_quality,[],False,
MONMOUTHSHIRE,Female,348,shipwright,2,1861,shipwrights,87530,95440,SHIPWRIGHTS - WOOD SHIPS,Wood Shipwright,simple,shipwright,crafts_trades,0.8703708414823691,False,acceptable_quality,[],False,
MONMOUTHSHIRE,Female,751,dealer,1,1861,dealer,41010,41025,DEALERS IN SUNDRY MATERIALS,Working Proprietor (Wholesale or Retail Trade),simple,dealer,building_construction,0.9,False,acceptable_quality,[],False,
MONMOUTHSHIRE,Female,789,iron monger painter wife,1,1861,iron monger  painter wife,99999,99999,WIVES ASSISTING GENERALLY IN THEIR HUSBANDS OCCUPATIONS (WIFE OF à),Unspecified worktitle or several titles,,iron monger painter wife,family_dependent,0.8891818977568478,False,acceptable_quality,[],False,
MONMOUTHSHIRE,Female,789,platelayer wife,1,1861,retired platelayer wife,99999,99999,WIVES ASSISTING GENERALLY IN THEIR HUSBANDS OCCUPATIONS (WIFE OF à),Unspecified worktitle or several titles,,platelayer wife,family_dependent,0.7088808733055934,False,acceptable_quality,[],False,
MONMOUTHSHIRE,Female,791,farm bailiff daughter,1,1861,farm bailiff daughter,99999,99999,CHILDREN RELATIVES VISITORS AT HOME,Unspecified worktitle or several titles,,farm bailiff daughter,family_dependent,0.9,False,acceptable_quality,[],False,
MONMOUTHSHIRE,Male,173,farmer acres,1,1861,farmer  acres,61110,61110,"FARMER, GRAZIER",General Farmer,,farmer acres,agricultural,0.8784752403479763,False,acceptable_quality,[],False,
MONMOUTHSHIRE,Male,177,retired farm bailiff,1,1861,farm bailiff retired,61400,22520,FARM - BAILIFFS STEWARDS FOREMEN,Farm Supervisor,,retired farm bailiff,unemployed_seeking,0.8617904666745018,False,acceptable_quality,[],False,
MONMOUTHSHIRE,Male,181,farmer,1,1861,farmers,62110,62105,"AGRICULTURAL LABOURER, FARM SERVANT--NOT OTHERWISE DISTINGUISHED","Farm-Worker, General",simple,farmer,agricultural,0.7923237272070635,False,acceptable_quality,[],False,
MONMOUTHSHIRE,Male,536,printer and dyer,1,1861,printer and dyer,92110,92110,PRINTERS SO DESCRIBED,"Printer, General",,printer and dyer,crafts_trades,0.81,False,multiple_occupation_excluded_from_llm_check,[],True,
MONMOUTHSHIRE,Male,626,inn dresser,1,1861,inn dresser,75600,75600,FLAX LINEN FINISHERS,"Bleachers, Dyers and Textile Product Finishers",,inn dresser,other,0.9,False,acceptable_quality,[],False,
MONTGOMERYSHIRE,Female,789,ministers wife,7,1861,ministers wife,99999,99999,WIVES ASSISTING GENERALLY IN THEIR HUSBANDS OCCUPATIONS (WIFE OF à),Unspecified worktitle or several titles,,ministers wife,family_dependent,0.9,False,acceptable_quality,[],False,
MONTGOMERYSHIRE,Female,761,retired manufacturer,3,1861,retired manufacturer,22190,21110,"MANUFACTURERS, MANAGERS, SUPERINTENDENTS, FOREMEN (UNSPECIFIED)",General Manager,,retired manufacturer,unemployed_seeking,0.9,False,acceptable_quality,[],False,
MONTGOMERYSHIRE,Male,84,domestic servant,3,1861,serv,54020,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,,domestic servant,domestic_service,0.2623394771036252,True,very_low_confidence,[],False,domestic servant
MONTGOMERYSHIRE,Male,181,boy farm servant,1,1861,farm servant boy,62110,62120,"AGRICULTURAL LABOURER, FARM SERVANT--NOT OTHERWISE DISTINGUISHED",Farm Servant,,boy farm servant,agricultural,0.8777084789898202,False,acceptable_quality,[],False,
NORFOLK,Male,139,groom,1388,1861,groom,62460,62460,"HORSEKEEPER, GROOM, STABLEMAN (NOT DOMESTIC)",Horse Worker,simple,groom,personal_service,0.9,False,acceptable_quality,[],False,
NORFOLK,Female,181,work on farm,29,1861,work on farm,62110,62105,"AGRICULTURAL LABOURER, FARM SERVANT--NOT OTHERWISE DISTINGUISHED","Farm-Worker, General",,work on farm,other,0.9,False,acceptable_quality,[],False,
NORFOLK,Male,171,boy,12,1861,boy,37040,37040,"MESSENGER, PORTER, WATCHMAN (NOT RAILWAY OR GOVERNMENT)",Messenger,simple,boy,transport_communication,0.9,False,acceptable_quality,[],False,
NORFOLK,Female,778,proprietor of land,10,1861,proprietor of land,99999,99999,PRIVATE MEANS,Unspecified worktitle or several titles,,proprietor of land,other,0.9,False,acceptable_quality,[],False,
NORFOLK,Female,772,land fundholder,3,1861,land  fundholder,99999,99999,RETIRED (NOT ARMY OR NAVY),Unspecified worktitle or several titles,,land fundholder,other,0.8827447512739507,False,acceptable_quality,[],False,
NORFOLK,Female,52,teacher national school,2,1861,teacher national school,13200,13020,SCHOOLMASTERS AND TEACHERS (DEFAULT),"Teacher, Level and Subject Unknown, Not University and Higher Education Level",,teacher national school,professional_clerical,0.9,False,acceptable_quality,[],False,
NORFOLK,Male,114,traveller,2,1861,traveller,43090,43200,COMMERCIAL TRAVELLERS AND MANUFACTURERS' AGENTS,Commercial Travellers and Manufacturers Agents,simple,traveller,professional_clerical,0.9,False,acceptable_quality,[],False,
NORFOLK,Male,365,coachmaker plater,2,1861,coach plater,81300,81920,"COACH, CARRIAGE--MAKER",CoachBody Builder,,coachmaker plater,crafts_trades,0.6555674583303271,False,acceptable_quality,[],False,
NORFOLK,Female,173,servant on farmer,1,1861,servant on farmer,61110,61110,"FARMER, GRAZIER",General Farmer,,servant on farmer,agricultural,0.9,False,acceptable_quality,[],False,
NORFOLK,Female,205,gas house work,1,1861,gas house work,74390,99930,FACTORY LABOURERS (UNDEFINED) COKE AND GAS,Factory Worker,,gas house work,other,0.9,False,acceptable_quality,[],False,
NORFOLK,Female,608,miller carters wife,1,1861,miller carters wife,75000,99930,FACTORY HANDS (TEXTILE) UNDEFINED (VARIOUS),Factory Worker,,miller carters wife,family_dependent,0.9,False,acceptable_quality,[],False,
NORFOLK,Female,657,dressmaker,1,1861,ap dressmaker,79130,79140,DRESSMAKERS,Dressmaker,,dressmaker,clothing_footwear,0.8614187443867104,False,acceptable_quality,[],False,
NORFOLK,Female,789,domestic servant wife,1,1861,gardener domestic servants wife,99999,99999,WIVES ASSISTING GENERALLY IN THEIR HUSBANDS OCCUPATIONS (WIFE OF à),Unspecified worktitle or several titles,,domestic servant wife,family_dependent,0.6292888148336109,False,acceptable_quality,[],False,
NORFOLK,Female,789,organ builder wife,1,1861,organ builder wifes,99999,99999,WIVES ASSISTING GENERALLY IN THEIR HUSBANDS OCCUPATIONS (WIFE OF à),Unspecified worktitle or several titles,,organ builder wife,family_dependent,0.7887716790121262,False,acceptable_quality,[],False,
NORFOLK,Male,119,brokers clerk,1,1861,brokers clerk,39310,30000,COMMERCIAL OR BUSINESS CLERKS,"Clerical or Related Worker, Specialisation Unknown",,brokers clerk,professional_clerical,0.9,False,acceptable_quality,[],False,
NORFOLK,Male,171,boy errand boy,1,1861,errand boy,37040,58940,"MESSENGER, PORTER, WATCHMAN (NOT RAILWAY OR GOVERNMENT)",Watchman,,boy errand boy,transport_communication,0.8104456111269939,False,acceptable_quality,[],False,
NORFOLK,Male,173,farmer acres,1,1861,farmer  acres,61110,61110,"FARMER, GRAZIER",General Farmer,,farmer acres,agricultural,0.8784752403479763,False,acceptable_quality,[],False,
NORFOLK,Male,173,farmer acres employing men boys,1,1861,farmer  acres employing  men  boys,61110,61110,"FARMER, GRAZIER",General Farmer,complex,farmer acres employing men boys,agricultural,0.8750446868626599,False,acceptable_quality,[],False,
NORFOLK,Male,173,farmer occupying acres in marham acre,1,1861,farmer occupying  acres in marham   acre,61110,61110,"FARMER, GRAZIER",General Farmer,,farmer occupying acres in marham acre,agricultural,0.8796335800654459,False,acceptable_quality,[],False,
NORFOLK,Male,173,farmer of acres employing labourer and bo,1,1861,farmer of  acres employing  labourers and  bo,61110,61110,"FARMER, GRAZIER",General Farmer,complex,farmer of acres employing labourer and bo,agricultural,0.8116818361373566,False,acceptable_quality,[],False,
NORFOLK,Male,181,ordnary,1,1861,ordnary,62110,62120,"AGRICULTURAL LABOURER, FARM SERVANT--NOT OTHERWISE DISTINGUISHED",Farm Servant,simple,ordnary,other,0.27,True,unchanged_with_many_invalid_words,['ordnary'],False,ordnary
NORFOLK,Male,246,journeyman tinman brazier,1,1861,tinman  brazier journeyman,72200,72200,TINPLATE  MANUFACTURE,"Metal RollingMill Worker, Specialisation Unknown",,journeyman tinman brazier,metalwork_engineering,0.8483899677068999,False,acceptable_quality,[],False,
NORFOLK,Male,576,hand silk weaver looms,1,1861,silk weaver hand looms,75400,75432,SILK WORKERS - WEAVING PROCESSES,Cloth Weaver (Hand or Machine),,hand silk weaver looms,textile_manufacture,0.8799287014313194,False,acceptable_quality,[],False,
NORFOLK,Male,687,retired corn factor,1,1861,retired corn factor,41010,41020,CORN FLOUR AND SEED MERCHANTS DEALERS,Working Proprietor (Wholesale Trade),moderate,retired corn factor,unemployed_seeking,0.9,False,acceptable_quality,[],False,
NORTHAMPTONSHIRE,Male,3,postman,15,1861,postman,37030,37030,POSTMEN,Postman,simple,postman,other,0.9,False,acceptable_quality,[],False,
NORTHAMPTONSHIRE,Female,45,mid wife,4,1861,mid wife,7320,7310,MIDWIVES,Professional Midwife,,mid wife,family_dependent,0.9,False,acceptable_quality,[],False,
