record_id,original_hisco,enhanced_input,original_occupation,sex,county,count
667,94190,Female machine maker in Northumberland,machine maker,Female,NORTHUMBERLAND,1
668,99999,Female maltster wife in Northumberland,maltster wife,Female,NORTHUMBERLAND,1
669,19100,Male tob collector in Northumberland,tob collector,Male,NORTHUMBERLAND,1
670,39310,Male clerk with in Northumberland,clerk with,Male,NORTHUMBERLAND,1
671,33170,Male spirit bar keeper in Northumberland,spirit bar keeper,Male,NORTHUMBERLAND,1
672,61110,Male farmer of acres in Northumberland,farmer of acres,Male,NORTHUMBERLAND,1
673,95410,Male carpenter in Northumberland,carpenter,Male,NORTHUMBERLAND,1
674,41010,Male retired coal merchant in Northumberland,retired coal merchant,Male,NORTHUMBERLAND,1
675,74100,Male foreman labourer manner works in Northumberland,foreman labourer manner works,Male,NORTHUMBERLAND,1
676,75600,Male apprentice dyer in Northumberland,apprentice dyer,Male,NORTHUMBERLAND,1
677,77310,Male pork butcher shop in Northumberland,pork butcher shop,Male,NORTHUMBERLAND,1
678,77100,Male miller and inn keeper in Northumberland,miller and inn keeper,Male,NORTHUMBERLAND,1
679,77820,Male brewer and publican in Northumberland,brewer and publican,Male,NORTHUMBERLAND,1
680,99150,Male apprentice engin works in Northumberland,apprentice engin works,Male,NORTHUMBERLAND,1
681,51020,Male licensed victualler in Nottinghamshire,licensed victualler,Male,NOTTINGHAMSHIRE,93
682,75500,Female maker up of hose in Nottinghamshire,maker up of hose,Female,NOTTINGHAMSHIRE,9
683,99999,Female iron miner wife in Nottinghamshire,iron miner wife,Female,NOTTINGHAMSHIRE,2
684,39310,Male retired clerk in Nottinghamshire,retired clerk,Male,NOTTINGHAMSHIRE,2
685,44330,Female proprieter of houses and land in Nottinghamshire,proprieter of houses and land,Female,NOTTINGHAMSHIRE,1
686,99999,Female licensed victualler daughter in Nottinghamshire,licensed victualler daughter,Female,NOTTINGHAMSHIRE,1
687,20200,Male super office of excise in Nottinghamshire,super office of excise,Male,NOTTINGHAMSHIRE,1
688,54020,Male servant man in the house in Nottinghamshire,servant man in the house,Male,NOTTINGHAMSHIRE,1
689,21160,Male retired lacemaker proprietor in Nottinghamshire,retired lacemaker proprietor,Male,NOTTINGHAMSHIRE,1
690,61110,Male boy farmer acres employing labourer and in Nottinghamshire,boy farmer acres employing labourer and,Male,NOTTINGHAMSHIRE,1
691,80390,Male thread glaze maker in Nottinghamshire,thread glaze maker,Male,NOTTINGHAMSHIRE,1
692,87120,Male clerk in office water works in Nottinghamshire,clerk in office water works,Male,NOTTINGHAMSHIRE,1
693,58430,Male soldier in Oxfordshire,soldier,Male,OXFORDSHIRE,3
694,75500,Male journeyman baker in Oxfordshire,journeyman baker,Male,OXFORDSHIRE,2
695,53102,Female cook professed in Oxfordshire,cook professed,Female,OXFORDSHIRE,1
696,61400,Female farm bailiff in Oxfordshire,farm bailiff,Female,OXFORDSHIRE,1
697,99999,Female groom wife in Oxfordshire,groom wife,Female,OXFORDSHIRE,1
698,61110,Male boy farmer of acres employing man and in Oxfordshire,boy farmer of acres employing man and,Male,OXFORDSHIRE,1
699,97490,Male navie in Oxfordshire,navie,Male,OXFORDSHIRE,1
700,58430,Male sergeant army in Pembrokeshire,sergeant army,Male,PEMBROKESHIRE,3
701,95110,Male mason and inn keeper in Pembrokeshire,mason and inn keeper,Male,PEMBROKESHIRE,3
702,61240,Female market gardener in Pembrokeshire,market gardener,Female,PEMBROKESHIRE,2
703,44330,Male apprentice land agent in Pembrokeshire,apprentice land agent,Male,PEMBROKESHIRE,2
704,61110,Male farmer of acres of land in Pembrokeshire,farmer of acres of land,Male,PEMBROKESHIRE,2
705,99999,Female book sellers wife in Pembrokeshire,book sellers wife,Female,PEMBROKESHIRE,1
706,99999,Female occupiers daughter in Pembrokeshire,occupiers daughter,Female,PEMBROKESHIRE,1
707,61110,Male farmer of acres employing man boys in Pembrokeshire,farmer of acres employing man boys,Male,PEMBROKESHIRE,1
708,83120,Male master blacksmith employing men in Pembrokeshire,master blacksmith employing men,Male,PEMBROKESHIRE,1
709,17120,Female music teacher in Radnorshire,music teacher,Female,RADNORSHIRE,1
710,61110,Male farming acres employing men and boys in Radnorshire,farming acres employing men and boys,Male,RADNORSHIRE,1
711,-1,Male s in Royal Navy At Sea And In Por,s,Male,ROYAL NAVY AT SEA AND IN POR,62
712,75000,Male watch maker in Rutland,watch maker,Male,RUTLAND,1
713,84130,Male p engineer in Shipping,p engineer,Male,SHIPPING,1
714,54020,Male house servant in Shropshire,house servant,Male,SHROPSHIRE,163
715,54020,Female formerly a domestic servant in Shropshire,formerly a domestic servant,Female,SHROPSHIRE,3
716,99999,Female mangler in Shropshire,mangler,Female,SHROPSHIRE,2
717,99999,Female joiner carpenter wife in Shropshire,joiner carpenter wife,Female,SHROPSHIRE,2
718,61110,Female farmer of acres men in Shropshire,farmer of acres men,Female,SHROPSHIRE,1
719,61110,Male farmer employing acres in Shropshire,farmer employing acres,Male,SHROPSHIRE,1
720,62710,Male labourer gardener in Shropshire,labourer gardener,Male,SHROPSHIRE,1
721,71120,Male mine burner iron in Shropshire,mine burner iron,Male,SHROPSHIRE,1
722,41015,Male timber merchant employing men in Shropshire,timber merchant employing men,Male,SHROPSHIRE,1
723,41010,Male retired chemist druggist in Shropshire,retired chemist druggist,Male,SHROPSHIRE,1
724,77310,Male butcher iron keeper in Shropshire,butcher iron keeper,Male,SHROPSHIRE,1
725,99130,Male jobbing in Shropshire,jobbing,Male,SHROPSHIRE,1
726,54020,Female housemaid in Somerset,housemaid,Female,SOMERSET,1467
727,99999,Female wheelwright wife in Somerset,wheelwright wife,Female,SOMERSET,27
728,98490,Male railway servant in Somerset,railway servant,Male,SOMERSET,14
729,79540,Female embroiderer in Somerset,embroiderer,Female,SOMERSET,6
730,22190,Male mangler in Somerset,mangler,Male,SOMERSET,3
731,75200,Male formerly woollen weaver in Somerset,formerly woollen weaver,Male,SOMERSET,2
732,7320,Female upholsterer wife in Somerset,upholsterer wife,Female,SOMERSET,1
733,61110,Female boy farmer of acres employing in Somerset,boy farmer of acres employing,Female,SOMERSET,1
734,61110,Female farmer of acres in Somerset,farmer of acres,Female,SOMERSET,1
735,83890,Female work at the needle in Somerset,work at the needle,Female,SOMERSET,1
736,14120,Male clergyman not care of souls in Somerset,clergyman not care of souls,Male,SOMERSET,1
737,39340,Male managing clerk to solicitor in Somerset,managing clerk to solicitor,Male,SOMERSET,1
738,13990,Male clergyman schoolmaster in Somerset,clergyman schoolmaster,Male,SOMERSET,1
739,24100,Male agent clerk railway in Somerset,agent clerk railway,Male,SOMERSET,1
740,61110,Male boy farmer of acres employ labourer and in Somerset,boy farmer of acres employ labourer and,Male,SOMERSET,1
741,61110,Male farmer of acres in Somerset,farmer of acres,Male,SOMERSET,1
742,61400,Male farm bailiff to rector in Somerset,farm bailiff to rector,Male,SOMERSET,1
743,61260,Male dairyman bootmaker in Somerset,dairyman bootmaker,Male,SOMERSET,1
744,41010,Male corn dealer in Somerset,corn dealer,Male,SOMERSET,1
745,79590,Female seamstress in Staffordshire,seamstress,Female,STAFFORDSHIRE,404
746,83890,Male serew forger in Staffordshire,serew forger,Male,STAFFORDSHIRE,6
747,98590,Female girl banks in colliery in Staffordshire,girl banks in colliery,Female,STAFFORDSHIRE,3
748,79130,Female apprentice dressmaker employing in Staffordshire,apprentice dressmaker employing,Female,STAFFORDSHIRE,2
749,99999,Female blank makers wife in Staffordshire,blank makers wife,Female,STAFFORDSHIRE,2
750,54090,Male police servant in Staffordshire,police servant,Male,STAFFORDSHIRE,2
751,75000,Male overlooker in silk miller in Staffordshire,overlooker in silk miller,Male,STAFFORDSHIRE,2
752,99999,Male at a pension in Staffordshire,at a pension,Male,STAFFORDSHIRE,2
753,99999,Male grocer and gardener son in Staffordshire,grocer and gardener son,Male,STAFFORDSHIRE,2
754,37020,Female postboy mistress stationer in Staffordshire,postboy mistress stationer,Female,STAFFORDSHIRE,1
755,3200,Female assistant pollers in Staffordshire,assistant pollers,Female,STAFFORDSHIRE,1
756,83860,Female varnishers in Staffordshire,varnishers,Female,STAFFORDSHIRE,1
757,21194,Female music master in Staffordshire,music master,Female,STAFFORDSHIRE,1
758,99999,Female daughter assistant in Staffordshire,daughter assistant,Female,STAFFORDSHIRE,1
759,99999,Female proprietress of house in Staffordshire,proprietress of house,Female,STAFFORDSHIRE,1
760,58220,Male police in Staffordshire,police,Male,STAFFORDSHIRE,1
761,14120,Male bowdler in Staffordshire,bowdler,Male,STAFFORDSHIRE,1
762,14140,Male tender of a blast engine in Staffordshire,tender of a blast engine,Male,STAFFORDSHIRE,1
763,17120,Male auist and profesor of music in Staffordshire,auist and profesor of music,Male,STAFFORDSHIRE,1
764,54020,Male servant in Staffordshire,servant,Male,STAFFORDSHIRE,1
765,98490,Male railway servant in Staffordshire,railway servant,Male,STAFFORDSHIRE,1
766,61110,Male farmer of acres employing labourer in Staffordshire,farmer of acres employing labourer,Male,STAFFORDSHIRE,1
767,61110,Male victualler and small farmer in Staffordshire,victualler and small farmer,Male,STAFFORDSHIRE,1
768,62710,Male master gardener in Staffordshire,master gardener,Male,STAFFORDSHIRE,1
769,71120,Male pit banker in Staffordshire,pit banker,Male,STAFFORDSHIRE,1
770,72400,Male brass founder toll collector in Staffordshire,brass founder toll collector,Male,STAFFORDSHIRE,1
771,84190,Male master shoe maker in Staffordshire,master shoe maker,Male,STAFFORDSHIRE,1
772,83600,Male gunsmith furniture maker in Staffordshire,gunsmith furniture maker,Male,STAFFORDSHIRE,1
773,83890,Male laborer at hoyes in Staffordshire,laborer at hoyes,Male,STAFFORDSHIRE,1
774,83890,Male overlooker at pottery in Staffordshire,overlooker at pottery,Male,STAFFORDSHIRE,1
775,94940,Male steel spin maker in Staffordshire,steel spin maker,Male,STAFFORDSHIRE,1
776,41010,Male work of art in Staffordshire,work of art,Male,STAFFORDSHIRE,1
777,89300,Male brickmaker labourer in Staffordshire,brickmaker labourer,Male,STAFFORDSHIRE,1
778,89120,Male rivet carrier in boiler yard in Staffordshire,rivet carrier in boiler yard,Male,STAFFORDSHIRE,1
779,92110,Male printer book binder in Staffordshire,printer book binder,Male,STAFFORDSHIRE,1
780,93330,Male japanner employs men and females in Staffordshire,japanner employs men and females,Male,STAFFORDSHIRE,1
781,99130,Male chemical labourer in Staffordshire,chemical labourer,Male,STAFFORDSHIRE,1
782,-1,Male gardener in Staffordshire,gardener,Male,STAFFORDSHIRE,1
783,-1,Male hackenneths in Staffordshire,hackenneths,Male,STAFFORDSHIRE,1
784,54020,Female servant domestic in Suffolk,servant domestic,Female,SUFFOLK,49
785,94290,Female hatter in Suffolk,hatter,Female,SUFFOLK,4
786,80390,Female belter in Suffolk,belter,Female,SUFFOLK,2
787,41010,Male retired woollen draper in Suffolk,retired woollen draper,Male,SUFFOLK,2
788,14120,Male curate of st peter in Suffolk,curate of st peter,Male,SUFFOLK,1
789,17120,Male apprentice professor of music in Suffolk,apprentice professor of music,Male,SUFFOLK,1
790,61400,Male steward in Suffolk,steward,Male,SUFFOLK,1
791,83400,Male apprentice to agricultural machine in Suffolk,apprentice to agricultural machine,Male,SUFFOLK,1
792,87130,Male boy plumber employing men and in Suffolk,boy plumber employing men and,Male,SUFFOLK,1
793,87130,Male master plumber glazieremploying one in Suffolk,master plumber glazieremploying one,Male,SUFFOLK,1
794,80390,Male maturers maker in Suffolk,maturers maker,Male,SUFFOLK,1
795,99130,Male labourer in Suffolk,labourer,Male,SUFFOLK,1
796,58410,Male retired army in Suffolk,retired army,Male,SUFFOLK,1
797,58430,Male soldier shoemaker in Surrey,soldier shoemaker,Male,SURREY,2
798,95410,Male carpenter in Surrey,carpenter,Male,SURREY,2
799,94990,Male ivory turner in Surrey,ivory turner,Male,SURREY,2
800,22190,Male master batcher employing hands in Surrey,master batcher employing hands,Male,SURREY,2
801,99999,Male sunday scholar in Surrey,sunday scholar,Male,SURREY,2
802,99999,Female wine merchant wife in Surrey,wine merchant wife,Female,SURREY,1
803,99999,Female american export merchant wife in Surrey,american export merchant wife,Female,SURREY,1
804,2200,Male retired engineer founder in Surrey,retired engineer founder,Male,SURREY,1
805,62460,Male formerly groom in Surrey,formerly groom,Male,SURREY,1
806,61110,Male farmer occupying acres in Surrey,farmer occupying acres,Male,SURREY,1
807,61110,Male farmer of acres in Surrey,farmer of acres,Male,SURREY,1
808,61110,Male farmer tones employs men boys in Surrey,farmer tones employs men boys,Male,SURREY,1
809,41010,Male grocers shopman in Surrey,grocers shopman,Male,SURREY,1
810,99999,Female carter wife in Sussex,carter wife,Female,SUSSEX,138
811,97490,Male carrier and broom maker in Sussex,carrier and broom maker,Male,SUSSEX,2
812,51040,Female lodging house keeper in Sussex,lodging house keeper,Female,SUSSEX,1
813,99999,Female housewoman and blacksmith wife in Sussex,housewoman and blacksmith wife,Female,SUSSEX,1
814,99999,Female messenger wife in Sussex,messenger wife,Female,SUSSEX,1
815,99999,Female of geo adolphus gray mariner wife in Sussex,of geo adolphus gray mariner wife,Female,SUSSEX,1
816,99999,Female of publisher wife in Sussex,of publisher wife,Female,SUSSEX,1
817,56000,Male formerly aman worker in Sussex,formerly aman worker,Male,SUSSEX,1
818,61110,Male farmer of acres employing labourer in Sussex,farmer of acres employing labourer,Male,SUSSEX,1
819,41015,Male boy coal dealer in Sussex,boy coal dealer,Male,SUSSEX,1
820,83600,Male assistant gunsmith maker in Sussex,assistant gunsmith maker,Male,SUSSEX,1
821,95410,Male master carpenter employing in Sussex,master carpenter employing,Male,SUSSEX,1
822,41015,Male timber merchant and wheelwright employing men in Sussex,timber merchant and wheelwright employing men,Male,SUSSEX,1
823,80100,Male shoe maker in Sussex,shoe maker,Male,SUSSEX,1
824,99130,Male pensioner labourer and chelsea in Sussex,pensioner labourer and chelsea,Male,SUSSEX,1
825,99999,Female gardener wife in Warwickshire,gardener wife,Female,WARWICKSHIRE,94
826,88040,Male spoon forger in Warwickshire,spoon forger,Male,WARWICKSHIRE,19
827,99999,Female works at home in Warwickshire,works at home,Female,WARWICKSHIRE,8
828,43090,Male commercial traveller in Warwickshire,commercial traveller,Male,WARWICKSHIRE,3
829,13200,Male british school teacher in Warwickshire,british school teacher,Male,WARWICKSHIRE,2
830,62110,Male husbandry servant in Warwickshire,husbandry servant,Male,WARWICKSHIRE,2
831,80100,Male bootboy in Warwickshire,bootboy,Male,WARWICKSHIRE,2
832,72000,Female worker iron of crew in Warwickshire,worker iron of crew,Female,WARWICKSHIRE,1
833,87130,Female plumber and glayser in Warwickshire,plumber and glayser,Female,WARWICKSHIRE,1
834,94290,Female attends sunday school in Warwickshire,attends sunday school,Female,WARWICKSHIRE,1
835,75990,Female ribbon weaver leaner in Warwickshire,ribbon weaver leaner,Female,WARWICKSHIRE,1
836,99999,Female railway pointmans wife in Warwickshire,railway pointmans wife,Female,WARWICKSHIRE,1
837,-1,Female by daughter in Warwickshire,by daughter,Female,WARWICKSHIRE,1
838,37030,Male retired postboy office messenger in Warwickshire,retired postboy office messenger,Male,WARWICKSHIRE,1
839,20200,Male officer ireland revenue in Warwickshire,officer ireland revenue,Male,WARWICKSHIRE,1
840,58420,Male retired officer of army in Warwickshire,retired officer of army,Male,WARWICKSHIRE,1
841,6100,Male doctor of medicine general practitioner in Warwickshire,doctor of medicine general practitioner,Male,WARWICKSHIRE,1
842,13100,Male professor of music and german in Warwickshire,professor of music and german,Male,WARWICKSHIRE,1
843,54020,Male house servant in Warwickshire,house servant,Male,WARWICKSHIRE,1
844,98300,Male railway engine driver in Warwickshire,railway engine driver,Male,WARWICKSHIRE,1
845,37040,Male solicitors messenger in Warwickshire,solicitors messenger,Male,WARWICKSHIRE,1
846,61110,Male farmer of acres in Warwickshire,farmer of acres,Male,WARWICKSHIRE,1
847,62110,Male farm an employ labourer boys in Warwickshire,farm an employ labourer boys,Male,WARWICKSHIRE,1
848,83210,Male edge tool ware house man in Warwickshire,edge tool ware house man,Male,WARWICKSHIRE,1
849,83890,Male spectacle maker filer in Warwickshire,spectacle maker filer,Male,WARWICKSHIRE,1
850,81300,Male rail carriage fitter in Warwickshire,rail carriage fitter,Male,WARWICKSHIRE,1
851,81300,Male axle in Warwickshire,axle,Male,WARWICKSHIRE,1
852,88050,Male stamper of ruled wared in Warwickshire,stamper of ruled wared,Male,WARWICKSHIRE,1
853,84220,Male watch weaver jeweller in Warwickshire,watch weaver jeweller,Male,WARWICKSHIRE,1
854,84290,Male boiler maker in Warwickshire,boiler maker,Male,WARWICKSHIRE,1
855,95410,Male journeyman carpenter and provision dealer in Warwickshire,journeyman carpenter and provision dealer,Male,WARWICKSHIRE,1
856,94290,Male basket work in Warwickshire,basket work,Male,WARWICKSHIRE,1
857,63290,Male cutter down sheet iron mill in Warwickshire,cutter down sheet iron mill,Male,WARWICKSHIRE,1
858,89120,Male glass metal maker in Warwickshire,glass metal maker,Male,WARWICKSHIRE,1
859,80390,Male machine maker in Warwickshire,machine maker,Male,WARWICKSHIRE,1
860,41010,Male baker at county prison in Warwickshire,baker at county prison,Male,WARWICKSHIRE,1
861,87130,Male manager for gas in Warwickshire,manager for gas,Male,WARWICKSHIRE,1
862,99999,Male scholar smith in Warwickshire,scholar smith,Male,WARWICKSHIRE,1
863,62110,Female farm worker in Westmorland,farm worker,Female,WESTMORLAND,1
864,39310,Male clerk paper mills in Westmorland,clerk paper mills,Male,WESTMORLAND,1
865,51020,Male retired housekeeper in Westmorland,retired housekeeper,Male,WESTMORLAND,1
866,99999,Male proprietor of houses in Wiltshire,proprietor of houses,Male,WILTSHIRE,49
867,62430,Male boy shepherd in Wiltshire,boy shepherd,Male,WILTSHIRE,14
868,24100,Male master railway stoker in Wiltshire,master railway stoker,Male,WILTSHIRE,12
869,99999,Male landholder in Wiltshire,landholder,Male,WILTSHIRE,3
870,99999,Female druggist wife in Wiltshire,druggist wife,Female,WILTSHIRE,1
871,99999,Female formerly a tailor wife in Wiltshire,formerly a tailor wife,Female,WILTSHIRE,1
872,31090,Male schoolmaster of workhouse in Wiltshire,schoolmaster of workhouse,Male,WILTSHIRE,1
873,61110,Male boy landed proprietor farmer acres emp men in Wiltshire,boy landed proprietor farmer acres emp men,Male,WILTSHIRE,1
874,61110,Male brick maker farmer man in Wiltshire,brick maker farmer man,Male,WILTSHIRE,1
875,95330,Male master grocer and thatcher in Wiltshire,master grocer and thatcher,Male,WILTSHIRE,1
876,84130,Male master engineer smith emp men boys in Wiltshire,master engineer smith emp men boys,Male,WILTSHIRE,1
877,81990,Male hoop maker wood dealer in Wiltshire,hoop maker wood dealer,Male,WILTSHIRE,1
878,79120,Male retired tailor in Wiltshire,retired tailor,Male,WILTSHIRE,1
879,79130,Female dressmaker in Worcestershire,dressmaker,Female,WORCESTERSHIRE,39
880,79920,Male sail maker in Worcestershire,sail maker,Male,WORCESTERSHIRE,19
881,54010,Female servant at home in Worcestershire,servant at home,Female,WORCESTERSHIRE,14
882,83850,Male nail manufacture in Worcestershire,nail manufacture,Male,WORCESTERSHIRE,8
883,83890,Female cabinet maker in Worcestershire,cabinet maker,Female,WORCESTERSHIRE,4
884,77310,Male butcher inn keeper in Worcestershire,butcher inn keeper,Male,WORCESTERSHIRE,4
885,41010,Female clothes dealer in Worcestershire,clothes dealer,Female,WORCESTERSHIRE,3
886,97190,Female common carrier in Worcestershire,common carrier,Female,WORCESTERSHIRE,2
887,82000,Male stone in Worcestershire,stone,Male,WORCESTERSHIRE,2
888,14140,Female works of the farm in Worcestershire,works of the farm,Female,WORCESTERSHIRE,1
889,54020,Female late servant domestic in Worcestershire,late servant domestic,Female,WORCESTERSHIRE,1
890,54020,Female servant housekeeper in Worcestershire,servant housekeeper,Female,WORCESTERSHIRE,1
891,99999,Female land proprietor in Worcestershire,land proprietor,Female,WORCESTERSHIRE,1
892,99999,Female pensioners scholar daughter in Worcestershire,pensioners scholar daughter,Female,WORCESTERSHIRE,1
893,99999,Female agricultural labourer widow in Worcestershire,agricultural labourer widow,Female,WORCESTERSHIRE,1
894,-1,Female boot maker westeyan local maker daughter in Worcestershire,boot maker westeyan local maker daughter,Female,WORCESTERSHIRE,1
895,31090,Male assistant officer of army and of volu in Worcestershire,assistant officer of army and of volu,Male,WORCESTERSHIRE,1
896,43090,Male traveller wine merchants in Worcestershire,traveller wine merchants,Male,WORCESTERSHIRE,1
897,61110,Male farmer employing labourer boys in Worcestershire,farmer employing labourer boys,Male,WORCESTERSHIRE,1
898,61110,Male farmer of acres employing labourer and in Worcestershire,farmer of acres employing labourer and,Male,WORCESTERSHIRE,1
899,75000,Male carpet weaver servant in Worcestershire,carpet weaver servant,Male,WORCESTERSHIRE,1
900,99999,Male retired pocket book maker in Worcestershire,retired pocket book maker,Male,WORCESTERSHIRE,1
901,99999,Male book sellers son in Worcestershire,book sellers son,Male,WORCESTERSHIRE,1
902,81300,Male apprentice coachmaker body maker in Yorkshire East Riding,apprentice coachmaker body maker,Male,YORKSHIRE EAST RIDING,7
903,58410,Male chelsea out pensioner in Yorkshire East Riding,chelsea out pensioner,Male,YORKSHIRE EAST RIDING,3
904,79620,Male upholsterer in Yorkshire East Riding,upholsterer,Male,YORKSHIRE EAST RIDING,2
905,94990,Male assists his father in Yorkshire East Riding,assists his father,Male,YORKSHIRE EAST RIDING,2
906,55100,Female of parish relief in Yorkshire East Riding,of parish relief,Female,YORKSHIRE EAST RIDING,1
907,99999,Female to munsh maker wife in Yorkshire East Riding,to munsh maker wife,Female,YORKSHIRE EAST RIDING,1
908,37030,Male letter carrier and cordwainer in Yorkshire East Riding,letter carrier and cordwainer,Male,YORKSHIRE EAST RIDING,1
909,61110,Male farmer of emp labourer boys in Yorkshire East Riding,farmer of emp labourer boys,Male,YORKSHIRE EAST RIDING,1
910,81300,Male coachmaker maker employ men and boys in Yorkshire East Riding,coachmaker maker employ men and boys,Male,YORKSHIRE EAST RIDING,1
911,95410,Male master carpenter employing men and boys in Yorkshire East Riding,master carpenter employing men and boys,Male,YORKSHIRE EAST RIDING,1
912,81190,Male upholster french polisher in Yorkshire East Riding,upholster french polisher,Male,YORKSHIRE EAST RIDING,1
913,93190,Male ticket waiter in Yorkshire East Riding,ticket waiter,Male,YORKSHIRE EAST RIDING,1
914,92400,Male apprentice lithographic printer in Yorkshire East Riding,apprentice lithographic printer,Male,YORKSHIRE EAST RIDING,1
915,77310,Male meat butcher in Yorkshire East Riding,meat butcher,Male,YORKSHIRE EAST RIDING,1
916,99130,Male out door officer labourer in Yorkshire East Riding,out door officer labourer,Male,YORKSHIRE EAST RIDING,1
917,95410,Male apprentice joiner in Yorkshire North Riding,apprentice joiner,Male,YORKSHIRE NORTH RIDING,69
918,57020,Male hairdresser in Yorkshire North Riding,hairdresser,Male,YORKSHIRE NORTH RIDING,49
919,61110,Male farmer of acres in Yorkshire North Riding,farmer of acres,Male,YORKSHIRE NORTH RIDING,5
920,73300,Male labourer at paper miller in Yorkshire North Riding,labourer at paper miller,Male,YORKSHIRE NORTH RIDING,4
921,99999,Male fisherman son in Yorkshire North Riding,fisherman son,Male,YORKSHIRE NORTH RIDING,2
922,94990,Female cartwright in Yorkshire North Riding,cartwright,Female,YORKSHIRE NORTH RIDING,1
923,13200,Male master school in Yorkshire North Riding,master school,Male,YORKSHIRE NORTH RIDING,1
924,62110,Male pauper agricultural labourer in Yorkshire North Riding,pauper agricultural labourer,Male,YORKSHIRE NORTH RIDING,1
925,81120,Male liner and cabinet maker in Yorkshire North Riding,liner and cabinet maker,Male,YORKSHIRE NORTH RIDING,1
926,77340,Male butcher and labourer in Yorkshire North Riding,butcher and labourer,Male,YORKSHIRE NORTH RIDING,1
927,41010,Male grocer tea dealer fancy in Yorkshire North Riding,grocer tea dealer fancy,Male,YORKSHIRE NORTH RIDING,1
928,51020,Male retired innkeeper in Yorkshire North Riding,retired innkeeper,Male,YORKSHIRE NORTH RIDING,1
929,75000,Male wool in Yorkshire West Riding,wool,Male,YORKSHIRE WEST RIDING,89
930,75200,Female hand loom worsted weaver in Yorkshire West Riding,hand loom worsted weaver,Female,YORKSHIRE WEST RIDING,69
931,99999,Female carrier daughter in Yorkshire West Riding,carrier daughter,Female,YORKSHIRE WEST RIDING,9
932,54020,Female nursing in Yorkshire West Riding,nursing,Female,YORKSHIRE WEST RIDING,6
933,99999,Male mangler son in Yorkshire West Riding,mangler son,Male,YORKSHIRE WEST RIDING,6
934,99200,Male apprentice factor in Yorkshire West Riding,apprentice factor,Male,YORKSHIRE WEST RIDING,5
935,75000,Female half timer flax miller in Yorkshire West Riding,half timer flax miller,Female,YORKSHIRE WEST RIDING,3
936,80100,Male cordwainer servant in Yorkshire West Riding,cordwainer servant,Male,YORKSHIRE WEST RIDING,3
937,62110,Female girl farmer in Yorkshire West Riding,girl farmer,Female,YORKSHIRE WEST RIDING,2
938,79990,Female minder in flor miller in Yorkshire West Riding,minder in flor miller,Female,YORKSHIRE WEST RIDING,2
939,99999,Female scholar factory half time in Yorkshire West Riding,scholar factory half time,Female,YORKSHIRE WEST RIDING,2
940,13200,Male wesleyan schoolmaster in Yorkshire West Riding,wesleyan schoolmaster,Male,YORKSHIRE WEST RIDING,2
941,44330,Male retired land agent in Yorkshire West Riding,retired land agent,Male,YORKSHIRE WEST RIDING,2
942,61110,Male farmer of acres of land in Yorkshire West Riding,farmer of acres of land,Male,YORKSHIRE WEST RIDING,2
943,63110,Male worsted manufacture in Yorkshire West Riding,worsted manufacture,Male,YORKSHIRE WEST RIDING,2
944,61240,Male retired gardener in Yorkshire West Riding,retired gardener,Male,YORKSHIRE WEST RIDING,2
945,94940,Male pot maker in steel wade in Yorkshire West Riding,pot maker in steel wade,Male,YORKSHIRE WEST RIDING,2
946,45220,Male whip hawker in Yorkshire West Riding,whip hawker,Male,YORKSHIRE WEST RIDING,2
947,37020,Female retired postboy mistress in Yorkshire West Riding,retired postboy mistress,Female,YORKSHIRE WEST RIDING,1
948,58500,Female incapable of working insane in Yorkshire West Riding,incapable of working insane,Female,YORKSHIRE WEST RIDING,1
949,44330,Female cripple and from birth in Yorkshire West Riding,cripple and from birth,Female,YORKSHIRE WEST RIDING,1
950,61110,Female farmer acres in Yorkshire West Riding,farmer acres,Female,YORKSHIRE WEST RIDING,1
951,83890,Female worker crotchet smith in Yorkshire West Riding,worker crotchet smith,Female,YORKSHIRE WEST RIDING,1
952,75100,Female wool combing machine in Yorkshire West Riding,wool combing machine,Female,YORKSHIRE WEST RIDING,1
953,75200,Female scutcher silk in Yorkshire West Riding,scutcher silk,Female,YORKSHIRE WEST RIDING,1
954,75400,Female heald in Yorkshire West Riding,heald,Female,YORKSHIRE WEST RIDING,1
955,79320,Female milliners in Yorkshire West Riding,milliners,Female,YORKSHIRE WEST RIDING,1
956,61260,Female retired milkseller in Yorkshire West Riding,retired milkseller,Female,YORKSHIRE WEST RIDING,1
957,41010,Female grocer draper postmaster in Yorkshire West Riding,grocer draper postmaster,Female,YORKSHIRE WEST RIDING,1
958,99130,Female fundholde in Yorkshire West Riding,fundholde,Female,YORKSHIRE WEST RIDING,1
959,99999,Female transferer of prints at a pottery in Yorkshire West Riding,transferer of prints at a pottery,Female,YORKSHIRE WEST RIDING,1
960,99999,Female plumber and painter employing man wife in Yorkshire West Riding,plumber and painter employing man wife,Female,YORKSHIRE WEST RIDING,1
961,99999,Female shoe clogg maker masters wife in Yorkshire West Riding,shoe clogg maker masters wife,Female,YORKSHIRE WEST RIDING,1
962,99999,Female stone delivery wife in Yorkshire West Riding,stone delivery wife,Female,YORKSHIRE WEST RIDING,1
963,99999,Female shoemaker widow in Yorkshire West Riding,shoemaker widow,Female,YORKSHIRE WEST RIDING,1
964,6500,Male doctor and medicine in Yorkshire West Riding,doctor and medicine,Male,YORKSHIRE WEST RIDING,1
